feature,label,layer,n,mean,std,sem,ci95_low,ci95_high
union_response_sum,REAL,17,11976,3.208567293556177,1.8455490617824502,0.01686435366296158,3.1755131603767723,3.241621426735582
union_response_sum,HALL,17,3487,1.7229473596619849,0.9251916437065061,0.015667717340816973,1.6922386336739836,1.753656085649986
union_response_sum,REAL,18,11976,4.059145332587187,1.665993799040786,0.015223604297026624,4.029307068165015,4.088983597009359
union_response_sum,HALL,18,3487,3.520070608823868,1.4572108342175105,0.024677230508729792,3.4717032370267575,3.568437980620978
union_response_sum,REAL,19,11976,4.181881029211089,2.111012925032822,0.019290123081557545,4.144072387971237,4.219689670450942
union_response_sum,HALL,19,3487,3.1347063161904947,1.313778727265729,0.02224827027697134,3.091099706447631,3.1783129259333585
union_response_sum,REAL,20,11976,4.405334750474067,1.9678474702327189,0.017981898384601597,4.3700902296402475,4.440579271307886
union_response_sum,HALL,20,3487,3.9699237919234944,1.583723366650118,0.02681966511858434,3.917357248291069,4.022490335555919
union_response_sum,REAL,21,11976,5.109064770066139,2.2589656535842018,0.020642093176181202,5.068606267440824,5.149523272691454
union_response_sum,HALL,21,3487,5.435411685041961,2.041331633167995,0.03456906171267824,5.367656324085112,5.5031670459988105
union_response_sum,REAL,22,11976,3.8608163465324568,1.921364022879521,0.01755713953539448,3.826404353043084,3.8952283400218297
union_response_sum,HALL,22,3487,4.703850613495136,1.9595707824577693,0.03318447733258097,4.638809037923277,4.768892189066994
union_response_sum,REAL,23,11976,4.216159243636834,2.225086037744821,0.02033250627041303,4.176307531346824,4.256010955926843
union_response_sum,HALL,23,3487,5.098406011702886,2.0673245718202478,0.03500924080252515,5.0297878997299375,5.167024123675835
union_response_sum,REAL,24,11976,2.077952015466874,1.1208709209447354,0.010242352269456866,2.0578770050187383,2.0980270259150093
union_response_sum,HALL,24,3487,2.5310337880782834,1.1102349721214664,0.018801345476275214,2.494183150944784,2.567884425211783
union_response_sum,REAL,25,11976,4.385054830151922,2.2273800982486027,0.02035346905512634,4.345162030803874,4.424947629499969
union_response_sum,HALL,25,3487,5.188740740590821,2.156406322792444,0.03651780143853125,5.1171658497712995,5.260315631410342
union_response_sum,REAL,26,11976,2.5157357955571706,1.6741141175309084,0.015297806563283934,2.485752094693134,2.5457194964212073
union_response_sum,HALL,26,3487,2.814169227762844,1.5107603778049872,0.025584068695569808,2.764024453119527,2.864314002406161
union_response_sum,REAL,27,11976,3.46827612444634,1.855758330981023,0.01695764445103677,3.435039141322308,3.501513107570372
union_response_sum,HALL,27,3487,3.770071740109171,1.7554478177415187,0.029727743870169472,3.7118053621236387,3.8283381180947034
union_response_sum,REAL,28,11976,0.42143323374681957,0.5514424398766491,0.0050389992460370975,0.4115567952245869,0.43130967226905226
union_response_sum,HALL,28,3487,0.29579346525505,0.3283879057645426,0.005561106091543823,0.28489369731562414,0.3066932331944759
union_response_sum,REAL,29,11976,2.1147162450282133,1.881021711823149,0.017188497479041467,2.0810267899692922,2.1484057000871344
union_response_sum,HALL,29,3487,1.8035263670808714,0.9679411941157583,0.01639166234920017,1.7713987088764391,1.8356540252853037
union_response_sum,REAL,30,11976,2.4124527381995597,1.2034028386981959,0.010996516695805172,2.3908995654757814,2.434005910923338
union_response_sum,HALL,30,3487,2.307988763573452,1.0065426488292513,0.01704536116447742,2.2745798556910763,2.3413976714558276
union_response_sum,REAL,31,11976,0.9836236432570474,0.5980590092300669,0.0054649745443424895,0.9729122931501362,0.9943349933639587
union_response_sum,HALL,31,3487,0.7429760606301901,0.36911366055211087,0.006250779002927639,0.7307245337844519,0.7552275874759282
union_response_sum,REAL,32,11976,7.72287588115127,4.374076066585486,0.03996965849520663,7.644535350500665,7.801216411801875
union_response_sum,HALL,32,3487,5.419795891122077,1.6952398996948397,0.028708149013199836,5.363527919056206,5.476063863187949
union_write_sum,REAL,1,11976,0.1796836984532331,0.05528837374614961,0.0005052169609647457,0.1786934732097422,0.180673923696724
union_write_sum,HALL,1,3487,0.11704095466271286,0.03677009009107118,0.0006226854534000013,0.11582049117404886,0.11826141815137686
union_write_sum,REAL,2,11976,0.23920850885774425,0.04761022752242862,0.00043505519931116827,0.23835580066709436,0.24006121704839414
union_write_sum,HALL,2,3487,0.19859341919798204,0.030761799865961892,0.0005209376765053927,0.19757238135203148,0.1996144570439326
union_write_sum,REAL,3,11976,0.6190664236226636,0.12070414954732679,0.001102976620186473,0.6169045894470981,0.6212282577982291
union_write_sum,HALL,3,3487,0.5863760385073664,0.11345088469767924,0.0019212412969790381,0.5826104055652875,0.5901416714494453
union_write_sum,REAL,4,11976,0.495692685520203,0.1631230354930028,0.0014905941099571335,0.492771121064687,0.498614249975719
union_write_sum,HALL,4,3487,0.3902656018631418,0.10695953700559252,0.0018113131523698521,0.3867154280844969,0.3938157756417867
union_write_sum,REAL,5,11976,0.55682747035599,0.22355618630651902,0.002042823280880344,0.5528235367254646,0.5608314039865154
union_write_sum,HALL,5,3487,0.4200398900001549,0.1395187405757676,0.0023626890774008477,0.41540901940844926,0.42467076059186054
union_write_sum,REAL,6,11976,0.7488544203375846,0.37767362267367516,0.003451125561403014,0.7420902142372348,0.7556186264379345
union_write_sum,HALL,6,3487,0.4941272645898148,0.2228455979938013,0.0037737930987191168,0.48673063011632534,0.5015238990633043
union_write_sum,REAL,7,11976,1.5140345762238037,1.1012906892290117,0.010063431015454666,1.4943102514335125,1.5337589010140948
union_write_sum,HALL,7,3487,0.6813010620180296,0.5075921572661249,0.00859585200380819,0.6644531920905656,0.6981489319454937
union_write_sum,REAL,8,11976,1.3405754391238363,0.9342878240703171,0.00853738359732534,1.3238421672730787,1.3573087109745938
union_write_sum,HALL,8,3487,0.6340026356384547,0.44480497442719324,0.007532578421477131,0.6192387819323595,0.64876648934455
union_write_sum,REAL,9,11976,1.9294374109411945,1.6399930795341944,0.014986013577640853,1.9000648243290184,1.9588099975533706
union_write_sum,HALL,9,3487,0.8429569301425403,0.802075352070187,0.013582796588960996,0.8163346488281767,0.8695792114569038
union_write_sum,REAL,10,11976,2.1667691146595307,1.246203733145544,0.011387624922618736,2.144449369811198,2.1890888595078635
union_write_sum,HALL,10,3487,1.1125448820949593,0.7492897934952314,0.012688896155407256,1.087674645630361,1.1374151185595576
union_write_sum,REAL,11,11976,3.246568452339164,1.6065687463671137,0.014680586977421459,3.2177945018634175,3.27534240281491
union_write_sum,HALL,11,3487,1.7782497077812804,1.1058667186745643,0.01872737100758576,1.7415440606064123,1.8149553549561486
union_write_sum,REAL,12,11976,5.771541679572904,2.51619213965735,0.022992590663594943,5.7264762018722575,5.81660715727355
union_write_sum,HALL,12,3487,4.582524777048462,1.932101097380291,0.032719290185504096,4.518394968284874,4.64665458581205
union_write_sum,REAL,13,11976,4.310992267808977,2.078582590281578,0.018993779491468972,4.273764460005698,4.348220075612256
union_write_sum,HALL,13,3487,2.741017540426968,1.4836219364693792,0.025124491016924527,2.6917735380337957,2.79026154282014
union_write_sum,REAL,14,11976,4.121310935964784,1.7649336770887525,0.01612770223152406,4.089700639590997,4.152921232338572
union_write_sum,HALL,14,3487,3.592852719198642,1.499348437184139,0.02539081245382369,3.5430867267891477,3.6426187116081366
union_write_sum,REAL,15,11976,8.748795617404149,3.5357744897387953,0.03230938299187923,8.685469226740066,8.812122008068231
union_write_sum,HALL,15,3487,7.04011238227268,3.0625714632909387,0.0518633132381773,6.938460288325852,7.141764476219508
union_write_sum,REAL,16,11976,6.14731040758217,2.481998584875412,0.022680135030321496,6.102857342922739,6.1917634722416
union_write_sum,HALL,16,3487,4.568428863802509,2.1888494615553395,0.037067211856625336,4.495777128563523,4.641080599041494
union_write_sum,REAL,17,11976,6.314029874067328,3.340319448921305,0.03052334381155464,6.254204120196682,6.373855627937975
union_write_sum,HALL,17,3487,3.6565879379349178,1.8008814884587196,0.030497143286382394,3.5968135370936083,3.7163623387762272
union_write_sum,REAL,18,11976,9.048205928636856,3.4024014309811346,0.03109063975791297,8.987268274711345,9.109143582562366
union_write_sum,HALL,18,3487,7.98994654008506,3.091024840402633,0.05234515878121715,7.8873500288738745,8.092543051296246
union_write_sum,REAL,19,11976,9.258257819029815,3.901131936469188,0.035647965163792414,9.188387807308782,9.328127830750848
union_write_sum,HALL,19,3487,7.997391292451957,2.9604715453114223,0.05013429561647133,7.8991280730436735,8.095654511860241
union_write_sum,REAL,20,11976,13.525191064294411,5.767879730660574,0.05270602970009458,13.421887246082226,13.628494882506596
union_write_sum,HALL,20,3487,12.762606300834534,5.072793918848332,0.08590555458361193,12.594231413850654,12.930981187818414
union_write_sum,REAL,21,11976,14.220061764305205,5.894965346140366,0.053867319209708824,14.114481818654175,14.325641709956235
union_write_sum,HALL,21,3487,15.713468845881327,5.970657043509864,0.10111047536260045,15.51529231417063,15.911645377592023
union_write_sum,REAL,22,11976,13.471270371765973,6.716818650663548,0.06137729283954365,13.350970877800467,13.59156986573148
union_write_sum,HALL,22,3487,17.188982589627052,7.269576386399454,0.12310710844002769,16.9476926570846,17.430272522169506
union_write_sum,REAL,23,11976,15.020039833534655,7.0130800126494535,0.06408448523483849,14.894434242474372,15.145645424594939
union_write_sum,HALL,23,3487,19.45475155768095,7.551297832458673,0.12787793837102335,19.204110798473746,19.705392316888155
union_write_sum,REAL,24,11976,8.333420168862254,4.204282319371664,0.038418108410697996,8.258120676377287,8.408719661347222
union_write_sum,HALL,24,3487,10.668985397709042,4.423995753908879,0.07491844036931974,10.522145254585174,10.81582554083291
union_write_sum,REAL,25,11976,16.741847433742077,7.440620405137998,0.06799128594441407,16.608584513291024,16.87511035419313
union_write_sum,HALL,25,3487,20.617327854802213,8.205551510479019,0.13895743932214133,20.344971273730817,20.88968443587361
union_write_sum,REAL,26,11976,9.442329898586095,4.549568766731385,0.041573284766550575,9.360846260443656,9.523813536728534
union_write_sum,HALL,26,3487,11.240361765150974,4.788671409034482,0.08109406368417721,11.081417400329986,11.399306129971961
union_write_sum,REAL,27,11976,14.87986821767861,6.4694488908846095,0.05911686465542116,14.763999162953985,14.995737272403234
union_write_sum,HALL,27,3487,16.410318945740983,6.285579586088345,0.10644355139601983,16.201689585004782,16.618948306477183
union_write_sum,REAL,28,11976,1.8977278384641958,1.6424906270235415,0.015008835796254599,1.8683105203035368,1.9271451566248547
union_write_sum,HALL,28,3487,1.3251006025228043,0.965978636153844,0.016358427285285134,1.2930380850436454,1.3571631200019632
union_write_sum,REAL,29,11976,9.308688579327518,5.321496335388225,0.04862704442517815,9.21337957225417,9.403997586400866
union_write_sum,HALL,29,3487,9.0207168230499,4.396936997631241,0.07446021212240903,8.87477480728998,9.166658838809822
union_write_sum,REAL,30,11976,10.861827842627434,4.435551568188069,0.0405314125130774,10.782386274101803,10.941269411153066
union_write_sum,HALL,30,3487,10.515979148748784,3.9401976302895023,0.06672552995724669,10.38519711003258,10.646761187464987
union_write_sum,REAL,31,11976,3.654870529247867,2.1902860029010394,0.02001450871226515,3.6156420921718273,3.694098966323907
union_write_sum,HALL,31,3487,2.697730926787713,1.412591277594867,0.023921617759964063,2.6508445559781837,2.7446172975972427
union_write_sum,REAL,32,11976,6.4681084996155285,2.357079038958953,0.021538638743185637,6.425892767678885,6.510324231552172
union_write_sum,HALL,32,3487,4.841087340214617,1.5984745715232618,0.027069470345383616,4.788031178337666,4.894143502091569
