model,split,label,layer,n,mean,median,q25,q75
llava_1_5_7b,test,1,13,2437,0.12193391472101212,0.11781813204288483,0.07763270288705826,0.1660705804824829
llava_1_5_7b,test,1,14,2437,0.1378670036792755,0.13802923262119293,0.10396567732095718,0.17115825414657593
llava_1_5_7b,test,1,15,2437,0.21685537695884705,0.21900874376296997,0.1601550281047821,0.27812057733535767
llava_1_5_7b,test,1,16,2437,0.16607803106307983,0.17043708264827728,0.12242788076400757,0.21227878332138062
llava_1_5_7b,test,1,17,2437,0.1623712182044983,0.16308997571468353,0.1091749519109726,0.21798951923847198
llava_1_5_7b,test,1,18,2437,0.17856769263744354,0.18522456288337708,0.14163362979888916,0.22149720788002014
llava_1_5_7b,test,1,19,2437,0.14352338016033173,0.14695477485656738,0.10844513773918152,0.18354834616184235
llava_1_5_7b,test,1,20,2437,0.21309301257133484,0.22916775941848755,0.16787181794643402,0.2654078006744385
llava_1_5_7b,test,1,21,2437,0.24265411496162415,0.26021647453308105,0.19266961514949799,0.3055765926837921
llava_1_5_7b,test,1,22,2437,0.19142775237560272,0.19779089093208313,0.13217873871326447,0.25047266483306885
llava_1_5_7b,test,1,23,2437,0.19358323514461517,0.204461932182312,0.1487331986427307,0.24726758897304535
llava_1_5_7b,test,1,24,2437,0.10775324702262878,0.11339305341243744,0.08528202772140503,0.13433803617954254
llava_1_5_7b,test,1,25,2437,0.20013761520385742,0.20932498574256897,0.1542384922504425,0.2532651722431183
llava_1_5_7b,test,1,26,2437,0.09856078773736954,0.10161790251731873,0.07669780403375626,0.12048473209142685
llava_1_5_7b,test,1,27,2437,0.16702236235141754,0.17491087317466736,0.12634271383285522,0.21165072917938232
llava_1_5_7b,test,1,28,2437,0.03681323677301407,0.03482519090175629,0.027981918305158615,0.043032653629779816
llava_1_5_7b,test,1,29,2437,0.06887552887201309,0.06787823140621185,0.0531897209584713,0.08313827216625214
llava_1_5_7b,test,1,30,2437,0.11658130586147308,0.11656738817691803,0.09376047551631927,0.14100177586078644
llava_1_5_7b,test,1,31,2437,0.05069481208920479,0.049190789461135864,0.039637114852666855,0.060841627418994904
llava_1_5_7b,test,1,32,2437,0.16350319981575012,0.1651938259601593,0.1403142362833023,0.1857769936323166
