model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,shared_scalar_error,27,95,95,0.0006006218094364197,0.0005378496616017525,0.6736842105263158
qwen2_5_vl_7b,all,shared_scalar_error,28,95,95,0.002184754953571509,0.0007841232397534093,0.6736842105263158
qwen2_5_vl_7b,all,individual_scalar_error,1,95,95,0.003024219640694691,0.005256783169991008,0.6105263157894737
qwen2_5_vl_7b,all,individual_scalar_error,2,95,95,0.0009326975370973676,0.0008443700203486504,0.5684210526315789
qwen2_5_vl_7b,all,individual_scalar_error,3,95,95,-0.0028811175937459,-0.0012421572716936335,0.47368421052631576
qwen2_5_vl_7b,all,individual_scalar_error,4,95,95,-0.0030734499763243658,-0.003514173394944753,0.43157894736842106
qwen2_5_vl_7b,all,individual_scalar_error,5,95,95,0.00022122713765209133,0.0010993238618437484,0.5263157894736842
qwen2_5_vl_7b,all,individual_scalar_error,6,95,95,0.005725948053685298,0.005741926253081897,0.5263157894736842
qwen2_5_vl_7b,all,individual_scalar_error,7,95,95,-0.005557939375291191,-0.0056453754258752875,0.4421052631578947
qwen2_5_vl_7b,all,individual_scalar_error,8,95,95,0.0001128388040052237,-0.0023453629815387567,0.4631578947368421
