model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,15,122,122,0,-0.19287491705100374,-0.21248837245549385,-0.19249959317401794,-0.16855027090741864
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,16,122,122,0,-0.20809938496704067,-0.23076211515924555,-0.2072783498794276,-0.18677502269759869
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,17,122,122,0,-0.2240800464723665,-0.23987950404675962,-0.22061206951915313,-0.20598109631841677
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,18,122,122,0,-0.2223630295106261,-0.2355626321806772,-0.2242968166619602,-0.21047675712650407
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,19,122,122,0,-0.19341246622790273,-0.20826960584349152,-0.19082421718127662,-0.1781954896632089
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,20,122,122,0,-0.11096299514685432,-0.11974566805684131,-0.10863874746641057,-0.09817892204704745
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,21,122,122,0,-0.15088337585226974,-0.16758787030823377,-0.1455561569300522,-0.12908196129092095
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,22,122,122,0,-0.08061768282661082,-0.09025973606159167,-0.07849694590860343,-0.06808296692951096
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,23,122,122,0,-0.04125224208068479,-0.05252776913899507,-0.0425790202268251,-0.03413932501729948
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,24,122,122,0,-0.03441269796417014,-0.041331090960611216,-0.03391215957489695,-0.027802504403902032
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,25,122,122,0,-0.015578612592890086,-0.023005199537670166,-0.01468423127906128,-0.006161465292538936
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,26,122,122,0,0.003882299461960546,-0.0006035684906640854,0.0053336218690070245,0.009570148549404908
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,27,122,122,0,0.0035095242788587984,-0.009021187666059003,0.0011599063741983312,0.016686584785391714
