model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
llava_1_5_7b,all,offdiag_ratio,22,241,241,-0.00036999788613384724,-0.0005348070715008868,0.45228215767634855
llava_1_5_7b,all,offdiag_ratio,23,241,241,-0.0012374054831977154,-0.0014131418076236413,0.31950207468879666
llava_1_5_7b,all,offdiag_ratio,24,241,241,-0.00010402105040440381,-0.00017226584714979953,0.43568464730290457
llava_1_5_7b,all,offdiag_ratio,25,241,241,0.00011274090101164779,1.5040883067252153e-05,0.5103734439834025
llava_1_5_7b,all,offdiag_ratio,26,241,241,8.037593126641873e-05,6.957979754806942e-06,0.5103734439834025
llava_1_5_7b,all,offdiag_ratio,27,241,241,-4.52581183403148e-05,1.579932218975788e-05,0.5352697095435685
llava_1_5_7b,all,offdiag_ratio,28,241,241,6.9821280005193646e-06,2.749353626718687e-05,0.5435684647302904
llava_1_5_7b,all,offdiag_ratio,29,241,241,-0.00032753061531215006,-0.00021636435238625573,0.44398340248962653
llava_1_5_7b,all,offdiag_ratio,30,241,241,0.00022710536361241743,0.00020354712871317737,0.5394190871369294
llava_1_5_7b,all,offdiag_ratio,31,241,241,0.0003543374919119421,0.00040817756290500995,0.5767634854771784
llava_1_5_7b,all,offdiag_ratio,32,241,241,0.00123746294649998,0.0010645093510658343,0.6514522821576764
llava_1_5_7b,all,sigma_B_cv,1,241,241,-0.050525720425777444,-0.05086107076197566,0.31950207468879666
llava_1_5_7b,all,sigma_B_cv,2,241,241,0.03691041610622604,0.01668269251999699,0.6058091286307054
llava_1_5_7b,all,sigma_B_cv,3,241,241,0.017676523128104818,0.021173649133694905,0.7302904564315352
llava_1_5_7b,all,sigma_B_cv,4,241,241,-0.002481811178441019,0.00025791816153364344,0.5145228215767634
llava_1_5_7b,all,sigma_B_cv,5,241,241,-0.00842055964682329,-0.00866407225756971,0.34439834024896265
llava_1_5_7b,all,sigma_B_cv,6,241,241,-0.01017294245673705,-0.008804486560025082,0.24066390041493776
llava_1_5_7b,all,sigma_B_cv,7,241,241,0.0011398288560780195,0.0005032378950949878,0.5186721991701245
llava_1_5_7b,all,sigma_B_cv,8,241,241,-0.0072793781532397225,-0.009286710383899388,0.3775933609958506
llava_1_5_7b,all,sigma_B_cv,9,241,241,-0.013761492416787324,-0.014957986568672865,0.27385892116182575
llava_1_5_7b,all,sigma_B_cv,10,241,241,-0.0063247341716625985,-0.007025353112659505,0.35269709543568467
llava_1_5_7b,all,sigma_B_cv,11,241,241,-0.007479397949452628,-0.008528106239021338,0.33195020746887965
