method,label,layer,metric,count,mean,std,q10,median,q90
WRITE,HALL,14,top32_mass,1766,0.6419647206232745,0.0947077884240552,0.5175611972808838,0.6425060629844666,0.7643510699272156
WRITE,HALL,15,normalized_entropy,1766,0.7543818005619071,0.08280941516606455,0.6453076601028442,0.7606001496315002,0.8593494296073914
WRITE,HALL,15,top1_mass,1766,0.13499430281406485,0.08267450146328942,0.05309279263019562,0.11336588859558105,0.2458549588918686
WRITE,HALL,15,top32_mass,1766,0.6934350535256676,0.09590628033523303,0.5556012392044067,0.7048247158527374,0.8074460923671722
WRITE,HALL,16,normalized_entropy,1766,0.7352528721262888,0.08673656434083667,0.6197005212306976,0.74212846159935,0.8434655070304871
WRITE,HALL,16,top1_mass,1766,0.12962278724982407,0.07951200634863513,0.05151596665382385,0.1077382005751133,0.23419052362442017
WRITE,HALL,16,top32_mass,1766,0.724612930420436,0.10468324227411548,0.5735319256782532,0.7356350123882294,0.8513987958431244
WRITE,HALL,17,normalized_entropy,1766,0.7401773438515776,0.07818904568336002,0.6344316899776459,0.7481001615524292,0.8333676755428314
WRITE,HALL,17,top1_mass,1766,0.13131170949475715,0.07423724805292779,0.055547911673784256,0.11288191750645638,0.23205193877220154
WRITE,HALL,17,top32_mass,1766,0.7179428107471185,0.09230590172005396,0.5908294022083282,0.7238265872001648,0.8342051804065704
WRITE,HALL,18,normalized_entropy,1766,0.6922117053686155,0.10940269649681225,0.5414240658283234,0.7016198635101318,0.8290656805038452
WRITE,HALL,18,top1_mass,1766,0.17936443492436902,0.11460884944660657,0.06546074151992798,0.14972390979528427,0.3328861594200134
WRITE,HALL,18,top32_mass,1766,0.7582594477576821,0.10458392938779748,0.6043061316013336,0.7741870582103729,0.8816260993480682
WRITE,HALL,19,normalized_entropy,1766,0.7243341086168656,0.07990270445028953,0.6176527738571167,0.7328280806541443,0.8195261359214783
WRITE,HALL,19,top1_mass,1766,0.148841763136746,0.08343629736558686,0.0649874173104763,0.12773245573043823,0.26546137034893036
WRITE,HALL,19,top32_mass,1766,0.7333177328784766,0.08600155253651935,0.6144655048847198,0.7401289641857147,0.8395328223705292
WRITE,HALL,20,normalized_entropy,1766,0.6956419762675381,0.09313196968968869,0.5685870349407196,0.7023908793926239,0.8110253810882568
WRITE,HALL,20,top1_mass,1766,0.15646516452074086,0.09565656334997305,0.06304469332098961,0.1306869238615036,0.29037266969680786
WRITE,HALL,20,top32_mass,1766,0.7708726470123466,0.09231058587284163,0.6424891352653503,0.7851541042327881,0.8813416361808777
WRITE,HALL,21,normalized_entropy,1766,0.7563334256916867,0.08091137468112684,0.6426599025726318,0.7684343457221985,0.8512246906757355
WRITE,HALL,21,top1_mass,1766,0.11988484725200002,0.07288595330509572,0.048948509618639946,0.10031457990407944,0.22018618881702423
WRITE,HALL,21,top32_mass,1766,0.694313190818373,0.09949783411416806,0.5626842677593231,0.697474330663681,0.8258482813835144
WRITE,HALL,22,normalized_entropy,1766,0.723121935807565,0.08280503735619987,0.6140695512294769,0.7304764091968536,0.8243983685970306
WRITE,HALL,22,top1_mass,1766,0.14432628425249527,0.08376373118207069,0.06324054673314095,0.12260118499398232,0.256144180893898
WRITE,HALL,22,top32_mass,1766,0.7367998567132421,0.09121310508266392,0.6129773557186127,0.7448212504386902,0.8492777347564697
WRITE,HALL,23,normalized_entropy,1766,0.7126373438204672,0.11472163077225314,0.5562402606010437,0.7254456281661987,0.8491041362285614
WRITE,HALL,23,top1_mass,1766,0.16650460992590657,0.10969747424914685,0.06018654815852642,0.13779016584157944,0.3140086382627487
WRITE,HALL,23,top32_mass,1766,0.7312918526298733,0.11926676855904457,0.5628018081188202,0.7480460405349731,0.8784041702747345
WRITE,HALL,24,normalized_entropy,1766,0.7074248172418718,0.12522969211820031,0.5367963910102844,0.7233350872993469,0.8596256077289581
WRITE,HALL,24,top1_mass,1766,0.16955801072748777,0.11792671230732112,0.05749220587313175,0.13428302854299545,0.33334822952747345
WRITE,HALL,24,top32_mass,1766,0.7345774727425246,0.12961476530788865,0.5470589995384216,0.7516379356384277,0.8937119841575623
WRITE,HALL,25,normalized_entropy,1766,0.67036811862297,0.1077772386739917,0.5253273546695709,0.6788414418697357,0.8024227619171143
WRITE,HALL,25,top1_mass,1766,0.17190523793138268,0.1078880057205079,0.06882326304912567,0.14342081546783447,0.31373322010040283
WRITE,HALL,25,top32_mass,1766,0.7948662767931397,0.10381937656152253,0.6487269997596741,0.8134711384773254,0.9141363799571991
WRITE,HALL,26,normalized_entropy,1766,0.6874246336730663,0.11172935127688005,0.5414280295372009,0.6961536407470703,0.828417181968689
WRITE,HALL,26,top1_mass,1766,0.16478422461214684,0.1037168815905568,0.06330744177103043,0.13694624602794647,0.30110637843608856
WRITE,HALL,26,top32_mass,1766,0.7720681777728103,0.11756351151149119,0.5981764793395996,0.793932169675827,0.9080705642700195
WRITE,HALL,27,normalized_entropy,1766,0.6888388468380827,0.12845147764080364,0.5115741491317749,0.7037158608436584,0.8383549749851227
WRITE,HALL,27,top1_mass,1766,0.17688801675077237,0.1329483914575812,0.06239684671163559,0.1350163295865059,0.3559318333864212
WRITE,HALL,27,top32_mass,1766,0.7585396163190883,0.1208477167493532,0.5816140174865723,0.7776717245578766,0.9068461060523987
WRITE,HALL,28,normalized_entropy,1766,0.7039538499469935,0.13105415824796787,0.5316947102546692,0.7134477496147156,0.8740596175193787
WRITE,HALL,28,top1_mass,1766,0.17690700946200644,0.12316111804262588,0.055428577587008476,0.14413387328386307,0.3471484035253525
WRITE,HALL,28,top32_mass,1766,0.7343474812341574,0.13973786425991944,0.5189988613128662,0.7614031434059143,0.8936131596565247
WRITE,HALL,29,normalized_entropy,1766,0.6827578855634141,0.10324249088365918,0.5507409572601318,0.6823888123035431,0.8148631453514099
WRITE,HALL,29,top1_mass,1766,0.17272045059363744,0.09970635648162633,0.06958334892988205,0.14964015781879425,0.3043519854545593
WRITE,HALL,29,top32_mass,1766,0.7761931147000257,0.1072089075696589,0.6280034184455872,0.8001337349414825,0.8952545523643494
WRITE,HALL,30,normalized_entropy,1766,0.6806131287953592,0.10064873871037439,0.5498281419277191,0.6827340424060822,0.8092436194419861
WRITE,HALL,30,top1_mass,1766,0.1659660897041552,0.09832208164083253,0.0694650411605835,0.1417933627963066,0.29007814824581146
WRITE,HALL,30,top32_mass,1766,0.7845845659888884,0.10319664825754049,0.636084258556366,0.8064129948616028,0.8964444696903229
WRITE,HALL,31,normalized_entropy,1766,0.7212486306747521,0.09070510450200332,0.599503755569458,0.7243009209632874,0.8379625082015991
WRITE,HALL,31,top1_mass,1766,0.1444010225537055,0.08370351027063459,0.06280363351106644,0.1237698346376419,0.25727830827236176
WRITE,HALL,31,top32_mass,1766,0.7404688195254767,0.10488860263491152,0.5860546827316284,0.7593177556991577,0.8634951710700989
WRITE,HALL,32,normalized_entropy,1766,0.7834908586936251,0.08378457478808524,0.6674613356590271,0.7920905649662018,0.8881215453147888
WRITE,HALL,32,top1_mass,1766,0.1193965828375277,0.07472759108953295,0.04794016852974892,0.09970293566584587,0.2160998210310936
WRITE,HALL,32,top32_mass,1766,0.6549131252285039,0.11211671416569625,0.49669885635375977,0.6657774150371552,0.798147439956665
WRITE,REAL,1,normalized_entropy,9993,0.9126497455739789,0.04024144446641916,0.8565307855606079,0.9227321743965149,0.9543416619300843
WRITE,REAL,1,top1_mass,9993,0.05747551887317483,0.02720146119120993,0.031559521704912184,0.05061052367091179,0.09267851114273074
WRITE,REAL,1,top32_mass,9993,0.43530686964331883,0.08506142162682312,0.338371479511261,0.4195994436740875,0.5560686349868774
WRITE,REAL,2,normalized_entropy,9993,0.8048772604678064,0.03638755160300825,0.7579250693321228,0.8068017363548279,0.8493805527687073
WRITE,REAL,2,top1_mass,9993,0.09991246631021741,0.03197377897242605,0.06518519222736359,0.09508209675550461,0.13961521685123446
WRITE,REAL,2,top32_mass,9993,0.6308121238130117,0.055315932439808445,0.5599742650985717,0.6319549083709717,0.7006723999977111
WRITE,REAL,3,normalized_entropy,9993,0.7313943253378068,0.07114986459785337,0.6365008354187012,0.7388123273849487,0.8161442518234254
WRITE,REAL,3,top1_mass,9993,0.15560770224036874,0.07401655909370472,0.07620586752891541,0.14015565812587738,0.25271720886230475
WRITE,REAL,3,top32_mass,9993,0.7215680817751081,0.07379517329019507,0.6241069912910462,0.7249165177345276,0.8155360102653505
WRITE,REAL,4,normalized_entropy,9993,0.7585262920803271,0.05265683778249544,0.6905558347702027,0.7611546516418457,0.8236274957656861
WRITE,REAL,4,top1_mass,9993,0.11843515153652577,0.050708210632562034,0.06565925031900406,0.10812768340110779,0.18487699031829835
WRITE,REAL,4,top32_mass,9993,0.7076546631721384,0.06848780522415894,0.6166255354881287,0.7114383578300476,0.7937148690223694
WRITE,REAL,5,normalized_entropy,9993,0.7888239761151841,0.057980680988143046,0.7164075970649719,0.7983800768852234,0.8506483793258667
WRITE,REAL,5,top1_mass,9993,0.10268746187671293,0.05664336853875907,0.052718351036310195,0.0881250724196434,0.16841571331024177
WRITE,REAL,5,top32_mass,9993,0.6639228831459593,0.07645871449943938,0.5677166819572449,0.6598169207572937,0.7636513948440552
WRITE,REAL,6,normalized_entropy,9993,0.8003700039300381,0.050970291170399896,0.736991548538208,0.808514416217804,0.8557698726654053
WRITE,REAL,6,top1_mass,9993,0.08770690283913381,0.04545292391318675,0.046636983007192614,0.0761381983757019,0.1419917017221451
WRITE,REAL,6,top32_mass,9993,0.6468904266203057,0.07620654280084667,0.5526626110076904,0.6415315270423889,0.7498728394508362
WRITE,REAL,7,normalized_entropy,9993,0.8270777531462509,0.07770188682816188,0.7158938527107239,0.8500537276268005,0.898317849636078
WRITE,REAL,7,top1_mass,9993,0.0931266179448278,0.07871990758963943,0.03732319325208664,0.06566730886697769,0.1820598036050798
WRITE,REAL,7,top32_mass,9993,0.587342511655618,0.09766907179092088,0.472809374332428,0.5718609094619751,0.7336546182632446
WRITE,REAL,8,normalized_entropy,9993,0.8067761040343473,0.0646917993358409,0.7216699838638305,0.8186081051826477,0.8765477895736694
WRITE,REAL,8,top1_mass,9993,0.09715811122273327,0.06627635016636367,0.04277848526835441,0.07679681479930878,0.17569581568241133
WRITE,REAL,8,top32_mass,9993,0.6253189978436833,0.08748077312896566,0.5124739646911621,0.6216295957565308,0.741987955570221
WRITE,REAL,9,normalized_entropy,9993,0.8702535234651897,0.04267880190494118,0.8144306063652038,0.8767631649971008,0.9183184385299683
WRITE,REAL,9,top1_mass,9993,0.05858406779530301,0.03461604559904011,0.02960283011198044,0.04897025227546692,0.09814240187406544
WRITE,REAL,9,top32_mass,9993,0.5209255346298266,0.07886551668753473,0.420845103263855,0.5159162878990173,0.6270584940910341
WRITE,REAL,10,normalized_entropy,9993,0.8092312472134778,0.0706575456303228,0.7142247438430787,0.8207522034645081,0.8880691766738892
WRITE,REAL,10,top1_mass,9993,0.10039605700164768,0.06850894190086591,0.04036422297358513,0.07991249859333038,0.18653558194637318
WRITE,REAL,10,top32_mass,9993,0.617292072242604,0.09665774634843219,0.4898581922054291,0.6182357668876648,0.7422882318496705
WRITE,REAL,11,normalized_entropy,9993,0.8113869024918003,0.07957933285217274,0.7004582762718201,0.8243247866630554,0.9027224183082582
WRITE,REAL,11,top1_mass,9993,0.10596446926915885,0.07545780399664238,0.037472476810216905,0.08302606642246246,0.2040291786193849
WRITE,REAL,11,top32_mass,9993,0.6039283381178371,0.11009722962576568,0.45672730803489686,0.6060566306114197,0.7493473768234253
WRITE,REAL,12,normalized_entropy,9993,0.799735642318717,0.06745441178581617,0.7117063879966736,0.8052582144737244,0.8802523016929626
WRITE,REAL,12,top1_mass,9993,0.10078768883011195,0.06024167799479446,0.042420373111963276,0.08582262694835663,0.1764555394649506
WRITE,REAL,12,top32_mass,9993,0.6366995205920248,0.09803678418519585,0.5060912728309631,0.6429725885391235,0.7587367177009583
WRITE,REAL,13,normalized_entropy,9993,0.7766444101761164,0.08589071958610406,0.6591828107833863,0.7867453098297119,0.880105173587799
WRITE,REAL,13,top1_mass,9993,0.1173738204192545,0.08170153603612522,0.041646885126829146,0.09304670244455338,0.22723613083362598
WRITE,REAL,13,top32_mass,9993,0.6610501248575504,0.11237980992067312,0.5042290210723877,0.6702694296836853,0.8033711910247803
WRITE,REAL,14,normalized_entropy,9993,0.7891979154393586,0.07176095290197917,0.6921369791030884,0.7995132803916931,0.8719563364982605
WRITE,REAL,14,top1_mass,9993,0.12321351023004493,0.07395918711516307,0.05105026289820671,0.10444485396146774,0.22010850012302408
WRITE,REAL,14,top32_mass,9993,0.6397187859043636,0.08915869598166921,0.5230494022369385,0.641661524772644,0.7543683052062988
WRITE,REAL,15,normalized_entropy,9993,0.7842547630006387,0.07658643579241058,0.6793596625328064,0.7947176098823547,0.8759838938713074
WRITE,REAL,15,top1_mass,9993,0.10826078068118672,0.06741088168160801,0.04451753944158554,0.09053267538547516,0.19658045470714575
WRITE,REAL,15,top32_mass,9993,0.6602884590160522,0.101653593997405,0.5194510221481323,0.6657462120056152,0.7902924060821533
WRITE,REAL,16,normalized_entropy,9993,0.7810055371770913,0.08233171815208881,0.6687325000762939,0.7911410927772522,0.8798123240470886
WRITE,REAL,16,top1_mass,9993,0.09980157429566197,0.06552000723807294,0.03944358453154564,0.08112972974777222,0.1852427542209626
WRITE,REAL,16,top32_mass,9993,0.6639188533041387,0.11557400302046868,0.50345858335495,0.6703231334686279,0.8140310406684875
WRITE,REAL,17,normalized_entropy,9993,0.7702289037902256,0.07379130391519521,0.6706220507621765,0.7768564820289612,0.8598666191101074
WRITE,REAL,17,top1_mass,9993,0.10595619651544598,0.06497693792242537,0.04472457244992256,0.08832169324159622,0.1906704813241959
WRITE,REAL,17,top32_mass,9993,0.6810521183906942,0.09979823343863092,0.543048906326294,0.6893181204795837,0.8065820693969726
WRITE,REAL,18,normalized_entropy,9993,0.710990434355365,0.0938330677422236,0.5820684909820557,0.7191708087921143,0.8277940154075623
WRITE,REAL,18,top1_mass,9993,0.14817928507093503,0.09115595834348633,0.058596615493297574,0.12411698698997498,0.2711894810199738
WRITE,REAL,18,top32_mass,9993,0.752811707564449,0.10026041863448458,0.6074702858924865,0.7705375552177429,0.8691843032836915
WRITE,REAL,19,normalized_entropy,9993,0.7458416135487919,0.07508043329045556,0.6472421169281006,0.7513344883918762,0.8397154092788697
WRITE,REAL,19,top1_mass,9993,0.12876365618513896,0.07111563067414702,0.0565083809196949,0.11180413514375687,0.22378397285938265
WRITE,REAL,19,top32_mass,9993,0.7100185742997842,0.09068695664069108,0.5838070154190064,0.7190048694610596,0.8214130997657776
WRITE,REAL,20,normalized_entropy,9993,0.747138235148016,0.08064077715162071,0.6374559283256531,0.7563074827194214,0.8459420442581177
WRITE,REAL,20,top1_mass,9993,0.11542478320699076,0.07170267118254356,0.04785756543278694,0.09536193311214447,0.2116800338029862
WRITE,REAL,20,top32_mass,9993,0.7130298760426864,0.10249256689496604,0.568418550491333,0.7221847772598267,0.8408316016197205
WRITE,REAL,21,normalized_entropy,9993,0.7811762443071226,0.07253406253242091,0.6808159112930298,0.791135311126709,0.8665542721748352
WRITE,REAL,21,top1_mass,9993,0.10016192813533169,0.06024558302999006,0.04326742440462113,0.08389631658792496,0.17962347269058232
WRITE,REAL,21,top32_mass,9993,0.6630273060577715,0.10047500577413088,0.5268733739852905,0.6652357578277588,0.793917214870453
WRITE,REAL,22,normalized_entropy,9993,0.74788598403861,0.07517257034971711,0.645021116733551,0.7573086023330688,0.836192500591278
WRITE,REAL,22,top1_mass,9993,0.12021687584098313,0.0693516379693752,0.05479873418807983,0.10192238539457321,0.20999784767627722
WRITE,REAL,22,top32_mass,9993,0.711436996967671,0.09004469787846114,0.5903443813323974,0.7153017520904541,0.8272496581077576
WRITE,REAL,23,normalized_entropy,9993,0.7182695790029295,0.0947305118799764,0.5899578094482422,0.7311949133872986,0.8292192935943604
WRITE,REAL,23,top1_mass,9993,0.14715418414852377,0.0916143738787151,0.06123406887054443,0.1222122311592102,0.26571549177169834
WRITE,REAL,23,top32_mass,9993,0.7409915794520291,0.09902691631599182,0.6051643848419189,0.7498705983161926,0.8649715542793276
WRITE,REAL,24,normalized_entropy,9993,0.7216106642164006,0.1074237833547577,0.5717131853103637,0.7404882311820984,0.8423982381820678
WRITE,REAL,24,top1_mass,9993,0.1527496809614223,0.10372164572445806,0.05822235196828842,0.12248304486274719,0.29222412109375007
WRITE,REAL,24,top32_mass,9993,0.7295802632043112,0.10959896302514953,0.5800169706344604,0.7329602241516113,0.873975682258606
WRITE,REAL,25,normalized_entropy,9993,0.6987203762545119,0.09146480949805637,0.5751509189605712,0.7084782123565674,0.8101118683815003
WRITE,REAL,25,top1_mass,9993,0.14303760370393392,0.08860386678940411,0.05900602266192436,0.11875592917203903,0.25871406197547914
WRITE,REAL,25,top32_mass,9993,0.7717682716337801,0.09904435378629838,0.6311397552490234,0.7833927273750305,0.8920501351356507
WRITE,REAL,26,normalized_entropy,9993,0.6906002921664678,0.09275495455581183,0.5656072974205018,0.6966569423675537,0.805847704410553
WRITE,REAL,26,top1_mass,9993,0.14921469091910547,0.08618648556176944,0.06511672139167786,0.12672919034957886,0.2634023845195771
WRITE,REAL,26,top32_mass,9993,0.7824909774961026,0.09919458541045585,0.6423888325691223,0.7971758246421814,0.8993092060089112
WRITE,REAL,27,normalized_entropy,9993,0.7162267411824618,0.08442721341102774,0.6089216470718384,0.7239940166473389,0.8170091986656189
WRITE,REAL,27,top1_mass,9993,0.1369846638712954,0.08273241518173766,0.06108522042632103,0.11508218199014664,0.24049642086029058
WRITE,REAL,27,top32_mass,9993,0.7525765506531471,0.09424983192674893,0.6214146375656128,0.7628657817840576,0.8658227443695068
WRITE,REAL,28,normalized_entropy,9993,0.7101874005142291,0.11766659961929621,0.5517094492912292,0.7240251302719116,0.8490907430648804
WRITE,REAL,28,top1_mass,9993,0.1657984425547417,0.11506533415343152,0.060012295842170715,0.13354188203811646,0.3124242126941684
WRITE,REAL,28,top32_mass,9993,0.7356682476321701,0.11954161060876321,0.5645938158035279,0.7507592439651489,0.8808099865913391
WRITE,REAL,29,normalized_entropy,9993,0.6841021273022334,0.09073382543302144,0.5644456028938294,0.6872485876083374,0.8019528746604919
WRITE,REAL,29,top1_mass,9993,0.15614540820437503,0.08633295604521714,0.0677138164639473,0.13662868738174438,0.2702798783779145
WRITE,REAL,29,top32_mass,9993,0.7865024727976001,0.09284408309194722,0.6515300631523132,0.8044275641441345,0.892413067817688
WRITE,REAL,30,normalized_entropy,9993,0.7076842699915299,0.08519290270289923,0.5945124864578247,0.7147214412689209,0.8120137810707093
WRITE,REAL,30,top1_mass,9993,0.13752654486782323,0.08037541856699976,0.06034019440412521,0.11709816753864288,0.24370460212230688
WRITE,REAL,30,top32_mass,9993,0.7652650232502591,0.09446553474689655,0.6326354742050171,0.7790106534957886,0.8762469053268434
WRITE,REAL,31,normalized_entropy,9993,0.7311623118117707,0.07651169277933091,0.6285350799560547,0.7357125282287598,0.8260411977767944
WRITE,REAL,31,top1_mass,9993,0.1285195657777456,0.06908993098432431,0.06017536446452141,0.1118372455239296,0.21901565492153172
WRITE,REAL,31,top32_mass,9993,0.738417539545381,0.09241553659342779,0.6108826398849487,0.7498804330825806,0.848850154876709
WRITE,REAL,32,normalized_entropy,9993,0.7806494310401312,0.06883966191495168,0.690281617641449,0.7867279052734375,0.8641942024230957
WRITE,REAL,32,top1_mass,9993,0.10688203212310307,0.06014074365240308,0.05014960616827011,0.09086917340755463,0.18244758546352394
WRITE,REAL,32,top32_mass,9993,0.6729294185069162,0.09321941849821928,0.5439989566802979,0.6802684664726257,0.7879032850265504
