method,layer,metric,count,mean,std,q10,median,q90
JFFN_MATCH_WRITE,13,js,16510,0.2907688491576115,0.1232957533989229,0.11819898635149002,0.29637160897254944,0.4510560631752014
JFFN_MATCH_WRITE,13,top1_agreement,16510,0.04136886735311932,0.19914186944748546,0.0,0.0,0.0
JFFN_MATCH_WRITE,13,top32_overlap,16510,0.29884728952150214,0.21294897144789193,0.03125,0.28125,0.625
JFFN_MATCH_WRITE,13,total_variation,16510,0.6225783052591936,0.15629712149162353,0.39823033213615416,0.6472422778606415,0.8056013464927674
JFFN_MATCH_WRITE,14,cosine,16510,0.32259029238510184,0.23060486355176307,0.08090759217739106,0.25747834146022797,0.6898098289966583
JFFN_MATCH_WRITE,14,js,16510,0.23081088351951107,0.10098662111710588,0.09159266352653503,0.23146609216928482,0.36398318111896516
JFFN_MATCH_WRITE,14,top1_agreement,16510,0.055542095699576015,0.22903530580431294,0.0,0.0,0.0
JFFN_MATCH_WRITE,14,top32_overlap,16510,0.3717500757116899,0.19817560933249784,0.125,0.34375,0.65625
JFFN_MATCH_WRITE,14,total_variation,16510,0.5433120967658955,0.13837428234128354,0.34535807073116304,0.5592637360095978,0.7105528056621552
JFFN_MATCH_WRITE,15,cosine,16510,0.26824436637238436,0.23174352795201603,0.05209997370839119,0.18402720987796783,0.6437461912631989
JFFN_MATCH_WRITE,15,js,16510,0.2898510522841177,0.11860267800719636,0.11612991020083428,0.30304601788520813,0.43672361075878147
JFFN_MATCH_WRITE,15,top1_agreement,16510,0.041550575408843125,0.19955982835239455,0.0,0.0,0.0
JFFN_MATCH_WRITE,15,top32_overlap,16510,0.2885031798909752,0.21366036829627538,0.0625,0.25,0.59375
JFFN_MATCH_WRITE,15,total_variation,16510,0.6193255093122417,0.15290568394203452,0.3925005793571472,0.6518770754337311,0.7892367780208588
JFFN_MATCH_WRITE,16,cosine,16510,0.3079752968067894,0.24639855622407084,0.05019150897860527,0.2345326468348503,0.7041132509708407
JFFN_MATCH_WRITE,16,js,16510,0.29688659608625,0.1355937956785392,0.10664973929524421,0.30160072445869446,0.4767197221517563
JFFN_MATCH_WRITE,16,top1_agreement,16510,0.05190793458509994,0.22184116144712396,0.0,0.0,0.0
JFFN_MATCH_WRITE,16,top32_overlap,16510,0.2996233343428225,0.22245789433405405,0.03125,0.25,0.625
JFFN_MATCH_WRITE,16,total_variation,16510,0.6298103368229068,0.1714404752819906,0.3773999482393265,0.6573203802108765,0.8338191270828247
