feature_set,ae_variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
G_JS,top32,44,fixed_0.5,0.5,0.8825285024959945,0.97181957373751,0.9077277970011534,0.94026284348865,0.9237089201877934,0.620664875215757,0.647887323943662,0.5348837209302325,0.5859872611464968
G_JS,top32,44,train_f1,0.4989587366580963,0.8825285024959945,0.97181957373751,0.9077277970011534,0.94026284348865,0.9237089201877934,0.620664875215757,0.647887323943662,0.5348837209302325,0.5859872611464968
G_JS,top32,45,fixed_0.5,0.5,0.8804523661779642,0.9718995157753272,0.8986000756715853,0.9458383114297093,0.9216142801707412,0.6103108421639414,0.6458333333333334,0.4806201550387597,0.5511111111111111
G_JS,top32,45,train_f1,0.5207374095916748,0.8804523661779642,0.9718995157753272,0.9022154316271963,0.9406610911987257,0.9210372392279197,0.6103108421639414,0.6356968215158925,0.5038759689922481,0.5621621621621622
G_JS,full,43,fixed_0.5,0.5,0.8775577381999822,0.9709206632279961,0.9107489328676756,0.9346873755475906,0.922562893081761,0.6183851013247019,0.6355555555555555,0.5542635658914729,0.5921325051759835
G_JS,full,43,train_f1,0.4941181242465973,0.8775577381999822,0.9709206632279961,0.9097948122338366,0.9358821186778176,0.922654102866117,0.6183851013247019,0.6373873873873874,0.5484496124031008,0.5895833333333333
G_JS,full,44,fixed_0.5,0.5,0.8791866176420647,0.9709179377858446,0.9071290944123314,0.9374751095181203,0.9220524872698785,0.6177506352897457,0.6365740740740741,0.5329457364341085,0.580168776371308
G_JS,full,44,train_f1,0.5212610960006714,0.8791866176420647,0.9709179377858446,0.9089500193723363,0.9342891278375149,0.9214454045561665,0.6177506352897457,0.6300448430493274,0.5445736434108527,0.5841995841995842
G_JS,full,45,fixed_0.5,0.5,0.8802277729926308,0.9717594948721991,0.9096622152395916,0.9223416965352449,0.9159580779118054,0.6065301473003302,0.5945945945945946,0.5542635658914729,0.5737211634904714
G_JS,full,45,train_f1,0.46013110876083374,0.8802277729926308,0.9717594948721991,0.9052023121387284,0.9354838709677419,0.9200940070505288,0.6065301473003302,0.625,0.5232558139534884,0.569620253164557
