source,layer,metric,count,mean,std
new_jffn_entropy_matched,4,raw_cosine,29173,0.9957818697249359,0.0022527401293589533
new_jffn_entropy_matched,4,top32_overlap,29173,0.7368157200150824,0.10614462590430083
new_jffn_entropy_matched,4,tv,29173,0.035714535798255724,0.009380577042048612
new_jffn_entropy_matched,5,centered_cosine,29173,0.941851055043278,0.046093276863219484
new_jffn_entropy_matched,5,js,29173,0.0010284105218451853,0.0007817386736458127
new_jffn_entropy_matched,5,raw_cosine,29173,0.9958238514850943,0.003360801268208154
new_jffn_entropy_matched,5,top32_overlap,29173,0.764606828231584,0.12320766348015752
new_jffn_entropy_matched,5,tv,29173,0.03333144817665461,0.013143069873006777
new_jffn_entropy_matched,6,centered_cosine,29173,0.9129013379636898,0.05633705224454169
new_jffn_entropy_matched,6,js,29173,0.0011615336863587031,0.0007242112700423998
new_jffn_entropy_matched,6,raw_cosine,29173,0.9952994172322109,0.003040465993352715
new_jffn_entropy_matched,6,top32_overlap,29173,0.6941274894594317,0.14270975895697235
new_jffn_entropy_matched,6,tv,29173,0.03700344566305226,0.0122793200419286
new_jffn_entropy_matched,7,centered_cosine,29173,0.8552134536750454,0.09722624151663203
new_jffn_entropy_matched,7,js,29173,0.0017942084411807454,0.0012442298903621483
new_jffn_entropy_matched,7,raw_cosine,29173,0.9921994899014158,0.0054417826087396915
new_jffn_entropy_matched,7,top32_overlap,29173,0.5877320210468584,0.1780662945954992
new_jffn_entropy_matched,7,tv,29173,0.04493881275660464,0.016836790652571387
new_jffn_entropy_matched,8,centered_cosine,29173,0.8387641321408125,0.08489461815334694
new_jffn_entropy_matched,8,js,29173,0.0023012514553092537,0.001235307434999731
new_jffn_entropy_matched,8,raw_cosine,29173,0.9902713812811816,0.005450448058336651
new_jffn_entropy_matched,8,top32_overlap,29173,0.5104173807973126,0.171741132226058
new_jffn_entropy_matched,8,tv,29173,0.051857475133604,0.014369638111419097
new_jffn_entropy_matched,9,centered_cosine,29173,0.7918519185783134,0.13096087978570584
new_jffn_entropy_matched,9,js,29173,0.003346910162079915,0.002157018755646478
new_jffn_entropy_matched,9,raw_cosine,29173,0.9851638737154077,0.010063356006194242
new_jffn_entropy_matched,9,top32_overlap,29173,0.4784314691666952,0.199208920890825
new_jffn_entropy_matched,9,tv,29173,0.06035625245505766,0.019426403715848403
new_jffn_entropy_matched,10,centered_cosine,29173,0.7818478205166975,0.13254648785365972
new_jffn_entropy_matched,10,js,29173,0.002812069728389229,0.0016736836834171042
new_jffn_entropy_matched,10,raw_cosine,29173,0.9876949390953808,0.007486769831005102
new_jffn_entropy_matched,10,top32_overlap,29173,0.4476463682171871,0.1970239100797209
new_jffn_entropy_matched,10,tv,29173,0.056128517138318935,0.016888152830170408
new_jffn_entropy_matched,11,centered_cosine,29173,0.7541057499204707,0.1420356913805013
new_jffn_entropy_matched,11,js,29173,0.00361217641701575,0.002083274334451946
new_jffn_entropy_matched,11,raw_cosine,29173,0.9831041060598787,0.009758450479806512
new_jffn_entropy_matched,11,top32_overlap,29173,0.387175213382237,0.20282042665320624
new_jffn_entropy_matched,11,tv,29173,0.06093282558609929,0.01824678644375953
new_jffn_entropy_matched,12,centered_cosine,29173,0.615555307515241,0.19298003426304552
new_jffn_entropy_matched,12,js,29173,0.0055558006348386015,0.0030348559608638767
new_jffn_entropy_matched,12,raw_cosine,29173,0.9740601136993913,0.013789695216659398
new_jffn_entropy_matched,12,top32_overlap,29173,0.3176278151030062,0.20075172347115017
new_jffn_entropy_matched,12,tv,29173,0.07635049673434975,0.022837049186649236
new_jffn_entropy_matched,13,centered_cosine,29173,0.6500916797719299,0.19979478506846174
new_jffn_entropy_matched,13,js,29173,0.0048379012414525415,0.0029187564312794173
new_jffn_entropy_matched,13,raw_cosine,29173,0.9774772308137809,0.013476742252621372
new_jffn_entropy_matched,13,top32_overlap,29173,0.3368032941418435,0.22276265571026793
new_jffn_entropy_matched,13,tv,29173,0.07029883536810799,0.02239001838073982
new_jffn_entropy_matched,14,centered_cosine,29173,0.6638801124931157,0.1869279618719538
