signal,split,layer,label,n,mean,median,p10,p90
Q_negative,test,23,REAL,1549,0.03033629059791565,0.015859616920351982,0.0025605722330510616,0.06352102011442184
Q_negative,test,24,REAL,1549,0.24571363627910614,0.17467261850833893,0.0350370854139328,0.5568029880523682
Q_negative,test,25,REAL,1549,0.07901695370674133,0.03799779713153839,0.005861395038664341,0.19172044098377228
Q_negative,test,26,REAL,1549,0.06617859750986099,0.04802995175123215,0.009127059020102024,0.14300896227359772
Q_negative,test,27,REAL,1549,0.13542422652244568,0.08002790063619614,0.012003415264189243,0.3226987421512604
Q_negative,test,28,REAL,1549,0.1684287041425705,0.07586642354726791,0.0021968085784465075,0.4401443302631378
B_Q,train,1,HALL,733,4.860363333136775e-06,0.0,0.0,0.0
B_Q,train,2,HALL,733,0.0022003266494721174,0.00020718159794341773,0.0,0.006615515798330307
B_Q,train,3,HALL,733,0.0032826648093760014,0.00044992048060521483,0.0,0.009728454053401947
B_Q,train,4,HALL,733,0.00657959608361125,0.002484348136931658,9.150927508017048e-05,0.01856086030602455
B_Q,train,5,HALL,733,0.0006657068734057248,5.9978265198878944e-05,0.0,0.0017369561828672886
B_Q,train,6,HALL,733,0.005922967568039894,0.003018608083948493,0.00010769490472739562,0.01621003821492195
B_Q,train,7,HALL,733,0.0003112684062216431,7.073013694025576e-05,0.0,0.0008733391296118498
B_Q,train,8,HALL,733,0.0006271913298405707,0.00019047940440941602,0.0,0.0014881141250953078
B_Q,train,9,HALL,733,0.002285224851220846,0.00022009122767485678,0.0,0.006982861552387476
B_Q,train,10,HALL,733,0.003659868845716119,0.0021224471274763346,0.0003282192046754062,0.008909330703318119
B_Q,train,11,HALL,733,0.0003448629577178508,3.244094841647893e-05,0.0,0.0008990071946755052
B_Q,train,12,HALL,733,0.0023626855108886957,0.0015958610456436872,0.0001804106868803501,0.005730899050831795
B_Q,train,13,HALL,733,0.002170284977182746,0.0011784280650317669,0.0003848738269880414,0.005255496129393578
B_Q,train,14,HALL,733,0.0015692883171141148,0.000962885795161128,0.00018866801110561937,0.0034617730416357517
B_Q,train,15,HALL,733,0.0094742551445961,0.00499692652374506,0.0005091328057460487,0.023357488214969635
B_Q,train,16,HALL,733,0.006696600001305342,0.0034416222479194403,0.0013857783051207662,0.013904464431107044
B_Q,train,17,HALL,733,0.004779286682605743,0.0030647150706499815,0.0008299277978949249,0.01136364322155714
B_Q,train,18,HALL,733,0.001799980876967311,0.0014346448006108403,0.00041874463204294443,0.003630161751061678
B_Q,train,19,HALL,733,0.004358683712780476,0.0027653530705720186,0.000658759381622076,0.00990775041282177
B_Q,train,20,HALL,733,0.0030872132629156113,0.001866037491708994,0.00022557542251888663,0.007556883618235588
B_Q,train,21,HALL,733,0.001137211686000228,0.0006265323609113693,0.00011291582632111385,0.002566443756222725
B_Q,train,22,HALL,733,0.002673292998224497,0.0014166871551424265,0.0001933683961397037,0.006444616708904505
B_Q,train,23,HALL,733,0.0007979515357874334,0.0004178500676061958,6.473796383943409e-05,0.001904200529679656
B_Q,train,24,HALL,733,0.008771775290369987,0.006926890462636948,0.002724289894104004,0.017182782292366028
B_Q,train,25,HALL,733,0.003918165806680918,0.0024992141406983137,0.0003892411768902093,0.009015684016048908
B_Q,train,26,HALL,733,0.0021067361813038588,0.001415521721355617,0.00028007151558995247,0.004462036769837141
B_Q,train,27,HALL,733,0.0031376280821859837,0.002094246679916978,0.0002883142151404172,0.007653375621885061
B_Q,train,28,HALL,733,0.001655504573136568,0.0008730683475732803,2.1471862055477686e-05,0.004167305305600166
B_Q,train,1,REAL,6252,6.26841119810706e-06,0.0,0.0,0.0
B_Q,train,2,REAL,6252,0.002486791927367449,0.0001772505638655275,0.0,0.006465287413448095
B_Q,train,3,REAL,6252,0.0027328492142260075,0.0003836745454464108,0.0,0.008320862427353859
B_Q,train,4,REAL,6252,0.0066499351523816586,0.0031140928622335196,0.0002314814191777259,0.01737089641392231
B_Q,train,5,REAL,6252,0.0008059406536631286,3.140051558148116e-05,0.0,0.00150799541734159
B_Q,train,6,REAL,6252,0.006791920866817236,0.003126506693661213,8.320948836626485e-05,0.01767551526427269
B_Q,train,7,REAL,6252,0.00047032785369083285,0.0001067250341293402,0.0,0.0011954746441915631
B_Q,train,8,REAL,6252,0.0006445819162763655,0.0001637177774682641,0.0,0.0015781503170728683
B_Q,train,9,REAL,6252,0.002279179636389017,0.00019947666442021728,0.0,0.007461227010935545
B_Q,train,10,REAL,6252,0.0030489019118249416,0.0012523640180006623,0.00018852416542358696,0.007363324053585529
B_Q,train,11,REAL,6252,0.0007168407901190221,0.00013671978376805782,0.0,0.002066815970465541
B_Q,train,12,REAL,6252,0.0018993157427757978,0.001102617010474205,9.598760516382754e-05,0.004683006089180708
B_Q,train,13,REAL,6252,0.0018815980292856693,0.0010012146085500717,0.00019757416157517582,0.004400668200105429
B_Q,train,14,REAL,6252,0.0014700742904096842,0.0010281261056661606,0.0002388720604358241,0.002995448186993599
B_Q,train,15,REAL,6252,0.005946802441030741,0.0029621017165482044,0.0003965581418015063,0.015620578080415726
B_Q,train,16,REAL,6252,0.006794617511332035,0.003390541533008218,0.0015341438120231032,0.014336204156279564
B_Q,train,17,REAL,6252,0.004163068253546953,0.0026317103765904903,0.0008021785761229694,0.009420471265912056
B_Q,train,18,REAL,6252,0.0016169651644304395,0.0011294123250991106,0.00033524681930430233,0.003417877946048975
B_Q,train,19,REAL,6252,0.002705097896978259,0.001589308143593371,0.00042865052819252014,0.006119332741945982
B_Q,train,20,REAL,6252,0.0022117625921964645,0.0013336635893210769,0.00021443094010464847,0.0051372116431593895
B_Q,train,21,REAL,6252,0.0017290075775235891,0.00105431885458529,0.0001320729061262682,0.004133312962949276
