model,group,classifier,index,validation_AUROC,validation_HALL_AUPR,seconds,n_iter,convergence_warning,params
internvl_2_5_8b,generation,xgb,3,0.8186812677443652,0.4625865347856361,1.1353439951781183,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,generation,xgb,4,0.8224845008401414,0.4712435355840393,2.0530582889914513,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,generation,xgb,5,0.8254672924271396,0.47230304748117236,4.259218690916896,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,generation,xgb,6,0.8226907700330262,0.4788038092193706,2.261339679127559,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,generation,xgb,7,0.8232979894547772,0.4803399580234614,3.691582945873961,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,generation,xgb,8,0.829822121791529,0.4787615907451702,6.319123970111832,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,generation,xgb,9,0.7953543078973289,0.4020779847012829,0.5400328522082418,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,generation,xgb,10,0.8108778028854511,0.43560441885601947,0.9474589589517564,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,generation,xgb,11,0.8218622168144156,0.4642150069916118,2.160343525931239,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,generation,xgb,12,0.8123031461845993,0.4591208013028251,1.2171160490252078,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,generation,xgb,13,0.8259377715974274,0.476347121207494,2.18039534217678,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,generation,xgb,14,0.8300469320354598,0.4765881651350406,4.945185291115195,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,generation,xgb,15,0.8154817776232691,0.4713191711915674,2.62519169296138,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,generation,xgb,16,0.8254128280896923,0.48292827301861807,4.543290975969285,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,generation,xgb,17,0.8285543774262704,0.48490238955380754,8.370088297873735,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,vp_generation,one_hidden,0,0.8185120806535721,0.45817436193359384,3.5300213280133903,72,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,vp_generation,one_hidden,1,0.8275879251405065,0.47695524931416877,0.6397071050014347,60,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,vp_generation,one_hidden,2,0.8237661509936844,0.47376006953249516,9.691131946863607,100,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,vp_generation,one_hidden,3,0.8283457906020048,0.4752421203735003,4.105705139925703,383,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,vp_generation,one_hidden,4,0.8118651138536417,0.423921848577842,3.103776185074821,73,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,vp_generation,one_hidden,5,0.8285729184773162,0.4826816988663598,1.0474092019721866,66,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,vp_generation,one_hidden,6,0.8225192653108522,0.4720342087817949,7.198566986946389,80,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,vp_generation,one_hidden,7,0.8199165652702938,0.4511996208844313,3.970734162023291,255,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,vp_generation,one_hidden,8,0.8271104930760762,0.4892112791604658,19.039311084896326,105,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,vp_generation,one_hidden,9,0.8254904687409466,0.4670587379983619,1.290531816193834,49,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,vp_generation,one_hidden,10,0.8257245495104004,0.48120344383863234,16.10056569497101,79,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,vp_generation,one_hidden,11,0.8275091256735616,0.4720279644558068,7.4938562551978976,290,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,vp_generation,xgb,0,0.8459018483110262,0.5175636841499796,1.271720603108406,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,vp_generation,xgb,1,0.8583173996175908,0.536747599368154,1.8731950230430812,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,vp_generation,xgb,2,0.8645240164551827,0.5580392230903477,4.323651507962495,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,vp_generation,xgb,3,0.8627000405585491,0.5703442485764391,2.3301699350122362,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,vp_generation,xgb,4,0.8663340865635321,0.572669298540498,4.172622672049329,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,vp_generation,xgb,5,0.8732753925488151,0.5836289873733591,8.571511309128255,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,vp_generation,xgb,6,0.8585607509125673,0.5665419741212776,4.383325311122462,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,vp_generation,xgb,7,0.8686725766266875,0.5825474439970861,7.5913259838707745,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,vp_generation,xgb,8,0.8730783938814531,0.5835267008857016,11.748893121955916,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,vp_generation,xgb,9,0.8286795295208298,0.49395757172486543,1.1156168200541288,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,vp_generation,xgb,10,0.8449550958919985,0.5199441279266762,1.9825139727909118,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,vp_generation,xgb,11,0.8562037197983661,0.5404317586195756,4.450962724164128,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,vp_generation,xgb,12,0.8477605886783708,0.5494237560709747,2.427627736935392,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,vp_generation,xgb,13,0.8596361318732255,0.5716402986963156,4.252248069969937,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,vp_generation,xgb,14,0.868813952140912,0.5793554401706178,9.448857631068677,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,vp_generation,xgb,15,0.8563682716263978,0.5637011969662111,5.149742083856836,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,vp_generation,xgb,16,0.8654835158468046,0.572055129990986,8.297710242914036,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,vp_generation,xgb,17,0.8728443131119994,0.5818746387414365,16.127020405838266,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual,one_hidden,0,0.7883156613940554,0.40695575201054657,1.1939387309830636,55,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual,one_hidden,1,0.794524595863028,0.42222022948755766,1.7213491359725595,218,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual,one_hidden,2,0.7976244278347528,0.4238834937589582,5.46841052104719,141,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual,one_hidden,3,0.6766927400196998,0.28241930635743306,0.379089767113328,48,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual,one_hidden,4,0.7859470421229503,0.399019191219402,0.7027052349876612,43,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual,one_hidden,5,0.794079610637928,0.41237529788949356,2.3306893140543252,213,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual,one_hidden,6,0.8009931050466423,0.4281689042804701,16.23790681315586,181,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual,one_hidden,7,0.6780867952952083,0.3054275134462463,0.6640242980793118,61,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual,one_hidden,8,0.7855576800509878,0.41443234315999894,3.1986852299887687,54,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual,one_hidden,9,0.7960310562605017,0.42816267236921113,4.235767722129822,236,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual,one_hidden,10,0.7983394171157078,0.42894488241038575,13.847311615012586,116,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual,one_hidden,11,0.6876389130308824,0.305351776117054,1.6425887641962618,91,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual,xgb,0,0.8111628715452808,0.46471887467239326,0.46773152286186814,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual,xgb,1,0.8186001506460397,0.46295047171201376,0.45882803201675415,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual,xgb,2,0.8190845356046121,0.461760534001771,1.04670214606449,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual,xgb,3,0.8114178109971609,0.45324723071929635,0.5502230999991298,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual,xgb,4,0.8146045541456632,0.45899140294468016,0.9764099200256169,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual,xgb,5,0.8178886378121559,0.465328582552102,2.10739026311785,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual,xgb,6,0.8183707051393476,0.46557403929923624,1.068167599150911,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual,xgb,7,0.8214589489541688,0.47689207926531135,1.7148700079414994,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual,xgb,8,0.8226258763543659,0.47710487872546864,3.1107226780150086,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual,xgb,9,0.8050396894373949,0.4621447276487616,0.27623966010287404,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual,xgb,10,0.8127272727272726,0.46396280195021183,0.4731872498523444,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual,xgb,11,0.8204380323309578,0.469585610822637,1.0564095100853592,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual,xgb,12,0.8110539428703865,0.45288448115312263,0.6235742119606584,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual,xgb,13,0.8158050872008806,0.4592533222136159,1.0666224749293178,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual,xgb,14,0.8164378005678197,0.45768340087593273,2.3163920789957047,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual,xgb,15,0.8173393591749232,0.45979201226524447,1.3540147610474378,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual,xgb,16,0.8199675531606698,0.46063152682034025,2.03389992704615,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual,xgb,17,0.8221299032388898,0.4681552873067483,3.918884363025427,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,0,0.7459308187032853,0.3196944308637342,3.9804215361364186,106,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,1,0.7464152036618575,0.3221876231606182,1.427430323092267,175,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,2,0.7452123529752592,0.3206411488540855,7.343104962958023,175,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,3,0.2782432354134075,0.0979133274449811,0.2155649468768388,27,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,4,0.7347436120285069,0.30519429823961797,3.4811997159849852,68,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,5,0.7501164609768817,0.32843411716973936,2.150364264147356,198,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,6,0.7450292600961816,0.31998769877284367,15.91400306392461,182,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,7,0.5556625528709659,0.1681164801867541,0.8029725509695709,75,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,8,0.7178202676864245,0.284746961314387,2.220057098194957,50,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,9,0.7447256503853062,0.3189066126739245,2.9198587499558926,167,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,10,0.7442204067443073,0.31698493811578116,19.308048862963915,138,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,one_hidden,11,0.6302091662321108,0.19520684479479866,2.4251012729946524,141,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,0,0.79949127991193,0.42595014860504427,0.430488056037575,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,1,0.8063445159047454,0.4335215744658489,0.4587023910135031,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,2,0.8130818703285241,0.4419714650301472,1.0489329900592566,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,3,0.8056700851729532,0.4487812277128289,0.5352294519543648,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,4,0.8120597948896228,0.4557881078219914,0.9485057559795678,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,5,0.8193325221623502,0.4535838919685776,2.078464222839102,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,6,0.810407323715163,0.46927029907932305,0.9571161910425872,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,7,0.8142082391795586,0.48031605294033963,1.630727007985115,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,8,0.8234938293064489,0.49211271049925565,3.090240851044655,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,9,0.7888985456863085,0.424498096872976,0.26939001795835793,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,10,0.7982907468567124,0.4321700905308789,0.47290447005070746,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,11,0.8050153543078973,0.4370186289222416,1.0575213821139187,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,12,0.7949556752998437,0.4446005080824308,0.5742504759691656,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,13,0.8071719103076656,0.44684312978299107,0.999844741076231,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,14,0.814956834115534,0.4549222060907355,2.213665127987042,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,15,0.8002966568167333,0.44826968475287743,1.1180765759199858,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,16,0.8079599049771133,0.4607290367090428,1.8966992520727217,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_visual_prompt_sum,xgb,17,0.8211170983255113,0.4750201611533694,3.8116574310697615,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_generation,one_hidden,0,0.6955339243293355,0.2793272778347304,1.6750137188937515,63,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_generation,one_hidden,1,0.7042899356857293,0.29527695600351805,1.3753828930202872,175,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_generation,one_hidden,2,0.7005121965351411,0.28901286259725517,5.214539409149438,138,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_generation,one_hidden,3,0.46290399212005334,0.12955376524664913,0.19590733386576176,25,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_generation,one_hidden,4,0.6969152326322499,0.28039373466535344,3.637105407891795,69,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_generation,one_hidden,5,0.7059899183034938,0.29271999708331514,2.318364488892257,213,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_generation,one_hidden,6,0.7044289935685728,0.29734369622247603,14.25061455485411,168,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_generation,one_hidden,7,0.46224926125499743,0.13262028351486604,0.4320602051448077,40,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_generation,one_hidden,8,0.6920134422620082,0.2662387089956818,4.798771817004308,64,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_generation,one_hidden,9,0.7115881569036444,0.30395476518540737,3.7363812820985913,208,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_generation,one_hidden,10,0.707710759603685,0.3055688178908273,16.267425128025934,131,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,ae_only_generation,one_hidden,11,0.5003430094443478,0.1403056966075743,1.0922005150932819,62,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,ae_only_generation,xgb,0,0.7218181818181818,0.29807886871228384,0.40593280107714236,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_generation,xgb,1,0.7166266875253491,0.30205599830461605,0.4610388500150293,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_generation,xgb,2,0.7039909612376152,0.2903176566270454,1.0753975631669164,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_generation,xgb,3,0.7153010023755721,0.2882370088231508,0.5330533490050584,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_generation,xgb,4,0.7130517411205748,0.2953846172350294,0.9657046881038696,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_generation,xgb,5,0.7101419549220697,0.2892027030826725,2.1428236810024828,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_generation,xgb,6,0.7182583000173823,0.3146882053459675,1.0005802740342915,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_generation,xgb,7,0.7219549220696448,0.3133576437779071,1.7403103469405323,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_generation,xgb,8,0.7230106031635668,0.315103076809792,3.2220197478309274,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_generation,xgb,9,0.7067327191610174,0.27567093833661876,0.26684069400653243,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_generation,xgb,10,0.7199130888232226,0.299484774049472,0.47267383406870067,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_generation,xgb,11,0.7106657396141143,0.29785203116643544,1.0727951780427247,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_generation,xgb,12,0.7159951329741006,0.2972557758554898,0.5675268298946321,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_generation,xgb,13,0.7204229677269831,0.30786051821689653,0.9920505539048463,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_generation,xgb,14,0.7161747494061069,0.30752546869689745,2.3231949449982494,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,ae_only_generation,xgb,15,0.7163833362303725,0.29549030999643144,1.148127285996452,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,ae_only_generation,xgb,16,0.7207462773045946,0.3119103412256718,1.9462787359952927,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,ae_only_generation,xgb,17,0.7189350483805551,0.3134062801298104,3.9330058230552822,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
