feature_set,ae_variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
G_JS,full,43,train_f1,0.5233451128005981,0.8684679345391174,0.9822466179697193,0.9078396169958108,0.9793415106520336,0.9422360248447205,0.40352166780703075,0.47540983606557374,0.15846994535519127,0.23770491803278687
G_JS,full,44,fixed_0.5,0.5,0.86971675715339,0.9824384628172584,0.9036073329390893,0.986442866365397,0.9432098765432099,0.3987165711393636,0.4878048780487805,0.1092896174863388,0.17857142857142858
G_JS,full,44,train_f1,0.5058375000953674,0.86971675715339,0.9824384628172584,0.9061757719714965,0.9851517107811492,0.9440148468914321,0.3987165711393636,0.5208333333333334,0.1366120218579235,0.21645021645021645
G_JS,full,45,fixed_0.5,0.5,0.87048933385544,0.9825171581079598,0.9052693901716993,0.987088444157521,0.9444101297096974,0.40904623555377256,0.5348837209302325,0.12568306010928962,0.20353982300884957
G_JS,full,45,train_f1,0.5346406698226929,0.87048933385544,0.9825171581079598,0.9108970499698976,0.9767591994835377,0.9426791277258567,0.40904623555377256,0.49295774647887325,0.1912568306010929,0.2755905511811024
H_JS,top32,43,fixed_0.5,0.5,0.88384538588266,0.9842305457534388,0.9143029571514786,0.9780503550677857,0.9451029320024953,0.44601029229907585,0.5466666666666666,0.22404371584699453,0.3178294573643411
H_JS,top32,43,train_f1,0.5182541608810425,0.88384538588266,0.9842305457534388,0.9196591600730372,0.9754680438992899,0.9467418546365914,0.44601029229907585,0.5730337078651685,0.2786885245901639,0.375
H_JS,top32,44,fixed_0.5,0.5,0.8829810877456636,0.9842297438058956,0.9130959565479783,0.9767591994835377,0.9438552713661884,0.4528373166384887,0.52,0.21311475409836064,0.3023255813953488
H_JS,top32,44,train_f1,0.5831611752510071,0.8829810877456636,0.9842297438058956,0.9251700680272109,0.9657843770174306,0.9450410612760581,0.4528373166384887,0.5391304347826087,0.33879781420765026,0.4161073825503356
H_JS,top32,45,fixed_0.5,0.5,0.8804411095471429,0.9837665918842663,0.9094181163767247,0.9786959328599096,0.9427860696517413,0.4293376435356327,0.49230769230769234,0.17486338797814208,0.25806451612903225
H_JS,top32,45,train_f1,0.5010061264038086,0.8804411095471429,0.9837665918842663,0.9094181163767247,0.9786959328599096,0.9427860696517413,0.4293376435356327,0.49230769230769234,0.17486338797814208,0.25806451612903225
H_JS,full,43,fixed_0.5,0.5,0.8804763870221224,0.9838345807111795,0.9097429766885834,0.9825693996126533,0.9447548106765984,0.4261664230311945,0.5423728813559322,0.17486338797814208,0.2644628099173554
H_JS,full,43,train_f1,0.5370386242866516,0.8804763870221224,0.9838345807111795,0.9150485436893204,0.973531310522918,0.9433844228964654,0.4261664230311945,0.5119047619047619,0.23497267759562843,0.32209737827715357
