model,metric,label,layer,n_mentions,mean,q25,median,q75
qwen2_5_vl_7b,r_amp,REAL,20,7801,0.06067920519495009,0.049254256684930886,0.05801388346437311,0.06986600563866875
qwen2_5_vl_7b,r_amp,REAL,21,7801,0.05196412438340033,0.03630760425318483,0.046149021405385196,0.06217013629403725
qwen2_5_vl_7b,r_amp,REAL,22,7801,0.05532589933753566,0.04427877603458426,0.05274904480419812,0.06334403040796138
qwen2_5_vl_7b,r_amp,REAL,23,7801,0.055632321461665225,0.04136525821565938,0.051681824323694614,0.06578442520504406
qwen2_5_vl_7b,r_amp,REAL,24,7801,0.10372129264837891,0.07505716022757225,0.09975478020644138,0.1299771376902663
qwen2_5_vl_7b,r_amp,REAL,25,7801,0.06225043919707564,0.04957150225462033,0.06065337946860043,0.07290610010353289
qwen2_5_vl_7b,r_amp,REAL,26,7801,0.0408874723120968,0.0236251301982085,0.03349550200301447,0.05233074700059235
qwen2_5_vl_7b,r_amp,REAL,27,7801,0.04505550386948947,0.030588897214460935,0.03988121532494944,0.05407621881542374
qwen2_5_vl_7b,r_amp,REAL,28,7801,0.10728424276769583,0.08138135847062766,0.10556168141920515,0.13023267265676053
qwen2_5_vl_7b,r_amp,HALL,1,916,0.029499279318171086,0.021023662880259454,0.027877971651992975,0.03524883017915469
qwen2_5_vl_7b,r_amp,HALL,2,916,0.09594771237199139,0.06441821927804195,0.08660333394281483,0.12075731082117633
qwen2_5_vl_7b,r_amp,HALL,3,916,0.07503745738596415,0.05709471325101804,0.06861599740380556,0.08569451747808476
qwen2_5_vl_7b,r_amp,HALL,4,916,0.0592745912869994,0.04782748443218391,0.055454406277666304,0.06636207768675481
qwen2_5_vl_7b,r_amp,HALL,5,916,0.048623768377390846,0.03843135625992748,0.04499829678150334,0.05517947264099529
qwen2_5_vl_7b,r_amp,HALL,6,916,0.048461231597079775,0.0396346566970984,0.046340981526550064,0.05475137389403783
qwen2_5_vl_7b,r_amp,HALL,7,916,0.022855748704606726,0.017207918644343047,0.020583794432195667,0.0263929685632166
qwen2_5_vl_7b,r_amp,HALL,8,916,0.026021712316469676,0.019211642481224075,0.023264494788801843,0.029202049715284097
qwen2_5_vl_7b,r_amp,HALL,9,916,0.042767600032245535,0.034977985691977895,0.040704976383602945,0.048705649335817225
qwen2_5_vl_7b,r_amp,HALL,10,916,0.06766221156387416,0.0364318215774935,0.05797006869174505,0.08967652441602028
qwen2_5_vl_7b,r_amp,HALL,11,916,0.045263805762426494,0.03514774260637973,0.04279192036973023,0.052060460938445755
qwen2_5_vl_7b,r_amp,HALL,12,916,0.03663492966669902,0.0305318426438297,0.035606846417257906,0.041179801510281604
qwen2_5_vl_7b,r_amp,HALL,13,916,0.031595118291624355,0.025758883531011047,0.030140804327913655,0.03534890705552424
qwen2_5_vl_7b,r_amp,HALL,14,916,0.030939117652330525,0.02427433768601711,0.028693955463037338,0.03529873697846524
qwen2_5_vl_7b,r_amp,HALL,15,916,0.03838611337872712,0.027728734338985265,0.03427872098999949,0.04635082290710322
qwen2_5_vl_7b,r_amp,HALL,16,916,0.04169994309378807,0.03404519854076324,0.03982430645387975,0.04664523760421692
qwen2_5_vl_7b,r_amp,HALL,17,916,0.036520548516620864,0.02945141526379045,0.03463232604113661,0.04198602841829284
qwen2_5_vl_7b,r_amp,HALL,18,916,0.03545445678204778,0.029934925503710144,0.03398753061350995,0.039566759878820267
qwen2_5_vl_7b,r_amp,HALL,19,916,0.033596382677687164,0.026944475108002908,0.03177889345159397,0.03792280851162817
qwen2_5_vl_7b,r_amp,HALL,20,916,0.05423137518375804,0.041591628109839976,0.052214901300992725,0.0640734114485428
qwen2_5_vl_7b,r_amp,HALL,21,916,0.038227924184848244,0.02931661586856747,0.03623527707189322,0.04499540277730612
qwen2_5_vl_7b,r_amp,HALL,22,916,0.05694689817195594,0.04464461191002453,0.05383477505176444,0.06516683893034816
qwen2_5_vl_7b,r_amp,HALL,23,916,0.05665794443545154,0.04186272989554919,0.050292727081328356,0.06155894522520581
qwen2_5_vl_7b,r_amp,HALL,24,916,0.09755454340739708,0.072240671485725,0.09284283752790506,0.11599983584760011
qwen2_5_vl_7b,r_amp,HALL,25,916,0.06160535273073605,0.04716772878902839,0.05979774063542968,0.0736679216250793
qwen2_5_vl_7b,r_amp,HALL,26,916,0.028936253767556187,0.020144936405526344,0.025279920578299968,0.03316525152867576
qwen2_5_vl_7b,r_amp,HALL,27,916,0.04142052005111828,0.02967403482958785,0.03736947838237667,0.04824730650429693
qwen2_5_vl_7b,r_amp,HALL,28,916,0.10418837362608634,0.0744879197350836,0.09852920012285608,0.1296306952011539
qwen2_5_vl_7b,s_write,REAL,1,7801,1.9808785954714647,1.1769914676697226,1.8553059137193486,2.547110417406657
qwen2_5_vl_7b,s_write,REAL,2,7801,1.2095673455415439,0.8723603207472479,1.1794621615699725,1.514731788309291
qwen2_5_vl_7b,s_write,REAL,3,7801,1.3421293201987183,0.7053411114611663,1.0231710613152245,1.581399984715972
qwen2_5_vl_7b,s_write,REAL,4,7801,2.8858445507015342,1.171926371018344,2.138292260351591,3.9832774323876947
qwen2_5_vl_7b,s_write,REAL,5,7801,3.166219215717335,1.2903326168016065,2.5472649236035068,3.9944836129434407
qwen2_5_vl_7b,s_write,REAL,6,7801,6.164548420539494,3.263105355843436,5.068420753581449,8.110377000179142
qwen2_5_vl_7b,s_write,REAL,7,7801,4.517205015754951,2.237482132615696,3.9005516042816453,6.550165985361673
qwen2_5_vl_7b,s_write,REAL,8,7801,6.88649529029058,3.6058937576017343,7.066227427218109,9.291089615144301
qwen2_5_vl_7b,s_write,REAL,9,7801,14.849760043547564,8.47623273753561,13.737806197954342,19.032543388428167
qwen2_5_vl_7b,s_write,REAL,10,7801,19.29064856728141,14.593446090264479,19.72460548870731,24.41399878775701
qwen2_5_vl_7b,s_write,REAL,11,7801,9.837634068440224,7.702378979534842,9.87941609713016,12.152667845773976
qwen2_5_vl_7b,s_write,REAL,12,7801,13.932197253201219,10.964683057332877,13.769668355584145,17.066852515621576
qwen2_5_vl_7b,s_write,REAL,13,7801,16.76265965520377,13.759699618560262,17.374139581341296,20.07148401334416
qwen2_5_vl_7b,s_write,REAL,14,7801,18.561123342131236,13.857345964250271,18.547202229034156,23.564144197735004
qwen2_5_vl_7b,s_write,REAL,15,7801,29.74345233553514,23.90608330653049,28.862231593957404,35.20882630709093
qwen2_5_vl_7b,s_write,REAL,16,7801,15.348959341577821,10.68159772339277,13.424822948232759,18.942778502008878
qwen2_5_vl_7b,s_write,REAL,17,7801,25.94074330619355,21.09184216079302,25.73020366254059,31.317857055575587
qwen2_5_vl_7b,s_write,REAL,18,7801,20.425076775047817,15.30758909897122,19.95435779617401,25.472958344122162
qwen2_5_vl_7b,s_write,REAL,19,7801,20.03387035971872,15.817888132369262,20.23167110484792,24.2582728152629
qwen2_5_vl_7b,s_write,REAL,20,7801,42.3513916850355,36.92801452288404,43.74034949798079,48.86762559963972
qwen2_5_vl_7b,s_write,REAL,21,7801,32.779644848757385,25.957925779221114,33.32781863986747,39.74785124056507
qwen2_5_vl_7b,s_write,REAL,22,7801,60.67813889335286,50.678249528689776,61.48765399272088,71.20911334989069
qwen2_5_vl_7b,s_write,REAL,23,7801,76.5714783340251,60.3173369839933,78.52606246602954,93.77581295934215
qwen2_5_vl_7b,s_write,REAL,24,7801,70.00773596921083,50.29515379370423,70.69258071182412,89.36675697522878
qwen2_5_vl_7b,s_write,REAL,25,7801,60.89762369120345,44.05988082650583,60.58400151258684,76.546928666663
qwen2_5_vl_7b,s_write,REAL,26,7801,68.7620837845121,46.23167254994405,65.31432695024705,86.68277324213705
qwen2_5_vl_7b,s_write,REAL,27,7801,138.83941671739896,98.98233225848526,134.58861338131828,173.55146246636286
qwen2_5_vl_7b,s_write,REAL,28,7801,154.89413220966208,110.74800600245362,151.28900147543754,193.35633241881806
qwen2_5_vl_7b,s_write,HALL,1,916,1.3956128167114115,0.8800212150558764,1.1897113407476354,1.7639697890917887
qwen2_5_vl_7b,s_write,HALL,2,916,0.9284712965488809,0.6777343733683665,0.8727521741629971,1.1327846400854469
qwen2_5_vl_7b,s_write,HALL,3,916,0.895404560377454,0.5580748502561619,0.7191484427748946,0.9766190329428355
qwen2_5_vl_7b,s_write,HALL,4,916,1.7430875923240954,0.8474659610292292,1.1962769521123846,2.0211365401664807
qwen2_5_vl_7b,s_write,HALL,5,916,2.1381133094523497,0.9793725416056986,1.4826792899875727,2.8109023746219464
qwen2_5_vl_7b,s_write,HALL,6,916,4.680766200077374,2.342186207155464,3.6810110604346846,6.270878328810795
qwen2_5_vl_7b,s_write,HALL,7,916,2.743531667973304,1.517163427950436,2.3488984431824065,3.567733398245764
qwen2_5_vl_7b,s_write,HALL,8,916,5.693020847576568,2.724968888302101,5.02400191698689,8.052591398765799
qwen2_5_vl_7b,s_write,HALL,9,916,12.191191047439753,6.3571951361736865,10.227359545475338,15.793286208776408
qwen2_5_vl_7b,s_write,HALL,10,916,16.2739370850003,12.196796201664256,16.23365871932765,20.0534617852245
qwen2_5_vl_7b,s_write,HALL,11,916,7.932909853320971,6.189708973353845,7.662044649012387,9.677392111843801
qwen2_5_vl_7b,s_write,HALL,12,916,12.358820389520012,8.823186470821383,12.255657733010594,15.65410059550777
qwen2_5_vl_7b,s_write,HALL,13,916,14.466325001247219,10.8726361614099,14.677617566194385,17.919023169961292
qwen2_5_vl_7b,s_write,HALL,14,916,14.833860689756081,11.1723596033371,14.887333735998254,18.15532240489847
qwen2_5_vl_7b,s_write,HALL,15,916,28.79686641990237,21.660482429473632,28.81070107812411,34.857875884061286
qwen2_5_vl_7b,s_write,HALL,16,916,14.331894965251804,9.519780533817539,12.656253936671419,17.918386534227466
qwen2_5_vl_7b,s_write,HALL,17,916,22.34353482490517,16.006192512715643,22.420248730428284,28.970078857530098
qwen2_5_vl_7b,s_write,HALL,18,916,16.196228800066436,10.01004430834655,15.76753240529797,21.246920402612886
qwen2_5_vl_7b,s_write,HALL,19,916,16.07005661105654,11.63869743680334,16.24695067855646,20.300207362917718
qwen2_5_vl_7b,s_write,HALL,20,916,37.391517329751906,29.831977241424283,38.73462505418138,45.74824348719085
qwen2_5_vl_7b,s_write,HALL,21,916,26.94633224201135,19.846449227512494,27.20393881884229,33.95037006267921
qwen2_5_vl_7b,s_write,HALL,22,916,56.863240927923044,46.32404825660342,57.6395520625083,68.27436856458053
qwen2_5_vl_7b,s_write,HALL,23,916,62.61812787804864,44.39431703510854,63.47200764217996,79.6217112180675
qwen2_5_vl_7b,s_write,HALL,24,916,59.31226938704208,35.852860506511206,57.0598531323958,80.68359749266529
qwen2_5_vl_7b,s_write,HALL,25,916,54.14616553793578,35.201065064677096,51.84757155587067,72.24616548185077
qwen2_5_vl_7b,s_write,HALL,26,916,58.56953361917937,30.148725222374196,51.96239463106758,80.2218541505772
qwen2_5_vl_7b,s_write,HALL,27,916,121.12998057800037,75.6054986097588,113.80859528776637,159.0946656965425
qwen2_5_vl_7b,s_write,HALL,28,916,136.81510044217464,80.55445907907415,128.09604550656786,182.18401577317854
qwen2_5_vl_7b,s_ffn,REAL,1,7801,2.2639919816893714,1.2312589883804321,1.9820094108581543,2.98748779296875
qwen2_5_vl_7b,s_ffn,REAL,2,7801,0.5310618890696054,0.3376680016517639,0.48785150051116943,0.6793075203895569
qwen2_5_vl_7b,s_ffn,REAL,3,7801,0.6286643183570598,0.2980078458786011,0.4414287507534027,0.6539527773857117
qwen2_5_vl_7b,s_ffn,REAL,4,7801,1.3925634111758762,0.5863109827041626,1.013381004333496,1.9840753078460693
qwen2_5_vl_7b,s_ffn,REAL,5,7801,2.011022374431241,0.8711282014846802,1.6707439422607422,2.5446887016296387
qwen2_5_vl_7b,s_ffn,REAL,6,7801,3.7979174284060297,2.1718497276306152,3.2947282791137695,4.784712314605713
qwen2_5_vl_7b,s_ffn,REAL,7,7801,3.2527588440155224,1.6662167310714722,2.799400568008423,4.667370796203613
qwen2_5_vl_7b,s_ffn,REAL,8,7801,5.632533330964578,3.1504788398742676,5.8300676345825195,7.472476482391357
qwen2_5_vl_7b,s_ffn,REAL,9,7801,11.200038643421813,7.001825332641602,10.396242141723633,14.38310432434082
qwen2_5_vl_7b,s_ffn,REAL,10,7801,18.891680697098312,14.389490127563477,19.29946517944336,23.419397354125977
qwen2_5_vl_7b,s_ffn,REAL,11,7801,6.739844133572431,5.152909278869629,6.746161937713623,8.342942237854004
qwen2_5_vl_7b,s_ffn,REAL,12,7801,10.127189544833115,7.857089519500732,9.843406677246094,12.42387866973877
qwen2_5_vl_7b,s_ffn,REAL,13,7801,12.111540095406669,9.907610893249512,12.316337585449219,14.354203224182129
qwen2_5_vl_7b,s_ffn,REAL,14,7801,13.174103708614709,10.030960083007812,13.230671882629395,16.432174682617188
qwen2_5_vl_7b,s_ffn,REAL,15,7801,19.899794537109408,15.953901290893555,19.2199764251709,23.58135223388672
qwen2_5_vl_7b,s_ffn,REAL,16,7801,10.130030423505936,7.0511474609375,8.857887268066406,12.350995063781738
qwen2_5_vl_7b,s_ffn,REAL,17,7801,17.445721777398347,14.181096076965332,17.249141693115234,20.938526153564453
qwen2_5_vl_7b,s_ffn,REAL,18,7801,12.01101599732449,9.046307563781738,11.626143455505371,14.80805778503418
qwen2_5_vl_7b,s_ffn,REAL,19,7801,12.21194686021366,9.528542518615723,12.115693092346191,14.615565299987793
qwen2_5_vl_7b,s_ffn,REAL,20,7801,25.407408645834284,22.126544952392578,26.046052932739258,29.189895629882812
qwen2_5_vl_7b,s_ffn,REAL,21,7801,20.394710530303804,15.77014446258545,20.425983428955078,25.142635345458984
qwen2_5_vl_7b,s_ffn,REAL,22,7801,35.22499615475851,29.28354263305664,35.26300811767578,41.17291259765625
qwen2_5_vl_7b,s_ffn,REAL,23,7801,43.75816474457824,34.26679611206055,44.477352142333984,53.64747619628906
qwen2_5_vl_7b,s_ffn,REAL,24,7801,38.10973548595759,25.819551467895508,37.30210876464844,49.099605560302734
qwen2_5_vl_7b,s_ffn,REAL,25,7801,25.73952944549807,18.207996368408203,25.26122283935547,32.529396057128906
qwen2_5_vl_7b,s_ffn,REAL,26,7801,26.396096419407883,17.596153259277344,25.10606575012207,33.244110107421875
qwen2_5_vl_7b,s_ffn,REAL,27,7801,60.48742940948187,41.076393127441406,58.74109649658203,77.5171890258789
qwen2_5_vl_7b,s_ffn,REAL,28,7801,105.49395927003279,74.09526062011719,102.67953491210938,132.93576049804688
qwen2_5_vl_7b,s_ffn,HALL,1,916,1.5095346567574808,0.9206754863262177,1.2922234535217285,1.9301852881908417
qwen2_5_vl_7b,s_ffn,HALL,2,916,0.38353414599291624,0.254456527531147,0.34265072643756866,0.46890828758478165
qwen2_5_vl_7b,s_ffn,HALL,3,916,0.42037936692089495,0.23404427617788315,0.30344782769680023,0.4363664239645004
qwen2_5_vl_7b,s_ffn,HALL,4,916,0.8110146508531799,0.4264451861381531,0.5921421349048615,0.9301260858774185
qwen2_5_vl_7b,s_ffn,HALL,5,916,1.3217346589345338,0.6233092248439789,0.9652568101882935,1.6600643396377563
qwen2_5_vl_7b,s_ffn,HALL,6,916,2.8427470471531024,1.5546119809150696,2.378112316131592,3.684135615825653
qwen2_5_vl_7b,s_ffn,HALL,7,916,1.982984617612768,1.1204423010349274,1.6728425025939941,2.5411291122436523
qwen2_5_vl_7b,s_ffn,HALL,8,916,4.7698028958260235,2.418428659439087,4.331562519073486,6.747506260871887
qwen2_5_vl_7b,s_ffn,HALL,9,916,9.243189617796236,5.128237962722778,8.023383140563965,12.433967113494873
qwen2_5_vl_7b,s_ffn,HALL,10,916,16.18073224995334,12.089957475662231,16.023049354553223,20.144858360290527
qwen2_5_vl_7b,s_ffn,HALL,11,916,5.320386128784787,3.960971176624298,5.050222158432007,6.570466041564941
qwen2_5_vl_7b,s_ffn,HALL,12,916,9.057295826845294,6.481689453125,8.966740608215332,11.517152070999146
qwen2_5_vl_7b,s_ffn,HALL,13,916,10.390173011992175,7.810899376869202,10.515535354614258,12.717510223388672
qwen2_5_vl_7b,s_ffn,HALL,14,916,10.747542762470037,8.249509334564209,10.71759557723999,13.251194953918457
qwen2_5_vl_7b,s_ffn,HALL,15,916,19.385069784639185,14.574580907821655,19.09110450744629,23.669193744659424
qwen2_5_vl_7b,s_ffn,HALL,16,916,9.338892269798242,6.1839516162872314,8.214425086975098,11.703838586807251
qwen2_5_vl_7b,s_ffn,HALL,17,916,14.755069484812203,10.351806402206421,14.563836574554443,19.232492923736572
qwen2_5_vl_7b,s_ffn,HALL,18,916,9.39244276115988,5.805833220481873,9.076586723327637,12.298404216766357
qwen2_5_vl_7b,s_ffn,HALL,19,916,9.870544267533647,7.188687562942505,9.933862209320068,12.324859857559204
qwen2_5_vl_7b,s_ffn,HALL,20,916,22.100803634485302,17.18576955795288,22.436734199523926,26.798019886016846
qwen2_5_vl_7b,s_ffn,HALL,21,916,15.955684991122332,11.503421545028687,15.975689888000488,20.127243518829346
qwen2_5_vl_7b,s_ffn,HALL,22,916,34.78749355530635,28.417006969451904,34.953216552734375,41.19253444671631
qwen2_5_vl_7b,s_ffn,HALL,23,916,35.577756225802496,24.626100540161133,35.31220054626465,43.989012718200684
qwen2_5_vl_7b,s_ffn,HALL,24,916,32.6637630543334,20.620798110961914,32.6837158203125,43.96796894073486
qwen2_5_vl_7b,s_ffn,HALL,25,916,23.493098171517317,14.375145673751831,21.734387397766113,31.834811687469482
qwen2_5_vl_7b,s_ffn,HALL,26,916,22.239438084926146,11.814279317855835,19.88887596130371,30.384771823883057
qwen2_5_vl_7b,s_ffn,HALL,27,916,53.8162665492062,33.692487716674805,51.815101623535156,71.68525695800781
qwen2_5_vl_7b,s_ffn,HALL,28,916,93.481598870723,56.1534309387207,90.28706359863281,127.13862419128418
qwen2_5_vl_7b,gross_gain,REAL,1,7801,1.1229176636401053,0.9979260545066617,1.1349850599485172,1.222785423722934
qwen2_5_vl_7b,gross_gain,REAL,2,7801,0.43037326393888625,0.3670252951445692,0.41614803914449533,0.4716702782191333
qwen2_5_vl_7b,gross_gain,REAL,3,7801,0.4457150719051175,0.3701949143188582,0.41952239190150364,0.49283560033015456
qwen2_5_vl_7b,gross_gain,REAL,4,7801,0.49338017185895705,0.4451196481498523,0.49673615079466,0.5366330265050746
qwen2_5_vl_7b,gross_gain,REAL,5,7801,0.6539900315762165,0.5814614048778514,0.6475298604433344,0.7111970116509674
qwen2_5_vl_7b,gross_gain,REAL,6,7801,0.6476858261515464,0.5899970921886518,0.6407206685421967,0.6945940270139113
qwen2_5_vl_7b,gross_gain,REAL,7,7801,0.7367476564998385,0.6812854417077558,0.7143202942441965,0.7743684567653716
qwen2_5_vl_7b,gross_gain,REAL,8,7801,0.8457314619956221,0.7846157316190531,0.823862038450995,0.8884366574519632
qwen2_5_vl_7b,gross_gain,REAL,9,7801,0.7810763121174562,0.7164292613258257,0.7668753065322701,0.8383090815146296
qwen2_5_vl_7b,gross_gain,REAL,10,7801,0.9893467794580741,0.8897788868135299,0.9505699431516665,1.0490082183965548
qwen2_5_vl_7b,gross_gain,REAL,11,7801,0.6849126912317033,0.6516830399391328,0.6784266344603327,0.7100879648265057
qwen2_5_vl_7b,gross_gain,REAL,12,7801,0.7285583086420699,0.6942006888110076,0.7244620953286904,0.7563306954573636
qwen2_5_vl_7b,gross_gain,REAL,13,7801,0.7282992459594081,0.6910925720316723,0.7199449775132857,0.7529055509876496
qwen2_5_vl_7b,gross_gain,REAL,14,7801,0.7156810744997149,0.67896573505932,0.7071135185420265,0.7441296899525469
qwen2_5_vl_7b,gross_gain,REAL,15,7801,0.6732493689557536,0.6409868336759088,0.6663227274940902,0.699615357630791
qwen2_5_vl_7b,gross_gain,REAL,16,7801,0.6629243213455184,0.6297441594576508,0.655554979869913,0.6830522428801661
qwen2_5_vl_7b,gross_gain,REAL,17,7801,0.6750469789645411,0.6392020871825117,0.6708054785885819,0.704801134166222
qwen2_5_vl_7b,gross_gain,REAL,18,7801,0.5935851175588751,0.5554566493360646,0.584191305126687,0.6174401263505318
qwen2_5_vl_7b,gross_gain,REAL,19,7801,0.6116155540804915,0.5667583961032324,0.5935934363171096,0.6406187327958142
qwen2_5_vl_7b,gross_gain,REAL,20,7801,0.6019939127955892,0.5704950959149602,0.5977383254035227,0.6272081073199735
qwen2_5_vl_7b,gross_gain,REAL,21,7801,0.6216708507438967,0.5780112743148816,0.6183816635028213,0.6617890545088813
qwen2_5_vl_7b,gross_gain,REAL,22,7801,0.5825209209280944,0.5400840517469574,0.5753363083015258,0.6158719519751833
qwen2_5_vl_7b,gross_gain,REAL,23,7801,0.5712845412083766,0.5406574318650855,0.5655184006014586,0.5958068133462366
qwen2_5_vl_7b,gross_gain,REAL,24,7801,0.5439757276173612,0.4744669661548015,0.5281968604418731,0.5968071145104461
qwen2_5_vl_7b,gross_gain,REAL,25,7801,0.4222266965206866,0.38990477607753293,0.415267645058959,0.44489984156427737
qwen2_5_vl_7b,gross_gain,REAL,26,7801,0.385115469915238,0.357539201467584,0.3792596641369605,0.40539952553024117
qwen2_5_vl_7b,gross_gain,REAL,27,7801,0.43549075976480006,0.3971480002432103,0.4310994412298678,0.4682408329047231
qwen2_5_vl_7b,gross_gain,REAL,28,7801,0.6872285396577148,0.6002204542399177,0.6644401715467072,0.7502371335381958
qwen2_5_vl_7b,gross_gain,HALL,1,916,1.078727388160129,0.9242520689756922,1.0698301093118818,1.2000631392128633
qwen2_5_vl_7b,gross_gain,HALL,2,916,0.4075949219544388,0.34710294004920145,0.3852468749868979,0.4452520472882331
qwen2_5_vl_7b,gross_gain,HALL,3,916,0.4478730973673494,0.3823221997561534,0.4223758312570114,0.49068513239641054
qwen2_5_vl_7b,gross_gain,HALL,4,916,0.4833009860112282,0.4418044070417685,0.4835347364315671,0.5233738223550699
qwen2_5_vl_7b,gross_gain,HALL,5,916,0.6306526794590395,0.5612351358655147,0.6217952291234459,0.6830550592659672
qwen2_5_vl_7b,gross_gain,HALL,6,916,0.6322950557368068,0.583642192987081,0.6287006009835703,0.6835234210865424
qwen2_5_vl_7b,gross_gain,HALL,7,916,0.7354016213783952,0.6783567187143859,0.7161883540886047,0.7699317659928027
qwen2_5_vl_7b,gross_gain,HALL,8,916,0.8601949483564832,0.7978394136831334,0.8434995654208106,0.8978915591674541
qwen2_5_vl_7b,gross_gain,HALL,9,916,0.7828639496678397,0.7190116019118464,0.7751791202114376,0.8425505123697754
qwen2_5_vl_7b,gross_gain,HALL,10,916,1.0038094852008212,0.888862167984866,0.9576997702009884,1.0591953092308262
qwen2_5_vl_7b,gross_gain,HALL,11,916,0.6672387241053134,0.6270889917403841,0.666240791856349,0.6993793879579107
qwen2_5_vl_7b,gross_gain,HALL,12,916,0.7341575184639454,0.7059115291075324,0.7323297610559711,0.7582444671740786
qwen2_5_vl_7b,gross_gain,HALL,13,916,0.7218333871934806,0.6914106812795751,0.7190484049074852,0.745339762850933
qwen2_5_vl_7b,gross_gain,HALL,14,916,0.7259124453293423,0.6938708687390509,0.7216435222907179,0.7545984498803577
qwen2_5_vl_7b,gross_gain,HALL,15,916,0.6747642477782487,0.6432936405525367,0.6718470284371376,0.7019138519214471
qwen2_5_vl_7b,gross_gain,HALL,16,916,0.6513945876163073,0.6206478492563627,0.645594776740996,0.6734240435183695
qwen2_5_vl_7b,gross_gain,HALL,17,916,0.660418823897922,0.6298948006949312,0.6569775217390894,0.6870691716221855
qwen2_5_vl_7b,gross_gain,HALL,18,916,0.5836357116676741,0.5520806145543066,0.5768296213926951,0.6092591409647645
qwen2_5_vl_7b,gross_gain,HALL,19,916,0.6151596706287155,0.5759860696839408,0.6051206623698983,0.6439195081738782
qwen2_5_vl_7b,gross_gain,HALL,20,916,0.5917488924275488,0.5577431859438857,0.5883455656559603,0.6212509295301563
qwen2_5_vl_7b,gross_gain,HALL,21,916,0.5905848277867558,0.5585134880140326,0.5847722139226489,0.6188080057211478
qwen2_5_vl_7b,gross_gain,HALL,22,916,0.6155972295047646,0.5700124017057271,0.6094891154692199,0.6526585967735827
qwen2_5_vl_7b,gross_gain,HALL,23,916,0.5676662827264568,0.5241085093304573,0.5549853849377543,0.5991067272144668
qwen2_5_vl_7b,gross_gain,HALL,24,916,0.5620367509463389,0.494437631495295,0.54575561408294,0.6123965465849657
qwen2_5_vl_7b,gross_gain,HALL,25,916,0.4291599941092382,0.39505401619958685,0.4250652041125008,0.4562069716930255
qwen2_5_vl_7b,gross_gain,HALL,26,916,0.3832426231479181,0.35694254719434887,0.3769921401819657,0.40260848282594125
qwen2_5_vl_7b,gross_gain,HALL,27,916,0.4479135196364791,0.41717960642791524,0.4415942951490407,0.47205338916468675
qwen2_5_vl_7b,gross_gain,HALL,28,916,0.6987404971318885,0.6010154914031026,0.6628499622507925,0.769682543592571
