model,scale,source,label,layer,n,mean,median,q25,q75
internvl_2_5_8b,log1p,prompt,1,5,9993,0.8794488762038899,0.8603157997131348,0.8060737252235413,0.9264228940010071
internvl_2_5_8b,log1p,prompt,1,6,9993,0.860920904868002,0.8501614928245544,0.8066032528877258,0.9060056209564209
internvl_2_5_8b,log1p,prompt,1,7,9993,1.0864603298032272,1.0791584253311157,1.0340243577957153,1.1275712251663208
internvl_2_5_8b,log1p,prompt,1,8,9993,1.2160973537437052,1.191080927848816,1.1308609247207642,1.274309515953064
internvl_2_5_8b,log1p,prompt,1,9,9993,1.3094949134832672,1.2868107557296753,1.2243809700012207,1.3655097484588623
internvl_2_5_8b,log1p,prompt,1,10,9993,1.2097062148406534,1.1864821910858154,1.0928152799606323,1.311945915222168
internvl_2_5_8b,log1p,prompt,1,11,9993,1.4978279822655034,1.472669243812561,1.3810628652572632,1.590609073638916
internvl_2_5_8b,log1p,prompt,1,12,9993,1.359598468322958,1.3377742767333984,1.2427140474319458,1.445702314376831
internvl_2_5_8b,log1p,prompt,1,13,9993,1.243879186233863,1.2242681980133057,1.11800217628479,1.3469425439834595
internvl_2_5_8b,log1p,prompt,1,14,9993,1.3591212137115498,1.342244029045105,1.2406444549560547,1.4602830410003662
internvl_2_5_8b,log1p,prompt,1,15,9993,1.3784956149626433,1.3541176319122314,1.2156516313552856,1.5193071365356445
internvl_2_5_8b,log1p,prompt,1,16,9993,1.2607457927906942,1.246156096458435,1.1161820888519287,1.382276177406311
internvl_2_5_8b,log1p,prompt,1,17,9993,1.3236629733043928,1.3162939548492432,1.1959481239318848,1.440818428993225
internvl_2_5_8b,log1p,prompt,1,18,9993,1.234238831533823,1.2057034969329834,1.1095833778381348,1.3313384056091309
internvl_2_5_8b,log1p,prompt,1,19,9993,1.3666556824986955,1.3726990222930908,1.2204816341400146,1.5198354721069336
internvl_2_5_8b,log1p,prompt,1,20,9993,1.412531479174676,1.4037920236587524,1.3247255086898804,1.494106411933899
internvl_2_5_8b,log1p,prompt,1,21,9993,1.1145859278024979,1.096874713897705,0.98916095495224,1.222496509552002
internvl_2_5_8b,log1p,prompt,1,22,9993,0.9201246395753356,0.9057171940803528,0.8284907341003418,0.998989999294281
internvl_2_5_8b,log1p,prompt,1,23,9993,0.9590799026180051,0.9469739198684692,0.8973022699356079,1.0101176500320435
internvl_2_5_8b,log1p,prompt,1,24,9993,0.9594971318687749,0.954323947429657,0.8601270914077759,1.0486334562301636
internvl_2_5_8b,log1p,prompt,1,25,9993,0.7084170828128761,0.6656699776649475,0.5841434001922607,0.7937316298484802
internvl_2_5_8b,log1p,prompt,1,26,9993,0.797906479289865,0.7688480615615845,0.7067623138427734,0.8619199395179749
internvl_2_5_8b,log1p,prompt,1,27,9993,0.8384344490049457,0.8070648908615112,0.7502718567848206,0.8851247429847717
internvl_2_5_8b,log1p,prompt,1,28,9993,1.3625541183727348,1.356997013092041,1.272457242012024,1.4456802606582642
internvl_2_5_8b,log1p,prompt,1,29,9993,1.3380550302257173,1.3105671405792236,1.2294152975082397,1.4183931350708008
internvl_2_5_8b,log1p,prompt,1,30,9993,2.0935204766789894,2.0703587532043457,1.995505690574646,2.1792566776275635
internvl_2_5_8b,log1p,prompt,1,31,9993,1.844044824673895,1.8211454153060913,1.7304086685180664,1.9447647333145142
internvl_2_5_8b,log1p,prompt,1,32,9993,2.939791567497612,2.9369895458221436,2.8058416843414307,3.0755577087402344
internvl_2_5_8b,log1p,generation,0,1,1766,0.9290786928255723,0.9199137687683105,0.8300814926624298,1.0226848423480988
internvl_2_5_8b,log1p,generation,0,2,1766,1.2499929272980004,1.2667173147201538,1.1378512680530548,1.363948255777359
internvl_2_5_8b,log1p,generation,0,3,1766,0.48039689126803137,0.44312839210033417,0.35292772948741913,0.5745583325624466
internvl_2_5_8b,log1p,generation,0,4,1766,1.0175975582573988,1.0110716223716736,0.8858730047941208,1.1393780410289764
internvl_2_5_8b,log1p,generation,0,5,1766,1.2627099274846463,1.2697234153747559,1.156916469335556,1.3793542087078094
internvl_2_5_8b,log1p,generation,0,6,1766,1.6402193136082905,1.6703063249588013,1.5186362266540527,1.8053402602672577
internvl_2_5_8b,log1p,generation,0,7,1766,1.6433887041573616,1.6541511416435242,1.5226802229881287,1.7799419164657593
internvl_2_5_8b,log1p,generation,0,8,1766,1.7543898927868424,1.780998408794403,1.6070762872695923,1.935790240764618
internvl_2_5_8b,log1p,generation,0,9,1766,1.8044541801493679,1.8240205645561218,1.696954756975174,1.939746379852295
internvl_2_5_8b,log1p,generation,0,10,1766,1.6796809434553235,1.701411247253418,1.536449134349823,1.8451535105705261
internvl_2_5_8b,log1p,generation,0,11,1766,2.059054104482601,2.072790741920471,1.9489986896514893,2.1898940801620483
internvl_2_5_8b,log1p,generation,0,12,1766,1.9469464462111248,1.9609783291816711,1.8108801543712616,2.1094711422920227
internvl_2_5_8b,log1p,generation,0,13,1766,2.0408671675830035,2.0552406311035156,1.902207851409912,2.2024329900741577
internvl_2_5_8b,log1p,generation,0,14,1766,2.1902327553737204,2.2053539752960205,2.0597283244132996,2.34180611371994
internvl_2_5_8b,log1p,generation,0,15,1766,2.355534203122723,2.391633152961731,2.221678614616394,2.515160620212555
internvl_2_5_8b,log1p,generation,0,16,1766,1.983298246243532,2.0058650970458984,1.7541837990283966,2.2516238689422607
internvl_2_5_8b,log1p,generation,0,17,1766,2.1800310817607262,2.213195562362671,2.0084577798843384,2.371960937976837
internvl_2_5_8b,log1p,generation,0,18,1766,2.29253230798285,2.293145775794983,2.1706641912460327,2.411942481994629
internvl_2_5_8b,log1p,generation,0,19,1766,2.4264737105045557,2.4429454803466797,2.29269540309906,2.5819236040115356
internvl_2_5_8b,log1p,generation,0,20,1766,2.3311876819330863,2.3356571197509766,2.121708035469055,2.5398687720298767
internvl_2_5_8b,log1p,generation,0,21,1766,2.141838827867605,2.1637938022613525,1.9994575679302216,2.313244879245758
internvl_2_5_8b,log1p,generation,0,22,1766,2.255856591807351,2.2852588891983032,2.1036970615386963,2.4541594982147217
internvl_2_5_8b,log1p,generation,0,23,1766,1.5461995565540254,1.580747902393341,1.3685528635978699,1.7445990443229675
internvl_2_5_8b,log1p,generation,0,24,1766,1.7404726430824362,1.7322081923484802,1.5602226853370667,1.8982227146625519
internvl_2_5_8b,log1p,generation,0,25,1766,1.4524558749501324,1.4727773070335388,1.2402456104755402,1.6872342228889465
internvl_2_5_8b,log1p,generation,0,26,1766,1.4696841692364229,1.4804747104644775,1.2736211717128754,1.679398775100708
internvl_2_5_8b,log1p,generation,0,27,1766,1.3987404175549913,1.3884235620498657,1.1493168473243713,1.618047297000885
internvl_2_5_8b,log1p,generation,0,28,1766,1.9387843243668061,1.9134204983711243,1.716121882200241,2.1562217473983765
internvl_2_5_8b,log1p,generation,0,29,1766,2.1793301342432794,2.1749855279922485,2.020806610584259,2.357781231403351
internvl_2_5_8b,log1p,generation,0,30,1766,2.5329827504951847,2.538251042366028,2.374697685241699,2.7024367451667786
internvl_2_5_8b,log1p,generation,0,31,1766,2.404095746787731,2.4044933319091797,2.2401968240737915,2.5748825669288635
internvl_2_5_8b,log1p,generation,0,32,1766,3.856943875314965,3.85758638381958,3.7651089429855347,3.9508784413337708
internvl_2_5_8b,log1p,generation,1,1,9993,0.8500143903476584,0.8436143398284912,0.7462366223335266,0.9623991847038269
internvl_2_5_8b,log1p,generation,1,2,9993,1.1762216946067818,1.1753120422363281,1.0658131837844849,1.2922675609588623
internvl_2_5_8b,log1p,generation,1,3,9993,0.41804433330918866,0.38383370637893677,0.27545762062072754,0.5297691822052002
internvl_2_5_8b,log1p,generation,1,4,9993,0.8777636094701955,0.8703190684318542,0.7198192477226257,1.0182539224624634
internvl_2_5_8b,log1p,generation,1,5,9993,1.066901992572913,1.112492561340332,0.8823531866073608,1.270939826965332
internvl_2_5_8b,log1p,generation,1,6,9993,1.3511389864227095,1.418772578239441,1.0683214664459229,1.6431392431259155
internvl_2_5_8b,log1p,generation,1,7,9993,1.4460401290603244,1.4851434230804443,1.2463375329971313,1.6585947275161743
internvl_2_5_8b,log1p,generation,1,8,9993,1.4724546482550374,1.5237826108932495,1.176479458808899,1.7595175504684448
internvl_2_5_8b,log1p,generation,1,9,9993,1.6072243383955958,1.645847201347351,1.393491268157959,1.82230806350708
internvl_2_5_8b,log1p,generation,1,10,9993,1.4064118294676276,1.4428569078445435,1.1593327522277832,1.6763689517974854
internvl_2_5_8b,log1p,generation,1,11,9993,1.8393361684403524,1.906088948249817,1.6677782535552979,2.0688745975494385
internvl_2_5_8b,log1p,generation,1,12,9993,1.6884509496868736,1.7485684156417847,1.4151688814163208,1.9762332439422607
internvl_2_5_8b,log1p,generation,1,13,9993,1.7791285897105302,1.833977460861206,1.525086760520935,2.053593397140503
internvl_2_5_8b,log1p,generation,1,14,9993,2.0128085162741494,2.040635585784912,1.7898690700531006,2.2405929565429688
internvl_2_5_8b,log1p,generation,1,15,9993,2.172163610759946,2.180966377258301,1.9685070514678955,2.393167018890381
internvl_2_5_8b,log1p,generation,1,16,9993,1.5799062430834754,1.6171208620071411,1.2050490379333496,1.9391049146652222
internvl_2_5_8b,log1p,generation,1,17,9993,1.9639489792625098,1.9898849725723267,1.662138819694519,2.26192569732666
internvl_2_5_8b,log1p,generation,1,18,9993,2.1699350872734557,2.1886215209960938,2.004713773727417,2.347447395324707
internvl_2_5_8b,log1p,generation,1,19,9993,2.286229540585255,2.297421455383301,2.049855947494507,2.5180630683898926
internvl_2_5_8b,log1p,generation,1,20,9993,2.0838790514155883,2.0679244995117188,1.8142224550247192,2.3199729919433594
internvl_2_5_8b,log1p,generation,1,21,9993,1.9075830404457597,1.944694995880127,1.637052059173584,2.1851272583007812
internvl_2_5_8b,log1p,generation,1,22,9993,2.0009362111098294,2.0801188945770264,1.6921966075897217,2.328916072845459
internvl_2_5_8b,log1p,generation,1,23,9993,1.334552022945078,1.3425211906433105,1.1119790077209473,1.5768187046051025
internvl_2_5_8b,log1p,generation,1,24,9993,1.5883703607166302,1.5795886516571045,1.3683627843856812,1.7825065851211548
internvl_2_5_8b,log1p,generation,1,25,9993,1.1621413161601795,1.1946589946746826,0.8258806467056274,1.4918681383132935
internvl_2_5_8b,log1p,generation,1,26,9993,1.3271625356506946,1.3272342681884766,1.0953125953674316,1.5836467742919922
internvl_2_5_8b,log1p,generation,1,27,9993,1.1974721101804096,1.177113652229309,0.8670745491981506,1.488039493560791
internvl_2_5_8b,log1p,generation,1,28,9993,1.8400657796160687,1.81329345703125,1.6331214904785156,2.034566640853882
internvl_2_5_8b,log1p,generation,1,29,9993,1.9581013414388089,1.9817620515823364,1.7211799621582031,2.2003486156463623
internvl_2_5_8b,log1p,generation,1,30,9993,2.389561251180136,2.4181246757507324,2.182859420776367,2.6065189838409424
internvl_2_5_8b,log1p,generation,1,31,9993,2.2377644063688478,2.2623727321624756,2.0318148136138916,2.4644832611083984
internvl_2_5_8b,log1p,generation,1,32,9993,3.7473249330447147,3.759216547012329,3.620143175125122,3.8846020698547363
internvl_2_5_8b,log1p,visual,0,1,1766,0.1304072834960568,0.11187177151441574,0.08196357637643814,0.15843848511576653
internvl_2_5_8b,log1p,visual,0,2,1766,0.12257785279839589,0.11788712069392204,0.09554159455001354,0.1437583863735199
internvl_2_5_8b,log1p,visual,0,3,1766,0.05334603307728623,0.04521259106695652,0.03278275113552809,0.06437921151518822
internvl_2_5_8b,log1p,visual,0,4,1766,0.12229420571342228,0.10574795678257942,0.07730462029576302,0.14803875982761383
internvl_2_5_8b,log1p,visual,0,5,1766,0.33795678655649636,0.2947230935096741,0.2095326967537403,0.4186752215027809
internvl_2_5_8b,log1p,visual,0,6,1766,0.6428806731606056,0.5799623131752014,0.4044744148850441,0.809393122792244
internvl_2_5_8b,log1p,visual,0,7,1766,0.5576680218621599,0.4936748743057251,0.3561627268791199,0.6829432845115662
internvl_2_5_8b,log1p,visual,0,8,1766,1.0515957394718178,1.0520206093788147,0.7762519717216492,1.3027638792991638
internvl_2_5_8b,log1p,visual,0,9,1766,0.6274181358212455,0.5898780524730682,0.48038671165704727,0.7337862849235535
internvl_2_5_8b,log1p,visual,0,10,1766,1.3138592904549629,1.3384866118431091,1.0449004471302032,1.606187641620636
internvl_2_5_8b,log1p,visual,0,11,1766,0.9096423916324619,0.9083240926265717,0.6638585925102234,1.145985633134842
internvl_2_5_8b,log1p,visual,0,12,1766,1.2070267397112984,1.2460565567016602,0.9495429843664169,1.495447963476181
internvl_2_5_8b,log1p,visual,0,13,1766,1.5898515418095942,1.6708385944366455,1.3146683871746063,1.9249560832977295
internvl_2_5_8b,log1p,visual,0,14,1766,0.8848331429882741,0.8812903165817261,0.6420750617980957,1.1157394349575043
internvl_2_5_8b,log1p,visual,0,15,1766,1.2379209067533268,1.2881814241409302,0.9873612076044083,1.5163571238517761
internvl_2_5_8b,log1p,visual,0,16,1766,1.9086075255379402,1.9953938126564026,1.6335391402244568,2.241331100463867
internvl_2_5_8b,log1p,visual,0,17,1766,1.5969005440059092,1.668331801891327,1.3262133598327637,1.9082264006137848
internvl_2_5_8b,log1p,visual,0,18,1766,1.1963863239443249,1.2351282835006714,0.8771602958440781,1.5599969029426575
internvl_2_5_8b,log1p,visual,0,19,1766,1.6468438033946913,1.7120532989501953,1.3437133133411407,2.005838990211487
internvl_2_5_8b,log1p,visual,0,20,1766,2.030504684891058,2.1371642351150513,1.7689970433712006,2.3862497806549072
internvl_2_5_8b,log1p,visual,0,21,1766,1.591956641276115,1.656554102897644,1.3040200173854828,1.9197691977024078
internvl_2_5_8b,log1p,visual,0,22,1766,1.3304959871085826,1.3503426313400269,0.9921819567680359,1.6837588250637054
internvl_2_5_8b,log1p,visual,0,23,1766,0.8081613287945634,0.7811352014541626,0.4953746423125267,1.0863031446933746
internvl_2_5_8b,log1p,visual,0,24,1766,0.7534864230518096,0.7169710993766785,0.44922295212745667,1.0281752049922943
internvl_2_5_8b,log1p,visual,0,25,1766,1.427881391813909,1.5117288827896118,0.9765917509794235,1.892449975013733
internvl_2_5_8b,log1p,visual,0,26,1766,1.1570741550813377,1.211372971534729,0.6996514648199081,1.6132695376873016
internvl_2_5_8b,log1p,visual,0,27,1766,1.0266635775068271,0.9891394376754761,0.5608678460121155,1.3998585641384125
internvl_2_5_8b,log1p,visual,0,28,1766,0.6518383132144049,0.6232797801494598,0.3880956768989563,0.893570065498352
internvl_2_5_8b,log1p,visual,0,29,1766,1.3362943589231706,1.3622634410858154,0.9171556979417801,1.762132316827774
internvl_2_5_8b,log1p,visual,0,30,1766,1.7649104882660296,1.814579427242279,1.3576105833053589,2.2069886922836304
internvl_2_5_8b,log1p,visual,0,31,1766,1.4957938428845843,1.5129625797271729,1.122372329235077,1.8746435046195984
internvl_2_5_8b,log1p,visual,0,32,1766,1.8477767869273236,1.8563160300254822,1.5280693471431732,2.1612393856048584
internvl_2_5_8b,log1p,visual,1,1,9993,0.17604159032069477,0.16816730797290802,0.10780231654644012,0.22045676410198212
internvl_2_5_8b,log1p,visual,1,2,9993,0.15149784071359215,0.142914280295372,0.11424646526575089,0.17968937754631042
internvl_2_5_8b,log1p,visual,1,3,9993,0.07515838373688029,0.06254462897777557,0.04407864063978195,0.08816617727279663
internvl_2_5_8b,log1p,visual,1,4,9993,0.17735726299476565,0.15675212442874908,0.10956820100545883,0.22796067595481873
internvl_2_5_8b,log1p,visual,1,5,9993,0.48179772780997715,0.44208642840385437,0.29110246896743774,0.6502231359481812
internvl_2_5_8b,log1p,visual,1,6,9993,0.9505885263688152,0.8897042274475098,0.5926849246025085,1.3217922449111938
internvl_2_5_8b,log1p,visual,1,7,9993,0.8132722596172384,0.7714753746986389,0.5154111385345459,1.0739860534667969
internvl_2_5_8b,log1p,visual,1,8,9993,1.3086983809510617,1.3611377477645874,1.0636273622512817,1.5666728019714355
internvl_2_5_8b,log1p,visual,1,9,9993,0.8512451117113643,0.8185704350471497,0.6253815293312073,1.0789083242416382
internvl_2_5_8b,log1p,visual,1,10,9993,1.5735976811430183,1.626781940460205,1.377824068069458,1.8095265626907349
internvl_2_5_8b,log1p,visual,1,11,9993,1.1435519093736137,1.175508975982666,0.9318543672561646,1.3836158514022827
internvl_2_5_8b,log1p,visual,1,12,9993,1.4850206624444011,1.5300289392471313,1.3074886798858643,1.71688711643219
internvl_2_5_8b,log1p,visual,1,13,9993,1.8249814432521823,1.8722697496414185,1.6528457403182983,2.060755491256714
internvl_2_5_8b,log1p,visual,1,14,9993,1.108889399906256,1.134199857711792,0.9052681922912598,1.3402684926986694
internvl_2_5_8b,log1p,visual,1,15,9993,1.446512668206505,1.49982488155365,1.2869815826416016,1.6718798875808716
internvl_2_5_8b,log1p,visual,1,16,9993,2.106698345549887,2.185481548309326,1.9714792966842651,2.3456103801727295
internvl_2_5_8b,log1p,visual,1,17,9993,1.810446789858936,1.8825109004974365,1.6804659366607666,2.029935836791992
internvl_2_5_8b,log1p,visual,1,18,9993,1.4507678541411966,1.5369184017181396,1.2857743501663208,1.6853300333023071
internvl_2_5_8b,log1p,visual,1,19,9993,1.9307758109974906,2.0286974906921387,1.720051646232605,2.204396963119507
internvl_2_5_8b,log1p,visual,1,20,9993,2.2842062166577453,2.3740830421447754,2.0898189544677734,2.5704545974731445
internvl_2_5_8b,log1p,visual,1,21,9993,1.8260914022280959,1.889553427696228,1.6147490739822388,2.093975782394409
internvl_2_5_8b,log1p,visual,1,22,9993,1.568192777606647,1.636309027671814,1.2746975421905518,1.8938642740249634
internvl_2_5_8b,log1p,visual,1,23,9993,0.9743784958500231,0.987325131893158,0.7555626630783081,1.204532265663147
internvl_2_5_8b,log1p,visual,1,24,9993,0.8271781462819252,0.7934501767158508,0.5589013695716858,1.0619542598724365
internvl_2_5_8b,log1p,visual,1,25,9993,1.6894497471626404,1.7680989503860474,1.3705064058303833,2.0574147701263428
internvl_2_5_8b,log1p,visual,1,26,9993,1.453190514133205,1.549783706665039,1.1404739618301392,1.8308141231536865
internvl_2_5_8b,log1p,visual,1,27,9993,1.1519543970536628,1.1773433685302734,0.8402010798454285,1.4674352407455444
internvl_2_5_8b,log1p,visual,1,28,9993,0.7670557807624357,0.7468599677085876,0.5292702913284302,0.9894139170646667
internvl_2_5_8b,log1p,visual,1,29,9993,1.600945467344636,1.6455819606781006,1.240327000617981,1.9815137386322021
internvl_2_5_8b,log1p,visual,1,30,9993,2.032862747899825,2.0941104888916016,1.7120224237442017,2.394881010055542
internvl_2_5_8b,log1p,visual,1,31,9993,1.7432375448274742,1.7675505876541138,1.4470382928848267,2.055865526199341
internvl_2_5_8b,log1p,visual,1,32,9993,2.157494531657905,2.1709392070770264,1.8947994709014893,2.4330875873565674
internvl_2_5_8b,log1p,visual_prompt_sum,0,1,1766,0.28639505870243703,0.24629683792591095,0.17156293243169785,0.3648195192217827
internvl_2_5_8b,log1p,visual_prompt_sum,0,2,1766,0.31041973657981997,0.30007311701774597,0.26872098445892334,0.3403407856822014
internvl_2_5_8b,log1p,visual_prompt_sum,0,3,1766,0.4368034291544155,0.43038833141326904,0.3977929428219795,0.4691329449415207
internvl_2_5_8b,log1p,visual_prompt_sum,0,4,1766,0.6382807879492488,0.6287069916725159,0.5967321991920471,0.6669870316982269
internvl_2_5_8b,log1p,visual_prompt_sum,0,5,1766,0.9861832549995906,0.9639180898666382,0.8999189883470535,1.0458256900310516
internvl_2_5_8b,log1p,visual_prompt_sum,0,6,1766,1.1741848570101663,1.1241112351417542,1.0258547067642212,1.2625897228717804
