model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,scalar_error_projected,HALL,16,122,122,0,0.6757889503635377,0.650069992311439,0.6779042479543975,0.6992614267179567
qwen2_5_vl_7b,all,scalar_error_projected,HALL,17,122,122,0,0.6610310544377884,0.6464572897448788,0.6650559636839213,0.6853878706664073
qwen2_5_vl_7b,all,scalar_error_projected,HALL,18,122,122,0,0.6544294993207717,0.6375163293284815,0.6545334901995998,0.6780509096908421
qwen2_5_vl_7b,all,scalar_error_projected,HALL,19,122,122,0,0.7082580185522565,0.6869122343104037,0.7055477068352418,0.7328041137854241
qwen2_5_vl_7b,all,scalar_error_projected,HALL,20,122,122,0,0.7648585306532184,0.7474989754267646,0.7665869767908188,0.7857700096495899
qwen2_5_vl_7b,all,scalar_error_projected,HALL,21,122,122,0,0.8334006367918729,0.8146901995637397,0.8411166874751406,0.8550543425463328
qwen2_5_vl_7b,all,scalar_error_projected,HALL,22,122,122,0,0.9066473999711963,0.890925342293046,0.9107606087656095,0.9246404661745156
qwen2_5_vl_7b,all,scalar_error_projected,HALL,23,122,122,0,0.9564471938768243,0.9495846590434531,0.9572586280169404,0.9670380379626456
qwen2_5_vl_7b,all,scalar_error_projected,HALL,24,122,122,0,0.9602143108331166,0.9540112041536928,0.9622803021515878,0.9700888405900892
qwen2_5_vl_7b,all,scalar_error_projected,HALL,25,122,122,0,0.997961420995899,0.997186943737631,0.9985611937623033,0.9995563668548817
qwen2_5_vl_7b,all,scalar_error_projected,HALL,26,122,122,0,0.9990990055274588,0.9988546212929206,0.9996316395276913,0.9999501984697143
qwen2_5_vl_7b,all,scalar_error_projected,HALL,27,122,122,0,0.9921946258195502,0.9881216361221787,0.9960478797110546,0.9988993928577818
qwen2_5_vl_7b,all,scalar_error_projected,HALL,28,122,122,0,0.996666735841448,0.9952612573124341,0.9973945370266859,0.9993089245673846
qwen2_5_vl_7b,all,leakage_ratio,REAL,1,1006,1006,0,0.9181740702969342,0.9097845784355467,0.9178977933296879,0.929083584382128
qwen2_5_vl_7b,all,leakage_ratio,REAL,2,1006,1006,0,0.8764399057220189,0.8560414270564204,0.8812673323043358,0.8992783890128351
qwen2_5_vl_7b,all,leakage_ratio,REAL,3,1006,1006,0,0.8867124010461405,0.8687360358935224,0.88606434442672,0.9032397106296761
qwen2_5_vl_7b,all,leakage_ratio,REAL,4,1006,1006,0,0.8831287629093436,0.8681821456538893,0.8821895830121756,0.8950062527109397
qwen2_5_vl_7b,all,leakage_ratio,REAL,5,1006,1006,0,0.8755247021298103,0.8630747710524137,0.8734371452683639,0.8867780531685079
qwen2_5_vl_7b,all,leakage_ratio,REAL,6,1006,1006,0,0.8379003470661254,0.8252890889676513,0.8355848312083776,0.8487379372038257
qwen2_5_vl_7b,all,leakage_ratio,REAL,7,1006,1006,0,0.8362276928131239,0.813834745658613,0.831402989796618,0.8514947629912569
qwen2_5_vl_7b,all,leakage_ratio,REAL,8,1006,1006,0,0.8068375641086565,0.7785274669274221,0.7948793986850583,0.822236570128863
qwen2_5_vl_7b,all,leakage_ratio,REAL,9,1006,1006,0,0.83632112451927,0.8156231120369584,0.830905973065771,0.8521892059464651
qwen2_5_vl_7b,all,leakage_ratio,REAL,10,1006,1006,0,0.724884318986609,0.7035797733953306,0.7206050097265322,0.7407918141501666
qwen2_5_vl_7b,all,leakage_ratio,REAL,11,1006,1006,0,0.7677637211208289,0.746191327621475,0.7632977750600376,0.7853266765993889
qwen2_5_vl_7b,all,leakage_ratio,REAL,12,1006,1006,0,0.8173763325212473,0.803165107674999,0.814690544583891,0.8294539058257467
qwen2_5_vl_7b,all,leakage_ratio,REAL,13,1006,1006,0,0.8140777167201086,0.7977253640079739,0.8097876158284215,0.8276048807968803
qwen2_5_vl_7b,all,leakage_ratio,REAL,14,1006,1006,0,0.782525816579716,0.7660754109106885,0.7806120683464692,0.7968197712094671
qwen2_5_vl_7b,all,leakage_ratio,REAL,15,1006,1006,0,0.8230117934063886,0.81100375109638,0.8208794797133514,0.8330735973000665
qwen2_5_vl_7b,all,leakage_ratio,REAL,16,1006,1006,0,0.8418133775205021,0.8311331315041874,0.8408264728291526,0.8513303618589597
qwen2_5_vl_7b,all,leakage_ratio,REAL,17,1006,1006,0,0.8469819869690252,0.836884368957761,0.8460689388986694,0.856056186544934
qwen2_5_vl_7b,all,leakage_ratio,REAL,18,1006,1006,0,0.847079166771494,0.836924321975285,0.844614853268165,0.8553406899974828
qwen2_5_vl_7b,all,leakage_ratio,REAL,19,1006,1006,0,0.8539657455870856,0.842091154062649,0.8516978954893304,0.8630311914043982
qwen2_5_vl_7b,all,leakage_ratio,REAL,20,1006,1006,0,0.8860795340895038,0.8765246923464934,0.8845769234324469,0.8939636228370711
qwen2_5_vl_7b,all,leakage_ratio,REAL,21,1006,1006,0,0.8931504205159464,0.8840933653419091,0.8914764771499641,0.900311634064394
qwen2_5_vl_7b,all,leakage_ratio,REAL,22,1006,1006,0,0.9226706090824777,0.9153216126867232,0.9209498857542913,0.9270979802712569
qwen2_5_vl_7b,all,leakage_ratio,REAL,23,1006,1006,0,0.934036651600377,0.9275829353990332,0.9323965547402083,0.9367511140995676
