model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,leakage_ratio,6,95,95,0.0036330538523084953,0.0018209175492420737,0.5578947368421052
qwen2_5_vl_7b,all,leakage_ratio,7,95,95,0.00742286631077826,0.005957612842611093,0.5894736842105263
qwen2_5_vl_7b,all,leakage_ratio,8,95,95,0.003645447471242919,0.0050776558079153045,0.5578947368421052
qwen2_5_vl_7b,all,leakage_ratio,9,95,95,0.0035123898733123177,0.004301580233237234,0.5368421052631579
qwen2_5_vl_7b,all,leakage_ratio,10,95,95,0.015155900954976834,0.01611853621337478,0.6526315789473685
qwen2_5_vl_7b,all,leakage_ratio,11,95,95,0.006161323279681975,0.005333024349365889,0.5894736842105263
qwen2_5_vl_7b,all,leakage_ratio,12,95,95,-0.0030234075597081753,-0.0006477900131079961,0.4631578947368421
qwen2_5_vl_7b,all,leakage_ratio,13,95,95,0.0008856336696650442,0.0014782118645405573,0.5157894736842106
qwen2_5_vl_7b,all,leakage_ratio,14,95,95,-0.00781886795178329,-0.010908820566029154,0.3157894736842105
qwen2_5_vl_7b,all,leakage_ratio,15,95,95,-0.0007933007990987138,-0.003159220872841373,0.45263157894736844
qwen2_5_vl_7b,all,leakage_ratio,16,95,95,-0.0009170561095049013,-0.002338499024802654,0.4421052631578947
qwen2_5_vl_7b,all,leakage_ratio,17,95,95,-0.0034546753229656893,-0.002938158071008834,0.3894736842105263
qwen2_5_vl_7b,all,leakage_ratio,18,95,95,-0.0023514574711332864,-0.0003008118377846314,0.4842105263157895
qwen2_5_vl_7b,all,leakage_ratio,19,95,95,-0.002511804567848108,-0.001108599362229401,0.45263157894736844
qwen2_5_vl_7b,all,leakage_ratio,20,95,95,-0.003715964344775975,-0.004478997925716266,0.3684210526315789
qwen2_5_vl_7b,all,leakage_ratio,21,95,95,-0.0035058562234000666,-0.0033443398564474425,0.3263157894736842
qwen2_5_vl_7b,all,leakage_ratio,22,95,95,-0.0005354487579340352,-0.0001695644979800015,0.49473684210526314
