model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,12,317,317,0,0.8668673104789324,0.8441106426784126,0.8643077927175091,0.8845815546026976
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,13,317,317,0,0.9208515439727301,0.9069453699674691,0.9185504462696501,0.9339251102328846
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,14,317,317,0,0.9261195971848376,0.910440346963897,0.9254496207493957,0.9402488428218907
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,15,317,317,0,0.8956223852816448,0.8820942070252981,0.8941325149890084,0.9059192395211126
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,16,317,317,0,0.9327253591469639,0.9188722610699643,0.9330417315855558,0.9462619558408545
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,17,317,317,0,0.8756485891643843,0.8625437164637716,0.8748388740498181,0.8873902292904992
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,18,317,317,0,0.9345413461844253,0.928712205963001,0.9349208519193496,0.9408138396141794
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,19,317,317,0,0.9317727890410629,0.9245904897249609,0.9317810230407122,0.9392172713093305
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,20,317,317,0,0.9350458108590575,0.9287746588340758,0.935088784938748,0.9412468475090211
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,21,317,317,0,0.9481269749557756,0.9440039603182566,0.9480487273326046,0.9533713709353289
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,22,317,317,0,0.9545486965527377,0.9499995851414074,0.9545049858609762,0.9593168004060707
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,23,317,317,0,0.9647269958546146,0.9603415280954959,0.9645785975755841,0.9687717833976399
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,24,317,317,0,0.9768403369731385,0.9725182381540128,0.9774055864053365,0.9813321496881865
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,25,317,317,0,0.9894075418033611,0.9881331766804603,0.9895209359033653,0.990876795650302
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,26,317,317,0,0.994067518881502,0.9932053797765329,0.9942399816016024,0.9951222696277475
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,27,317,317,0,0.9937632694121459,0.992571426919197,0.9938642396799496,0.9949301961046448
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,28,317,317,0,0.9952686016024489,0.9946063944413558,0.9955624392170404,0.9962731984891222
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,29,317,317,0,0.9980341183378726,0.9976437548920384,0.9981502274761991,0.9985332846881323
