model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,train,visual_group_rotation,REAL,27,798,798,0,-0.10417863084653518,-0.14851549671469913,-0.10353877385397237,-0.05905299970527699
qwen2_5_vl_7b,train,visual_group_rotation,REAL,28,798,798,0,-0.03450902062212312,-0.11934743305884539,-0.029419728750963332,0.04660146852416855
qwen2_5_vl_7b,train,visual_group_rotation,HALL,1,108,108,0,-0.13161276459204407,-0.17062741051769947,-0.12143357707741997,-0.08913269351821856
qwen2_5_vl_7b,train,visual_group_rotation,HALL,2,108,108,0,-0.14545627189929022,-0.16677802208694706,-0.13939162508739722,-0.1225812689253197
qwen2_5_vl_7b,train,visual_group_rotation,HALL,3,108,108,0,-0.22909907859910397,-0.2973265142356002,-0.25853043661951525,-0.17784763169306703
qwen2_5_vl_7b,train,visual_group_rotation,HALL,4,108,108,0,-0.2196925251019593,-0.28258554854190865,-0.23054514551600458,-0.1896605608563092
qwen2_5_vl_7b,train,visual_group_rotation,HALL,5,108,108,0,-0.32927442775293164,-0.378238347828496,-0.3434397940535453,-0.28414099861780473
qwen2_5_vl_7b,train,visual_group_rotation,HALL,6,108,108,0,-0.41683940314981643,-0.4642445326514298,-0.4315398329382275,-0.3790921572587042
qwen2_5_vl_7b,train,visual_group_rotation,HALL,7,108,108,0,-0.39291471909872044,-0.44894075066973627,-0.3981097792542566,-0.3425355916534087
qwen2_5_vl_7b,train,visual_group_rotation,HALL,8,108,108,0,-0.4274010442929249,-0.4714250202210168,-0.444623037661895,-0.3875949465290587
qwen2_5_vl_7b,train,visual_group_rotation,HALL,9,108,108,0,-0.35826570637622235,-0.40808640691462733,-0.3745866429803722,-0.30289449799419454
qwen2_5_vl_7b,train,visual_group_rotation,HALL,10,108,108,0,-0.41826630892041666,-0.5469504495458559,-0.4113893109985486,-0.313726591248656
qwen2_5_vl_7b,train,visual_group_rotation,HALL,11,108,108,0,-0.3903774536571677,-0.43612303190203106,-0.39665888635522234,-0.3641877665543631
qwen2_5_vl_7b,train,visual_group_rotation,HALL,12,108,108,0,-0.441545895383833,-0.5095315593574955,-0.4587410443156306,-0.37632959639625596
qwen2_5_vl_7b,train,visual_group_rotation,HALL,13,108,108,0,-0.42930232839149274,-0.4872426568423632,-0.43842240077616274,-0.3776529642354334
qwen2_5_vl_7b,train,visual_group_rotation,HALL,14,108,108,0,-0.495751801700338,-0.5598573246821941,-0.5071299242450288,-0.4489359365032399
qwen2_5_vl_7b,train,visual_group_rotation,HALL,15,108,108,0,-0.2533140526839998,-0.30504427971795056,-0.24551354693183913,-0.20102857407864422
qwen2_5_vl_7b,train,visual_group_rotation,HALL,16,108,108,0,-0.3935427403065071,-0.44975175290523217,-0.4021009623469721,-0.336817137682581
qwen2_5_vl_7b,train,visual_group_rotation,HALL,17,108,108,0,-0.33742313164519283,-0.38667208221966465,-0.3435758265819411,-0.288243794364236
qwen2_5_vl_7b,train,visual_group_rotation,HALL,18,108,108,0,-0.3411028902976189,-0.37625847302313103,-0.3373595034361716,-0.3018070084529814
qwen2_5_vl_7b,train,visual_group_rotation,HALL,19,108,108,0,-0.3250477158674268,-0.3683554789718592,-0.32124561975088084,-0.2852181082017671
qwen2_5_vl_7b,train,visual_group_rotation,HALL,20,108,108,0,-0.14310058297497272,-0.1736687282862478,-0.13819962283615475,-0.10977149263013421
qwen2_5_vl_7b,train,visual_group_rotation,HALL,21,108,108,0,-0.17095074169240082,-0.20979404523886125,-0.17757727998267828,-0.13260965317294088
qwen2_5_vl_7b,train,visual_group_rotation,HALL,22,108,108,0,-0.1049579679121366,-0.14570793823501924,-0.09581276477082827,-0.06550089372787067
qwen2_5_vl_7b,train,visual_group_rotation,HALL,23,108,108,0,-0.07186486176868707,-0.10518440031887412,-0.07128577339546245,-0.03841599215933904
qwen2_5_vl_7b,train,visual_group_rotation,HALL,24,108,108,0,0.008289662258191992,-0.025621413486361194,0.012662982203088806,0.04258505066446746
qwen2_5_vl_7b,train,visual_group_rotation,HALL,25,108,108,0,-0.06374341355949582,-0.10160606078844032,-0.05514683880700793,-0.02271357132259337
qwen2_5_vl_7b,train,visual_group_rotation,HALL,26,108,108,0,-0.016053049342301177,-0.03891929020276221,-0.008467964614545059,0.007394532293489503
qwen2_5_vl_7b,train,visual_group_rotation,HALL,27,108,108,0,-0.08653269442179165,-0.1197960441400954,-0.07721011680659304,-0.04514111422215861
qwen2_5_vl_7b,train,visual_group_rotation,HALL,28,108,108,0,-0.04345395199119681,-0.13613210789186866,-0.03503638876103056,0.02883844460605533
qwen2_5_vl_7b,train,visual_net_norm,REAL,1,798,798,0,6.793824233288957,4.215199509830282,6.2837015078009095,9.139144685446617
