model,metric,scope,layers,paired_positive_layers,paired_negative_layers,paired_layer_mean,numerical_status,real_layer_mean,real_undefined_entries,hall_layer_mean,hall_undefined_entries
internvl_2_5_8b,generation_group_gain,test,32,16,16,-0.014389622865744186,see full numerical report,0.7126736055393259,0,0.7021975495913826,0
internvl_2_5_8b,generation_group_rotation,all,32,18,14,-0.0017871481944741348,see full numerical report,-0.2351240057855184,0,-0.23897347355113036,0
internvl_2_5_8b,generation_group_rotation,train,32,18,14,5.1261203642592084e-05,see full numerical report,-0.23463154311926307,0,-0.23780691551345592,0
internvl_2_5_8b,generation_group_rotation,test,32,12,20,-0.012281401842057118,see full numerical report,-0.2372195053612714,0,-0.24579054708379022,0
internvl_2_5_8b,generation_net_norm,all,32,32,0,0.8651732482318468,see full numerical report,7.039670645451989,0,7.897094989611324,0
internvl_2_5_8b,generation_net_norm,train,32,32,0,0.8387635788985326,see full numerical report,7.033147663097527,0,7.914808291856814,0
internvl_2_5_8b,generation_net_norm,test,32,32,0,1.0159284440095155,see full numerical report,7.06742687489443,0,7.793582879614243,0
internvl_2_5_8b,generation_per_token_gross,all,32,0,32,-0.29233647730002105,see full numerical report,0.48760067850085415,0,0.22866869242970975,0
internvl_2_5_8b,generation_per_token_gross,train,32,0,32,-0.27634573786137384,see full numerical report,0.48788759270614757,0,0.23622594719804976,0
internvl_2_5_8b,generation_per_token_gross,test,32,0,32,-0.3836169482622986,see full numerical report,0.48637981723223944,0,0.18450598487722278,0
internvl_2_5_8b,generation_token_count,all,32,32,0,32.32506654835847,see full numerical report,71.89115113547376,0,105.84018264840182,0
internvl_2_5_8b,generation_token_count,train,32,32,0,30.027719847062915,see full numerical report,71.321083172147,0,105.27272727272727,0
internvl_2_5_8b,generation_token_count,test,32,32,0,45.4390873015873,see full numerical report,74.31687242798354,0,109.15625,0
internvl_2_5_8b,generation_token_direction_mean,all,32,16,16,-0.0022301483982009526,see full numerical report,-0.21295836328885848,0,-0.21630739041911812,0
internvl_2_5_8b,generation_token_direction_mean,train,32,17,15,-0.001074538583528262,see full numerical report,-0.21270811402372158,0,-0.21553452867822537,0
internvl_2_5_8b,generation_token_direction_mean,test,32,8,24,-0.008826754423624227,see full numerical report,-0.2140232099561487,0,-0.22082380121746,0
internvl_2_5_8b,generation_token_effect_mean,all,32,0,32,-0.29233647730323287,see full numerical report,0.4876006781672509,0,0.22866869220556973,0
internvl_2_5_8b,generation_token_effect_mean,train,32,0,32,-0.27634573775496263,see full numerical report,0.48788759238974444,0,0.23622594697854576,0
internvl_2_5_8b,generation_token_effect_mean,test,32,0,32,-0.38361694889127573,see full numerical report,0.48637981682544695,0,0.18450598462599124,0
internvl_2_5_8b,generation_token_gain_median,all,32,18,14,-0.0013373617117062165,see full numerical report,0.6155631005289843,0,0.6150970370709188,0
internvl_2_5_8b,generation_token_gain_median,train,32,17,15,-0.0009355225792046424,see full numerical report,0.615723072218332,0,0.615611163478444,0
internvl_2_5_8b,generation_token_gain_median,test,32,14,18,-0.0036311934264026922,see full numerical report,0.6148823979496195,0,0.6120926108769431,0
internvl_2_5_8b,generation_token_write_mean,all,32,0,32,-0.454542609085565,see full numerical report,0.8014558041512624,0,0.3954267102514139,0
internvl_2_5_8b,generation_token_write_mean,train,32,0,32,-0.4319710632853947,see full numerical report,0.8039523389070278,0,0.40797528721271725,0
internvl_2_5_8b,generation_token_write_mean,test,32,0,32,-0.5833885163615374,see full numerical report,0.7908326891822857,0,0.32209596363379756,0
internvl_2_5_8b,generation_within_source_kappa,all,32,0,32,-0.04231636066510407,see full numerical report,0.5153253979462428,0,0.47412158204551347,0
internvl_2_5_8b,generation_within_source_kappa,train,32,0,32,-0.03886797307585603,see full numerical report,0.515192507689956,0,0.4751533485619114,0
internvl_2_5_8b,generation_within_source_kappa,test,32,0,32,-0.06200090648706162,see full numerical report,0.5158908651273151,0,0.4680921964653134,0
internvl_2_5_8b,prompt_attention_gate_mass,all,32,12,20,-0.002636905011040928,see full numerical report,0.6104679209620927,0,0.6063594312254448,0
internvl_2_5_8b,prompt_attention_gate_mass,train,32,15,17,-8.77303701925808e-05,see full numerical report,0.6109064735435161,0,0.6077909728772934,0
internvl_2_5_8b,prompt_attention_gate_mass,test,32,3,29,-0.017188443585883575,see full numerical report,0.6086018165621265,0,0.5979938596974534,0
internvl_2_5_8b,prompt_attention_mass,all,32,6,26,-0.013392783608838488,see full numerical report,0.6535416900670921,0,0.6388187634239832,0
internvl_2_5_8b,prompt_attention_mass,train,32,8,24,-0.010234833721263766,see full numerical report,0.6540817264319989,0,0.6405745707377593,0
internvl_2_5_8b,prompt_attention_mass,test,32,0,32,-0.031419414217077515,see full numerical report,0.6512437575513981,0,0.6285582644341048,0
internvl_2_5_8b,prompt_gross_norm,all,32,0,32,-0.5482744793383549,see full numerical report,5.168334518516301,0,4.657050835187999,0
internvl_2_5_8b,prompt_gross_norm,train,32,0,32,-0.5146257069392786,see full numerical report,5.172636781420201,0,4.674946457666437,0
internvl_2_5_8b,prompt_gross_norm,test,32,0,32,-0.7403528884497489,see full numerical report,5.1500277701927075,0,4.552473291329624,0
internvl_2_5_8b,prompt_group_gain,all,32,30,2,0.044780478441933266,see full numerical report,1.0959338459437278,0,1.1386058493654159,0
internvl_2_5_8b,prompt_group_gain,train,32,30,2,0.045497936490565244,see full numerical report,1.096108933813026,0,1.1396571779073272,0
internvl_2_5_8b,prompt_group_gain,test,32,28,4,0.04068498874765908,see full numerical report,1.0951888218414465,0,1.132462148198623,0
internvl_2_5_8b,prompt_group_rotation,all,32,6,26,-0.02336810996221358,see full numerical report,-0.2725657779825021,0,-0.2909413315162171,0
internvl_2_5_8b,prompt_group_rotation,train,32,6,26,-0.02408502532274831,see full numerical report,-0.2725346902929946,0,-0.2910747517813058,0
internvl_2_5_8b,prompt_group_rotation,test,32,9,23,-0.01927571811249451,see full numerical report,-0.27269806057900714,0,-0.2901616568421046,0
internvl_2_5_8b,prompt_net_norm,all,32,22,10,-0.012185590947088248,see full numerical report,3.7552023995164845,0,3.7328000284244958,0
internvl_2_5_8b,prompt_net_norm,train,32,22,10,0.012085771443085362,see full numerical report,3.758641913018742,0,3.7479136131862933,0
internvl_2_5_8b,prompt_net_norm,test,32,9,23,-0.15073461792432924,see full numerical report,3.740566774161203,0,3.6444800174727408,0
internvl_2_5_8b,prompt_token_count,all,32,0,0,0.0,see full numerical report,28.0,0,28.0,0
internvl_2_5_8b,prompt_token_count,train,32,0,0,0.0,see full numerical report,28.0,0,28.0,0
internvl_2_5_8b,prompt_token_count,test,32,0,0,0.0,see full numerical report,28.0,0,28.0,0
internvl_2_5_8b,prompt_token_direction_mean,all,32,18,14,0.0012455281497200025,see full numerical report,-0.23511252222254908,0,-0.2343956617016179,0
internvl_2_5_8b,prompt_token_direction_mean,train,32,18,14,0.0018846686308336938,see full numerical report,-0.23494802742532278,0,-0.2338423191945784,0
internvl_2_5_8b,prompt_token_direction_mean,test,32,13,19,-0.002402898763303985,see full numerical report,-0.23581247127741312,0,-0.23762925697712994,0
internvl_2_5_8b,prompt_token_effect_mean,all,32,0,32,-0.019581231404027774,see full numerical report,0.18458337564158583,0,0.16632324410933966,0
internvl_2_5_8b,prompt_token_effect_mean,train,32,0,32,-0.018379489503817494,see full numerical report,0.1847370278766064,0,0.16696237350480198,0
internvl_2_5_8b,prompt_token_effect_mean,test,32,0,32,-0.026441174751061454,see full numerical report,0.18392956325059306,0,0.16258833170460685,0
internvl_2_5_8b,prompt_token_gain_median,all,32,22,10,0.005840318321028465,see full numerical report,0.5950407032484413,0,0.6025390471491434,0
internvl_2_5_8b,prompt_token_gain_median,train,32,22,10,0.005680542912331489,see full numerical report,0.5952026684990653,0,0.6027648889091208,0
internvl_2_5_8b,prompt_token_gain_median,test,32,21,11,0.006752369612340368,see full numerical report,0.5943515177787073,0,0.6012192843642749,0
internvl_2_5_8b,prompt_token_write_mean,all,32,0,32,-0.046515937349559354,see full numerical report,0.25201355131668246,0,0.20949645430374803,0
internvl_2_5_8b,prompt_token_write_mean,train,32,0,32,-0.04573389104528977,see full numerical report,0.25215298026935684,0,0.20977620593922564,0
internvl_2_5_8b,prompt_token_write_mean,test,32,0,32,-0.05098011833643156,see full numerical report,0.2514202610406936,0,0.20786165568392592,0
internvl_2_5_8b,prompt_within_source_kappa,all,32,31,1,0.07194227064198148,see full numerical report,0.7266631765918385,0,0.7931005292960485,0
internvl_2_5_8b,prompt_within_source_kappa,train,32,31,1,0.07123910595166072,see full numerical report,0.7263841638276147,0,0.7932950619627428,0
internvl_2_5_8b,prompt_within_source_kappa,test,32,31,1,0.07595616908256254,see full numerical report,0.7278504160906354,0,0.7919637290250537,0
internvl_2_5_8b,source_group_kappa,all,32,17,15,0.0025255040390748857,see full numerical report,0.6128068008585119,0,0.6138375846712703,0
internvl_2_5_8b,source_group_kappa,train,32,17,15,0.0034148675928285625,see full numerical report,0.6132191199223526,0,0.6149132155552312,0
internvl_2_5_8b,source_group_kappa,test,32,15,17,-0.0025512795802690204,see full numerical report,0.6110523238543505,0,0.6075518666931247,0
internvl_2_5_8b,visual_attention_gate_mass,all,32,0,32,-0.0217824856658619,see full numerical report,0.07915716866564759,0,0.058671022930393016,0
internvl_2_5_8b,visual_attention_gate_mass,train,32,0,32,-0.02228483572227559,see full numerical report,0.07857872367176189,0,0.057515346679403764,0
internvl_2_5_8b,visual_attention_gate_mass,test,32,0,32,-0.01891490409383377,see full numerical report,0.08161853542975381,0,0.06542450602211147,0
internvl_2_5_8b,visual_attention_mass,all,32,0,32,-0.03151585033889892,see full numerical report,0.1258497709802207,0,0.09641287505879212,0
internvl_2_5_8b,visual_attention_mass,train,32,0,32,-0.03209003838680973,see full numerical report,0.1251898423086114,0,0.09494873317168304,0
internvl_2_5_8b,visual_attention_mass,test,32,0,32,-0.02823819356540803,see full numerical report,0.12865786252937308,0,0.1049689542115857,0
internvl_2_5_8b,visual_context_cos,all,32,4,28,-0.001001926466935392,see full numerical report,0.9866105239539986,0,0.9854546029786939,0
internvl_2_5_8b,visual_context_cos,train,32,5,27,-0.0009440817061385033,see full numerical report,0.9865589715029546,0,0.9854006874457999,0
internvl_2_5_8b,visual_context_cos,test,32,7,25,-0.0013321236431509643,see full numerical report,0.9868298870584411,0,0.9857696718740425,0
internvl_2_5_8b,visual_context_relative_change,all,32,30,2,0.01010360670506186,see full numerical report,0.1452956885073205,0,0.15555996563800714,0
internvl_2_5_8b,visual_context_relative_change,train,32,27,5,0.009334177131833044,see full numerical report,0.14550749383493114,0,0.15547608154766474,0
internvl_2_5_8b,visual_context_relative_change,test,32,27,5,0.014495767185576344,see full numerical report,0.1443944263313971,0,0.1560501632909457,0
internvl_2_5_8b,visual_gross_norm,all,32,0,32,-1.4929532301897575,see full numerical report,6.262078263701099,0,4.876605432239567,0
internvl_2_5_8b,visual_gross_norm,train,32,0,32,-1.5669937253644415,see full numerical report,6.211627236565293,0,4.771772160124428,0
internvl_2_5_8b,visual_gross_norm,test,32,2,30,-1.0703054035675998,see full numerical report,6.476754650772801,0,5.489224866162422,0
internvl_2_5_8b,visual_group_gain,all,32,17,15,0.002927721561657923,see full numerical report,0.6899016059783066,0,0.6909096969868355,0
internvl_2_5_8b,visual_group_gain,train,32,19,13,0.003803068036350524,see full numerical report,0.6899510787189179,0,0.6913585734637431,0
internvl_2_5_8b,visual_group_gain,test,32,17,15,-0.0020690478980456752,see full numerical report,0.6896910923413019,0,0.6882865750749063,0
internvl_2_5_8b,visual_group_rotation,all,32,21,11,0.0057258358476768014,see full numerical report,-0.22455625732464524,0,-0.22061664031380243,0
internvl_2_5_8b,visual_group_rotation,train,32,22,10,0.006511690373344078,see full numerical report,-0.22441831404368542,0,-0.21979417687054043,0
internvl_2_5_8b,visual_group_rotation,test,32,16,16,0.0012399162636594228,see full numerical report,-0.22514322585350305,0,-0.22542291106036497,0
internvl_2_5_8b,visual_net_norm,all,32,1,31,-0.7033002547911211,see full numerical report,3.0969539976896145,0,2.4154900860233273,0
internvl_2_5_8b,visual_net_norm,train,32,1,31,-0.7399072788929932,see full numerical report,3.067061005983545,0,2.3602508800188136,0
internvl_2_5_8b,visual_net_norm,test,32,3,29,-0.4943351588762676,see full numerical report,3.2241529829738758,0,2.738294196112201,0
internvl_2_5_8b,visual_token_count,all,32,0,0,0.0,see full numerical report,256.0,0,256.0,0
internvl_2_5_8b,visual_token_count,train,32,0,0,0.0,see full numerical report,256.0,0,256.0,0
internvl_2_5_8b,visual_token_count,test,32,0,0,0.0,see full numerical report,256.0,0,256.0,0
internvl_2_5_8b,visual_token_direction_mean,all,32,22,10,0.004095047117104582,see full numerical report,-0.2193823013747636,0,-0.21586228304077226,0
internvl_2_5_8b,visual_token_direction_mean,train,32,22,10,0.004530988308112531,see full numerical report,-0.21916416758431723,0,-0.21544086260147838,0
internvl_2_5_8b,visual_token_direction_mean,test,32,18,14,0.0016065494851008788,see full numerical report,-0.22031049207156028,0,-0.21832495873289576,0
internvl_2_5_8b,visual_token_effect_mean,all,32,0,32,-0.005831848552247094,see full numerical report,0.02446124321480707,0,0.0190492399675937,0
internvl_2_5_8b,visual_token_effect_mean,train,32,0,32,-0.006121069237095362,see full numerical report,0.024264168890672906,0,0.0186397349987388,0
internvl_2_5_8b,visual_token_effect_mean,test,32,2,30,-0.0041808804762382325,see full numerical report,0.02529982284918867,0,0.021442284629339517,0
internvl_2_5_8b,visual_token_gain_median,all,32,22,10,0.006139580502318784,see full numerical report,0.5871468679912057,0,0.5940051957851076,0
internvl_2_5_8b,visual_token_gain_median,train,32,22,10,0.0065009223599400996,see full numerical report,0.5872477948532888,0,0.594274640341147,0
internvl_2_5_8b,visual_token_gain_median,test,32,22,10,0.00407692073173044,see full numerical report,0.5867174096562519,0,0.5924306291607528,0
internvl_2_5_8b,visual_token_write_mean,all,32,0,32,-0.014320045314036713,see full numerical report,0.0578465035891506,0,0.045089259331104074,0
internvl_2_5_8b,visual_token_write_mean,train,32,0,32,-0.015326887561837942,see full numerical report,0.05745118943048831,0,0.043977109154351254,0
internvl_2_5_8b,visual_token_write_mean,test,32,1,31,-0.008572654149504711,see full numerical report,0.05952862227251193,0,0.051588386926503374,0
internvl_2_5_8b,visual_within_source_kappa,all,32,14,18,0.0005723088431432797,see full numerical report,0.4997130621302637,0,0.4976842720382828,0
internvl_2_5_8b,visual_within_source_kappa,train,32,13,19,-0.00017439560572993077,see full numerical report,0.49941250781034263,0,0.4967556292974849,0
internvl_2_5_8b,visual_within_source_kappa,test,32,19,13,0.004834746738794523,see full numerical report,0.5009919640512447,0,0.5031110280548204,0
