model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,prompt_attention_gate_mass,9,95,95,-0.012492801371896475,-0.0265770057837168,0.37894736842105264
qwen2_5_vl_7b,all,prompt_attention_gate_mass,10,95,95,-0.024296751426238765,-0.03853725393613178,0.3368421052631579
qwen2_5_vl_7b,all,prompt_attention_gate_mass,11,95,95,-0.02685404694328706,-0.03982919454574585,0.29473684210526313
qwen2_5_vl_7b,all,prompt_attention_gate_mass,12,95,95,-0.040108552214019655,-0.058943092823028564,0.35789473684210527
qwen2_5_vl_7b,all,prompt_attention_gate_mass,13,95,95,-0.0182107193905272,-0.03643960754076642,0.35789473684210527
qwen2_5_vl_7b,all,prompt_attention_gate_mass,14,95,95,-0.030779978638155417,-0.0447060689330101,0.3368421052631579
qwen2_5_vl_7b,all,prompt_attention_gate_mass,15,95,95,0.004326340058459002,-0.0015937387943267822,0.49473684210526314
qwen2_5_vl_7b,all,prompt_attention_gate_mass,16,95,95,-0.022594211459029137,-0.03587626814842226,0.3684210526315789
qwen2_5_vl_7b,all,prompt_attention_gate_mass,17,95,95,-0.008298954792451437,-0.029755045970280947,0.42105263157894735
qwen2_5_vl_7b,all,prompt_attention_gate_mass,18,95,95,-0.01257861834623965,-0.03496731072664261,0.4421052631578947
qwen2_5_vl_7b,all,prompt_attention_gate_mass,19,95,95,0.0009300181236967701,-0.01258811354637146,0.43157894736842106
qwen2_5_vl_7b,all,prompt_attention_gate_mass,20,95,95,-0.027333837031272415,-0.031864237040281296,0.3368421052631579
qwen2_5_vl_7b,all,prompt_attention_gate_mass,21,95,95,-0.01856636958760454,-0.036755576729774475,0.3263157894736842
qwen2_5_vl_7b,all,prompt_attention_gate_mass,22,95,95,0.007938344815231273,-0.004274815320968628,0.49473684210526314
qwen2_5_vl_7b,all,prompt_attention_gate_mass,23,95,95,0.03114439241424726,0.043493688106536865,0.5684210526315789
qwen2_5_vl_7b,all,prompt_attention_gate_mass,24,95,95,0.027731830846975766,0.016530990600585938,0.6
qwen2_5_vl_7b,all,prompt_attention_gate_mass,25,95,95,0.004350039696549638,0.006472329298655155,0.5263157894736842
qwen2_5_vl_7b,all,prompt_attention_gate_mass,26,95,95,-0.0018698001283286294,-0.022076765696207645,0.4421052631578947
qwen2_5_vl_7b,all,prompt_attention_gate_mass,27,95,95,0.03384115071346362,0.02658088505268097,0.5684210526315789
qwen2_5_vl_7b,all,prompt_attention_gate_mass,28,95,95,0.016497647586164243,0.004904299974441528,0.5473684210526316
qwen2_5_vl_7b,all,visual_attention_gate_mass,1,95,95,-0.00851018243322247,-0.010000052861869335,0.2
qwen2_5_vl_7b,all,visual_attention_gate_mass,2,95,95,-0.004272412345989755,-0.004810885526239872,0.3157894736842105
qwen2_5_vl_7b,all,visual_attention_gate_mass,3,95,95,-0.007329170292962277,-0.0067513128742575645,0.17894736842105263
qwen2_5_vl_7b,all,visual_attention_gate_mass,4,95,95,-0.011426954065090079,-0.010560547932982445,0.21052631578947367
qwen2_5_vl_7b,all,visual_attention_gate_mass,5,95,95,-0.006997480067963663,-0.005937700509093702,0.29473684210526313
qwen2_5_vl_7b,all,visual_attention_gate_mass,6,95,95,-0.011256339830885592,-0.010403473861515522,0.2631578947368421
qwen2_5_vl_7b,all,visual_attention_gate_mass,7,95,95,-0.008002173857387612,-0.007516486725459496,0.21052631578947367
qwen2_5_vl_7b,all,visual_attention_gate_mass,8,95,95,-0.011178668318479731,-0.012712709605693817,0.29473684210526313
qwen2_5_vl_7b,all,visual_attention_gate_mass,9,95,95,-0.021179122715175414,-0.023237776632110282,0.30526315789473685
qwen2_5_vl_7b,all,visual_attention_gate_mass,10,95,95,-0.023602839971712804,-0.025003017857670784,0.25263157894736843
qwen2_5_vl_7b,all,visual_attention_gate_mass,11,95,95,-0.012370645386869447,-0.011688214726746082,0.24210526315789474
qwen2_5_vl_7b,all,visual_attention_gate_mass,12,95,95,-0.013630200336899673,-0.01213373988866806,0.2736842105263158
qwen2_5_vl_7b,all,visual_attention_gate_mass,13,95,95,-0.024615572524632798,-0.02893638238310814,0.25263157894736843
qwen2_5_vl_7b,all,visual_attention_gate_mass,14,95,95,-0.030005994104502495,-0.033241819590330124,0.25263157894736843
qwen2_5_vl_7b,all,visual_attention_gate_mass,15,95,95,-0.026314053047252327,-0.028868487477302557,0.3368421052631579
qwen2_5_vl_7b,all,visual_attention_gate_mass,16,95,95,-0.014695613853502694,-0.020775489509105682,0.28421052631578947
qwen2_5_vl_7b,all,visual_attention_gate_mass,17,95,95,-0.033239926213496605,-0.03265872597694397,0.28421052631578947
qwen2_5_vl_7b,all,visual_attention_gate_mass,18,95,95,-0.0317600862011967,-0.036262571811676025,0.24210526315789474
qwen2_5_vl_7b,all,visual_attention_gate_mass,19,95,95,-0.024396854961585057,-0.0272267647087574,0.25263157894736843
qwen2_5_vl_7b,all,visual_attention_gate_mass,20,95,95,-0.034769400806542027,-0.03695319096247354,0.2736842105263158
qwen2_5_vl_7b,all,visual_attention_gate_mass,21,95,95,-0.04351208071044662,-0.04736749455332756,0.21052631578947367
qwen2_5_vl_7b,all,visual_attention_gate_mass,22,95,95,-0.028513551882484507,-0.031417109072208405,0.25263157894736843
qwen2_5_vl_7b,all,visual_attention_gate_mass,23,95,95,-0.05041118121983712,-0.061755530536174774,0.25263157894736843
qwen2_5_vl_7b,all,visual_attention_gate_mass,24,95,95,-0.028371128192857694,-0.03135998174548149,0.23157894736842105
qwen2_5_vl_7b,all,visual_attention_gate_mass,25,95,95,-0.02190260292668092,-0.0305398628115654,0.3157894736842105
qwen2_5_vl_7b,all,visual_attention_gate_mass,26,95,95,-0.017251174349272463,-0.02192738652229309,0.35789473684210527
qwen2_5_vl_7b,all,visual_attention_gate_mass,27,95,95,-0.030308973280745638,-0.026216705640157073,0.37894736842105264
qwen2_5_vl_7b,all,visual_attention_gate_mass,28,95,95,-0.021913734594719455,-0.02640196681022644,0.4
qwen2_5_vl_7b,all,generation_attention_gate_mass,1,95,95,0.07341697234856455,0.08099198341369629,0.7263157894736842
qwen2_5_vl_7b,all,generation_attention_gate_mass,2,95,95,0.0442870536080578,0.0461522713303566,0.6736842105263158
qwen2_5_vl_7b,all,generation_attention_gate_mass,3,95,95,0.045596410275289885,0.04317450523376465,0.6526315789473685
qwen2_5_vl_7b,all,generation_attention_gate_mass,4,95,95,0.034622109657839725,0.034314836064974485,0.6631578947368421
qwen2_5_vl_7b,all,generation_attention_gate_mass,5,95,95,0.01977422453985925,0.020068028320868805,0.7157894736842105
qwen2_5_vl_7b,all,generation_attention_gate_mass,6,95,95,0.01935447016502159,0.018544544776280716,0.7157894736842105
qwen2_5_vl_7b,all,generation_attention_gate_mass,7,95,95,0.02296491014264655,0.023554068058729172,0.6736842105263158
qwen2_5_vl_7b,all,generation_attention_gate_mass,8,95,95,0.03080885678137604,0.03041783471902211,0.7473684210526316
qwen2_5_vl_7b,all,generation_attention_gate_mass,9,95,95,0.03235140393831228,0.0314624086022377,0.7157894736842105
