model,signal,pair_type,support,layer,n_images,mean,std,median,q25,q75
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,9,2887,0.09801539520281108,0.04895863900025021,0.09235528856515884,0.06423508748412132,0.12577906996011734
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,10,2887,0.2158838905020516,0.0959240851727459,0.2129402905702591,0.14963438361883163,0.28174619376659393
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,11,2887,0.21894962377255897,0.09274251101477397,0.21791821718215942,0.15610841661691666,0.28186897933483124
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,12,2887,0.23856440232647308,0.097673428914822,0.2396957129240036,0.17090445011854172,0.30841706693172455
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,13,2887,0.27779526300928326,0.11479116123690662,0.28224214911460876,0.19691913574934006,0.362105056643486
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,14,2887,0.2165264848341948,0.09014633704285899,0.21802623569965363,0.15212181210517883,0.27866126596927643
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,15,2887,0.2819548853614007,0.10891276345800352,0.29023823142051697,0.2100873738527298,0.3600381910800934
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,16,2887,0.28781752882781464,0.12437946280331696,0.2928589880466461,0.1975390687584877,0.37905745208263397
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,17,2887,0.2690374159343169,0.10998220282483051,0.2764590382575989,0.19304952025413513,0.3466329574584961
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,18,2887,0.33008754339906576,0.11429731944248667,0.343207985162735,0.26084037125110626,0.4166940301656723
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,19,2887,0.2631358457232429,0.09815264862529705,0.2729186415672302,0.201094388961792,0.33277226984500885
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,20,2887,0.29623121127262353,0.11615591154516547,0.3108929693698883,0.21979685872793198,0.38103483617305756
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,21,2887,0.25796040484877214,0.10556241122971861,0.2658713459968567,0.18586600571870804,0.3319122642278671
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,22,2887,0.24375072902437542,0.10029573762898944,0.24922902882099152,0.17611559480428696,0.3143913149833679
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,23,2887,0.2800786620535661,0.10785686613514489,0.2873610854148865,0.20589745789766312,0.35777144134044647
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,24,2887,0.23234511941482977,0.09927559830340016,0.2355613261461258,0.15923045575618744,0.3063155561685562
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,25,2887,0.3205180900906263,0.12128967179772092,0.33047252893447876,0.24085818976163864,0.4063379466533661
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,26,2887,0.33193706468155443,0.11848893134122136,0.34497418999671936,0.25292590260505676,0.41949035227298737
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,27,2887,0.2600752476736346,0.1025763161306131,0.26261159777641296,0.18675413727760315,0.3346947133541107
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,28,2887,0.21797446900501893,0.09408959713270354,0.21949487924575806,0.1463961824774742,0.28477010130882263
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,29,2887,0.30565648464418904,0.1162023558753053,0.3124167323112488,0.22824370115995407,0.38904188573360443
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,30,2887,0.28847142455213554,0.10659980722436174,0.2945496439933777,0.21600019186735153,0.36180929839611053
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,31,2887,0.2886105328412797,0.10830721613613323,0.29457414150238037,0.21464482694864273,0.36664997041225433
internvl_2_5_8b,attention_distribution,REAL-REAL,union_top32,32,2887,0.20408579358036827,0.08511633977823947,0.20412352681159973,0.144259512424469,0.2659453749656677
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,1,339,0.05680204044950571,0.021388755080056072,0.05320929363369942,0.0428812000900507,0.06756379827857018
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,2,339,0.08926990257911274,0.026079857196337635,0.08566616475582123,0.07117019966244698,0.10466603562235832
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,3,339,0.09495324863445091,0.03625732510188473,0.08864496648311615,0.06936747208237648,0.11654792353510857
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,4,339,0.09311184182675188,0.02932560458648101,0.08760586380958557,0.07305562496185303,0.10740908980369568
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,5,339,0.08737418159930403,0.035245429742296455,0.0806855633854866,0.061778660863637924,0.10734185948967934
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,6,339,0.0992149628347176,0.046066148134856856,0.0886622741818428,0.06675758957862854,0.11981533095240593
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,7,339,0.10926404155812784,0.05446923161559825,0.09713197499513626,0.0678272433578968,0.1407741978764534
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,8,339,0.16004844926363598,0.07660292032334293,0.15880727767944336,0.10421080887317657,0.2067781761288643
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,9,339,0.10704034485560251,0.0490233680042321,0.1029304713010788,0.06858295947313309,0.139090433716774
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,10,339,0.20831577595773876,0.10671644473039966,0.2151518017053604,0.12506979331374168,0.27926622331142426
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,11,339,0.20652595660745393,0.09950088553642958,0.206823468208313,0.12360193207859993,0.27395620942115784
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,12,339,0.23572493487403104,0.11655449155346073,0.22858555614948273,0.1432386189699173,0.3235269635915756
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,13,339,0.2885958432195197,0.14210793992315213,0.29811540246009827,0.17456068843603134,0.39536328613758087
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,14,339,0.21207944802104722,0.11286970821137889,0.20728079974651337,0.12036985158920288,0.29631562530994415
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,15,339,0.2703882684370717,0.13778248533408685,0.293179452419281,0.15400492399930954,0.38265737891197205
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,16,339,0.3077489485288352,0.16555366915992115,0.3305470645427704,0.17505183815956116,0.43896909058094025
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,17,339,0.28313221323927507,0.15298036827993403,0.29661479592323303,0.15403464436531067,0.4064710885286331
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,18,339,0.31154112158216823,0.1507761011387185,0.3327386975288391,0.18785016238689423,0.4340143948793411
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,19,339,0.2785805341235436,0.13404527445404063,0.2953537106513977,0.171626515686512,0.38184598088264465
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,20,339,0.3221740111252595,0.15892419050026427,0.3459129333496094,0.18938559293746948,0.4442456513643265
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,21,339,0.2743970000083424,0.14369374923450295,0.2889796793460846,0.14878565073013306,0.3907802700996399
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,22,339,0.27179543852289606,0.14360692084131066,0.283604234457016,0.15168801695108414,0.3881964683532715
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,23,339,0.2772594306777317,0.1460872759217786,0.2794073522090912,0.15634728968143463,0.3910224437713623
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,24,339,0.25254779891454365,0.12923500941894453,0.2618403136730194,0.1496642753481865,0.34793640673160553
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,25,339,0.3243787824437242,0.15865693023585958,0.3362683355808258,0.20882797986268997,0.4459131360054016
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,26,339,0.3129099148784415,0.152982699161689,0.3219822645187378,0.19745084643363953,0.4289260357618332
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,27,339,0.27846931028221034,0.14052750848761628,0.2828500270843506,0.16244319826364517,0.3923797160387039
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,28,339,0.24546314793800975,0.12683967961086157,0.2384883314371109,0.15102877467870712,0.34367281198501587
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,29,339,0.3074435041063523,0.15202944801575186,0.3163703978061676,0.183864988386631,0.4228566288948059
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,30,339,0.29906495340761885,0.1475311494499926,0.31366270780563354,0.1760745719075203,0.4155608117580414
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,31,339,0.27471959626901027,0.13908044281077328,0.2868681848049164,0.1604401245713234,0.3787166178226471
internvl_2_5_8b,attention_evidence,HALL-HALL,all_visual_tokens,32,339,0.21033213710670626,0.11083334198509152,0.2066381871700287,0.12030533328652382,0.29368436336517334
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,1,339,0.06518812750117266,0.029407904028329615,0.0598255917429924,0.04485844634473324,0.08068392425775528
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,2,339,0.09808949231112425,0.03508726274670979,0.09461405128240585,0.07333195209503174,0.11728009954094887
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,3,339,0.10610594303734534,0.04574837377824862,0.0997328832745552,0.07491844892501831,0.13189437985420227
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,4,339,0.10605695353035202,0.039568055313873855,0.09846217930316925,0.0775393694639206,0.1276518702507019
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,5,339,0.1059837595210754,0.047697887757746076,0.09843160212039948,0.07167988270521164,0.13249391317367554
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,6,339,0.11557388797149634,0.05985201713046354,0.09932353347539902,0.0716056078672409,0.1463990956544876
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,7,339,0.13631954151246928,0.073990777586584,0.1234845370054245,0.08124741539359093,0.1785343885421753
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,8,339,0.19321951580544314,0.0966501069445211,0.19076424837112427,0.11950033530592918,0.25813737511634827
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,9,339,0.13119135090427414,0.06625820708314903,0.12500157952308655,0.08089054003357887,0.17099624872207642
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,10,339,0.2475610667878108,0.13081849539491552,0.25678467750549316,0.1428687870502472,0.3420812636613846
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,11,339,0.25279546433449845,0.1256575798168911,0.2568887174129486,0.15147190541028976,0.33798353374004364
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,12,339,0.2799463560310217,0.14302422702531573,0.2782936990261078,0.16749069839715958,0.39773328602313995
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,13,339,0.3224535191123948,0.16236917512753646,0.33804768323898315,0.1914883404970169,0.44243693351745605
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,14,339,0.250959653550193,0.1384028447854554,0.2471437305212021,0.13712859898805618,0.35437139868736267
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,15,339,0.31283348254793514,0.1628090522417758,0.33984071016311646,0.17595521360635757,0.4509198069572449
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,16,339,0.3320650239791007,0.18306140953252242,0.35879355669021606,0.18145369738340378,0.4836040884256363
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,17,339,0.3118960077855132,0.17254739849364278,0.3293113112449646,0.16542397439479828,0.4515269845724106
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,18,339,0.34892567196053215,0.1701094703974494,0.38444221019744873,0.2047480046749115,0.4881676733493805
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,19,339,0.3114011002248455,0.1524352333694274,0.3357173204421997,0.18303848803043365,0.4302150756120682
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,20,339,0.34829043881050076,0.17390439542043754,0.3746248781681061,0.204521082341671,0.4820944368839264
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,21,339,0.3023331656847369,0.16182999763167613,0.31821268796920776,0.1625654101371765,0.43181705474853516
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,22,339,0.2980361655107246,0.16029360498839662,0.3125552833080292,0.16667260229587555,0.43161243200302124
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,23,339,0.30728092379071326,0.16116977305909916,0.3193160593509674,0.1742534637451172,0.43385523557662964
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,24,339,0.28387000733453527,0.14587685298972414,0.29980161786079407,0.16486381739377975,0.38991647958755493
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,25,339,0.34508811350318447,0.1705907912858399,0.35801050066947937,0.22496597468852997,0.4842320829629898
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,26,339,0.3367351542328619,0.16607120710506212,0.3520585000514984,0.21147431433200836,0.47158901393413544
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,27,339,0.30468567661325663,0.1551579921650789,0.31305626034736633,0.18019718676805496,0.42785172164440155
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,28,339,0.27926324892811105,0.1453040113860538,0.2810070216655731,0.16715263575315475,0.3871919512748718
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,29,339,0.3338730338120223,0.16609735886683374,0.34525415301322937,0.20307262241840363,0.4666377156972885
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,30,339,0.3287415635857215,0.16520444420214664,0.3524925410747528,0.18998245894908905,0.46060243248939514
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,31,339,0.3080771834394485,0.1581069511226872,0.3227894604206085,0.17555437237024307,0.4304979145526886
internvl_2_5_8b,attention_evidence,HALL-HALL,union_top32,32,339,0.25330496293281074,0.13551070702026777,0.25481510162353516,0.14414910227060318,0.35822513699531555
internvl_2_5_8b,attention_evidence,HALL-REAL,all_visual_tokens,1,1265,0.06033473482775123,0.01798397714190341,0.05753764137625694,0.047818828374147415,0.06906576454639435
internvl_2_5_8b,attention_evidence,HALL-REAL,all_visual_tokens,2,1265,0.09103815443666556,0.021321218521235783,0.08852273225784302,0.07636617124080658,0.1024511530995369
internvl_2_5_8b,attention_evidence,HALL-REAL,all_visual_tokens,3,1265,0.10277663327959687,0.03418806322401992,0.09684798121452332,0.07966571301221848,0.12013332545757294
internvl_2_5_8b,attention_evidence,HALL-REAL,all_visual_tokens,4,1265,0.09978111156302949,0.025289859025930388,0.09597735852003098,0.08245231211185455,0.11274334788322449
internvl_2_5_8b,attention_evidence,HALL-REAL,all_visual_tokens,5,1265,0.10001739595129557,0.03231593109538735,0.09469706565141678,0.07702881842851639,0.11531811207532883
internvl_2_5_8b,attention_evidence,HALL-REAL,all_visual_tokens,6,1265,0.11335255166464173,0.04056075417747276,0.10674560070037842,0.08522944897413254,0.1341812163591385
internvl_2_5_8b,attention_evidence,HALL-REAL,all_visual_tokens,7,1265,0.13060736690202485,0.052767070913289305,0.1214265376329422,0.09236998111009598,0.15957169234752655
internvl_2_5_8b,attention_evidence,HALL-REAL,all_visual_tokens,8,1265,0.18498163610814589,0.0704933341126398,0.17546707391738892,0.13677683472633362,0.22626249492168427
internvl_2_5_8b,attention_evidence,HALL-REAL,all_visual_tokens,9,1265,0.12992123537678493,0.047445827192789156,0.12228775024414062,0.09673364460468292,0.15654315054416656
