model,signal,label,metric,layer,n_images,mean,std,median,q25,q75
qwen3_vl_8b,attention_distribution,REAL,top32_mass,7,3915,0.5869888869053559,0.07473905358829579,0.5839345455169678,0.5378541052341461,0.6348495483398438
qwen3_vl_8b,attention_distribution,REAL,top32_mass,8,3915,0.5440747607789581,0.06581120240360877,0.541591465473175,0.5002356171607971,0.5847872793674469
qwen3_vl_8b,attention_distribution,REAL,top32_mass,9,3915,0.5909407351817817,0.06656821198497542,0.590947151184082,0.5493333339691162,0.6329651474952698
qwen3_vl_8b,attention_distribution,REAL,top32_mass,10,3915,0.6081646585297006,0.0819297139683795,0.6072262525558472,0.5532974004745483,0.6627103984355927
qwen3_vl_8b,attention_distribution,REAL,top32_mass,11,3915,0.5456900884974201,0.0691220076790132,0.5452501773834229,0.5020076930522919,0.5882003009319305
qwen3_vl_8b,attention_distribution,REAL,top32_mass,12,3915,0.5838807057146825,0.07260908244045569,0.5836247205734253,0.5361113250255585,0.6309159696102142
qwen3_vl_8b,attention_distribution,REAL,top32_mass,13,3915,0.5468041338226347,0.06578871981890917,0.5468000173568726,0.5028977990150452,0.5893785059452057
qwen3_vl_8b,attention_distribution,REAL,top32_mass,14,3915,0.6458663022076642,0.07281437152266615,0.6494472622871399,0.6013355851173401,0.6944107413291931
qwen3_vl_8b,attention_distribution,REAL,top32_mass,15,3915,0.6698331147165896,0.0697314690925169,0.6732957363128662,0.6282185316085815,0.7162876725196838
qwen3_vl_8b,attention_distribution,REAL,top32_mass,16,3915,0.6697799003824573,0.07622591611502916,0.6748558878898621,0.6226764619350433,0.7219541966915131
qwen3_vl_8b,attention_distribution,REAL,top32_mass,17,3915,0.6005118298652377,0.07550657678218599,0.6052812933921814,0.5495278537273407,0.6504570245742798
qwen3_vl_8b,attention_distribution,REAL,top32_mass,18,3915,0.7512506551669476,0.0667246442462783,0.7572121620178223,0.7129476070404053,0.7976997494697571
qwen3_vl_8b,attention_distribution,REAL,top32_mass,19,3915,0.6795209900553352,0.08090442848548066,0.6855633854866028,0.628233402967453,0.7365562915802002
qwen3_vl_8b,attention_distribution,REAL,top32_mass,20,3915,0.7257476225818863,0.08387605752613682,0.7366621494293213,0.6763427257537842,0.7853683829307556
qwen3_vl_8b,attention_distribution,REAL,top32_mass,21,3915,0.7843547404040778,0.07128921550914434,0.7952354550361633,0.7438468337059021,0.8345642983913422
qwen3_vl_8b,attention_distribution,REAL,top32_mass,22,3915,0.8164729292593697,0.06747345598003301,0.8274205923080444,0.7779609560966492,0.8638765513896942
qwen3_vl_8b,attention_distribution,REAL,top32_mass,23,3915,0.7149417161484788,0.06671208714315963,0.7219451069831848,0.6740091741085052,0.760211169719696
qwen3_vl_8b,attention_distribution,REAL,top32_mass,24,3915,0.8075849974520819,0.06758843500162831,0.8170360326766968,0.7653351724147797,0.8563268184661865
qwen3_vl_8b,attention_distribution,REAL,top32_mass,25,3915,0.7682715113440084,0.07164698230910507,0.778406023979187,0.7235987186431885,0.8206300735473633
qwen3_vl_8b,attention_distribution,REAL,top32_mass,26,3915,0.7849498286024973,0.061051672940590884,0.7932882308959961,0.7502925992012024,0.8283005952835083
qwen3_vl_8b,attention_distribution,REAL,top32_mass,27,3915,0.7671025608615095,0.06877051507135042,0.7749409675598145,0.7243181765079498,0.8175252676010132
qwen3_vl_8b,attention_distribution,REAL,top32_mass,28,3915,0.7651219688156099,0.055298536555812315,0.7705584168434143,0.732645720243454,0.8033919334411621
qwen3_vl_8b,attention_distribution,REAL,top32_mass,29,3915,0.8263109702183978,0.05483862201468493,0.8344055414199829,0.7959910333156586,0.8649927973747253
qwen3_vl_8b,attention_distribution,REAL,top32_mass,30,3915,0.7790363819054108,0.06093017596517303,0.7810781598091125,0.7409892082214355,0.8221997618675232
qwen3_vl_8b,attention_distribution,REAL,top32_mass,31,3915,0.7557106391527948,0.060791819620222565,0.7585160732269287,0.7181971073150635,0.7989218831062317
qwen3_vl_8b,attention_distribution,REAL,top32_mass,32,3915,0.8136595436135167,0.048975898571155356,0.8178685903549194,0.7849894165992737,0.8470680713653564
qwen3_vl_8b,attention_distribution,REAL,top32_mass,33,3915,0.8278459284801897,0.05573728246875228,0.8338086605072021,0.7957384288311005,0.8666711747646332
qwen3_vl_8b,attention_distribution,REAL,top32_mass,34,3915,0.7879037343070272,0.05859229931682183,0.7916176915168762,0.7516577243804932,0.8295829594135284
qwen3_vl_8b,attention_distribution,REAL,top32_mass,35,3915,0.7707414256810837,0.05344204847380909,0.7744526267051697,0.7389576435089111,0.8065908849239349
qwen3_vl_8b,attention_distribution,REAL,top32_mass,36,3915,0.5525988362834219,0.06591046000290503,0.5463270545005798,0.5074915587902069,0.5940514802932739
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,1,1759,0.8917795719918776,0.03366844075989913,0.8954944610595703,0.8735328912734985,0.9155689775943756
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,2,1759,0.8274845233723953,0.063109281891598,0.8351494669914246,0.790984183549881,0.8744910061359406
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,3,1759,0.8994281267902945,0.032436040143010075,0.9051494598388672,0.8857004940509796,0.9201743006706238
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,4,1759,0.8614501180196094,0.0631688066383779,0.877655565738678,0.8457912504673004,0.8994221091270447
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,5,1759,0.8583969498575242,0.04527895698115183,0.8665425777435303,0.8353070020675659,0.8886411786079407
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,6,1759,0.8667912788354517,0.0477855661736167,0.8771698474884033,0.8488406538963318,0.8973712921142578
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,7,1759,0.8470310087804431,0.05381326132252787,0.8581550717353821,0.8208959102630615,0.8843818008899689
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,8,1759,0.8490183562497784,0.04311025790298097,0.8562618494033813,0.830106258392334,0.876705527305603
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,9,1759,0.7867165879643458,0.07732920921387855,0.8001680970191956,0.748127669095993,0.8421147167682648
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,10,1759,0.7592503288511935,0.08859773915727112,0.7740280628204346,0.7105294764041901,0.8228444755077362
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,11,1759,0.8037807821990279,0.07400078143290116,0.8190476298332214,0.7677052915096283,0.8570154011249542
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,12,1759,0.7756644781846225,0.07873596673937033,0.7893122434616089,0.7373774647712708,0.8310238420963287
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,13,1759,0.8183783014739624,0.05877992128877969,0.8289689421653748,0.7884000539779663,0.8586637675762177
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,14,1759,0.7178746027116955,0.08530352966014389,0.72649085521698,0.6693549454212189,0.7796377539634705
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,15,1759,0.7098584444330388,0.09112924559584713,0.7222060561180115,0.6600570380687714,0.7705855071544647
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,16,1759,0.6933833140416061,0.09130888160495058,0.7021137475967407,0.6365207731723785,0.7595501840114594
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,17,1759,0.7521188945137282,0.07023229781018737,0.7603581547737122,0.7127942442893982,0.8007966578006744
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,18,1759,0.6296684983069413,0.08800307746649992,0.6335750222206116,0.5743360817432404,0.6901525259017944
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,19,1759,0.6682926211728502,0.08627237718174631,0.6739264130592346,0.6148289740085602,0.7273423671722412
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,20,1759,0.638677039002071,0.09379150815152368,0.644530177116394,0.5789458453655243,0.7041979730129242
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,21,1759,0.5848228330213011,0.10089869552385149,0.5876999497413635,0.5161258280277252,0.6540692746639252
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,22,1759,0.5490570175183503,0.10635117485450635,0.5489891767501831,0.4733365625143051,0.6236698925495148
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,23,1759,0.6566473001221352,0.0850316470704257,0.6624011993408203,0.601421594619751,0.7183997929096222
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,24,1759,0.5376949163408968,0.1136534515163068,0.5437628030776978,0.4605260193347931,0.6166168451309204
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,25,1759,0.5854076986254583,0.09039622818594473,0.5891118049621582,0.5250022411346436,0.6487039923667908
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,26,1759,0.5997337333608107,0.09626850363207357,0.6100901961326599,0.5394552946090698,0.6712638735771179
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,27,1759,0.5982620554460999,0.09656713071923871,0.6061784625053406,0.5360350012779236,0.6666348278522491
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,28,1759,0.6184992882221378,0.09417149724618921,0.6278189420700073,0.5607098042964935,0.6854623556137085
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,29,1759,0.5502510909764112,0.11184586990802332,0.5540019273757935,0.47485193610191345,0.6298118829727173
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,30,1759,0.5845562424034202,0.10143688325114589,0.59210604429245,0.5176129639148712,0.6592431366443634
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,31,1759,0.6102475130537682,0.10232634967683515,0.621910810470581,0.5472138822078705,0.686781257390976
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,32,1759,0.5563126557049696,0.10791340834692911,0.561988353729248,0.48493359982967377,0.6344500482082367
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,33,1759,0.5242174650251764,0.11813376722037369,0.5312997698783875,0.44702066481113434,0.6061170399188995
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,34,1759,0.5673776817862252,0.10215889497015465,0.5732088088989258,0.5032840073108673,0.6388264894485474
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,35,1759,0.5938812011324458,0.08898683331756689,0.5978129506111145,0.5403002202510834,0.6531475484371185
qwen3_vl_8b,attention_evidence,HALL,normalized_entropy,36,1759,0.8194188680955129,0.04603298222787814,0.8261423110961914,0.793983668088913,0.8510363399982452
qwen3_vl_8b,attention_evidence,HALL,top32_mass,1,1759,0.4631894658139106,0.07967946214560959,0.45538607239723206,0.4092128872871399,0.5103649497032166
qwen3_vl_8b,attention_evidence,HALL,top32_mass,2,1759,0.5451051495236521,0.0860846246060854,0.544789731502533,0.48423002660274506,0.6002526879310608
qwen3_vl_8b,attention_evidence,HALL,top32_mass,3,1759,0.44797017191064975,0.07501787821076518,0.4409431219100952,0.39524848759174347,0.4898761510848999
qwen3_vl_8b,attention_evidence,HALL,top32_mass,4,1759,0.5052236877191195,0.08894007574097103,0.49065855145454407,0.4459210932254791,0.5506092607975006
qwen3_vl_8b,attention_evidence,HALL,top32_mass,5,1759,0.520685996061838,0.07776535157055968,0.5153648257255554,0.468075767159462,0.5690459609031677
qwen3_vl_8b,attention_evidence,HALL,top32_mass,6,1759,0.5130703666624934,0.08621199359604585,0.5024144649505615,0.4550514668226242,0.562202513217926
qwen3_vl_8b,attention_evidence,HALL,top32_mass,7,1759,0.5506914310017521,0.09459182172266282,0.5419283509254456,0.4822399467229843,0.6107467114925385
qwen3_vl_8b,attention_evidence,HALL,top32_mass,8,1759,0.5503039019496825,0.08144438070136975,0.5449880361557007,0.49699079990386963,0.597409725189209
qwen3_vl_8b,attention_evidence,HALL,top32_mass,9,1759,0.6391712153344211,0.09991662837634473,0.6388304233551025,0.5704046487808228,0.7083174884319305
qwen3_vl_8b,attention_evidence,HALL,top32_mass,10,1759,0.677836601337023,0.11020479460137864,0.678634524345398,0.6022838652133942,0.7548911869525909
qwen3_vl_8b,attention_evidence,HALL,top32_mass,11,1759,0.6188793967500744,0.10417004136975795,0.6120030879974365,0.5436147749423981,0.6911024153232574
qwen3_vl_8b,attention_evidence,HALL,top32_mass,12,1759,0.6562501652427801,0.09613324276604711,0.6562608480453491,0.5890127718448639,0.7207767963409424
qwen3_vl_8b,attention_evidence,HALL,top32_mass,13,1759,0.5996048054856424,0.09138757818297237,0.5970286726951599,0.53676638007164,0.6589764654636383
qwen3_vl_8b,attention_evidence,HALL,top32_mass,14,1759,0.7333792732512836,0.09810210203718064,0.7412665486335754,0.6699097454547882,0.8045060336589813
qwen3_vl_8b,attention_evidence,HALL,top32_mass,15,1759,0.7410318991757036,0.09849935603782942,0.749022364616394,0.6810113489627838,0.8117736577987671
qwen3_vl_8b,attention_evidence,HALL,top32_mass,16,1759,0.7602580889779915,0.0955062309693254,0.7689406871795654,0.7005105316638947,0.8301205933094025
qwen3_vl_8b,attention_evidence,HALL,top32_mass,17,1759,0.6962537815992367,0.09277803586241905,0.6993229389190674,0.6345987319946289,0.7623808085918427
qwen3_vl_8b,attention_evidence,HALL,top32_mass,18,1759,0.8303591795710422,0.07372276692406304,0.8426425457000732,0.7903054356575012,0.8830169439315796
qwen3_vl_8b,attention_evidence,HALL,top32_mass,19,1759,0.7922817635190561,0.08650894113011719,0.8028841614723206,0.7422351539134979,0.856103926897049
qwen3_vl_8b,attention_evidence,HALL,top32_mass,20,1759,0.8205372296049217,0.08321213104631335,0.8331741094589233,0.772687166929245,0.8819247186183929
qwen3_vl_8b,attention_evidence,HALL,top32_mass,21,1759,0.8641478184138326,0.07445505124592115,0.8783531785011292,0.8256008625030518,0.9188425540924072
qwen3_vl_8b,attention_evidence,HALL,top32_mass,22,1759,0.8848506710690622,0.06664653157083342,0.9007138013839722,0.8511600196361542,0.933294266462326
qwen3_vl_8b,attention_evidence,HALL,top32_mass,23,1759,0.7963046429847166,0.07556762969059518,0.8055247664451599,0.749680370092392,0.8520972728729248
qwen3_vl_8b,attention_evidence,HALL,top32_mass,24,1759,0.8903484375995964,0.06362547748786966,0.9040489792823792,0.8591551780700684,0.9364956915378571
qwen3_vl_8b,attention_evidence,HALL,top32_mass,25,1759,0.8650974293809645,0.062339533879288894,0.8755093812942505,0.8326608538627625,0.9096231460571289
qwen3_vl_8b,attention_evidence,HALL,top32_mass,26,1759,0.8496811269968324,0.06372019621333783,0.8580477237701416,0.8145780563354492,0.8958826959133148
qwen3_vl_8b,attention_evidence,HALL,top32_mass,27,1759,0.8549343687760146,0.06596374987046813,0.8662235140800476,0.8185001015663147,0.904294490814209
qwen3_vl_8b,attention_evidence,HALL,top32_mass,28,1759,0.830636779410789,0.06731051183768601,0.8391578197479248,0.7903735637664795,0.8794493675231934
qwen3_vl_8b,attention_evidence,HALL,top32_mass,29,1759,0.8781084252596579,0.06569011826300633,0.890409529209137,0.8442347049713135,0.9271721541881561
qwen3_vl_8b,attention_evidence,HALL,top32_mass,30,1759,0.8644335789731987,0.06715529166887402,0.8737654685974121,0.824092298746109,0.9133971631526947
qwen3_vl_8b,attention_evidence,HALL,top32_mass,31,1759,0.8371284489539484,0.07257786470829901,0.8453430533409119,0.7924677133560181,0.8919536471366882
qwen3_vl_8b,attention_evidence,HALL,top32_mass,32,1759,0.8792912246931541,0.06338944395447924,0.8895450830459595,0.8454627394676208,0.9264402389526367
qwen3_vl_8b,attention_evidence,HALL,top32_mass,33,1759,0.8998456977354389,0.06461462847456713,0.9144054055213928,0.8657128810882568,0.9484211206436157
qwen3_vl_8b,attention_evidence,HALL,top32_mass,34,1759,0.8781128408998302,0.06535131913191837,0.8897747993469238,0.8421742618083954,0.9266564846038818
qwen3_vl_8b,attention_evidence,HALL,top32_mass,35,1759,0.8601077794689831,0.06262753859909416,0.8681410551071167,0.8267150223255157,0.9047791957855225
qwen3_vl_8b,attention_evidence,HALL,top32_mass,36,1759,0.6072266541840747,0.08082754897866776,0.6025242805480957,0.5513818264007568,0.6594204306602478
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,1,3915,0.8869482579054656,0.027796241869206574,0.8898590803146362,0.8724643290042877,0.904875248670578
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,2,3915,0.8042931399126162,0.05005381145443141,0.8065653443336487,0.7736462354660034,0.8372688293457031
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,3,3915,0.8844869340212105,0.028900033882701497,0.8892998695373535,0.870054304599762,0.9042856693267822
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,4,3915,0.8406874212801533,0.05088523980345495,0.8511993885040283,0.8178291320800781,0.8749854564666748
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,5,3915,0.8345268203380921,0.037724288738164684,0.8382726311683655,0.8148238658905029,0.8597112596035004
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,6,3915,0.8356409077138889,0.04320991166085943,0.8419675827026367,0.8127209544181824,0.864968866109848
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,7,3915,0.8012724911116093,0.047584932025104845,0.806267261505127,0.7744647562503815,0.8338705897331238
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,8,3915,0.8287886867273508,0.03437755695314493,0.8314248919487,0.8083394169807434,0.8512945771217346
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,9,3915,0.7900459840227665,0.04456367887367903,0.7931318283081055,0.7642110884189606,0.8181883692741394
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,10,3915,0.7743689655648642,0.05730418767524076,0.779289722442627,0.7387364506721497,0.814614325761795
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,11,3915,0.8159771915824934,0.04201290538737293,0.8198765516281128,0.7906830608844757,0.8439435064792633
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,12,3915,0.7866670628845464,0.050837069360670444,0.7910259366035461,0.7560712099075317,0.820319265127182
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,13,3915,0.8142521948649966,0.03781206510399847,0.8160346746444702,0.7906427085399628,0.8386292457580566
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,14,3915,0.749921054515802,0.053490260279016696,0.7493165731430054,0.7154824137687683,0.7853451073169708
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,15,3915,0.7298342487364436,0.0550787504242775,0.7295779585838318,0.6951296329498291,0.7657755613327026
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,16,3915,0.7302531651686283,0.06136541844216033,0.729093074798584,0.690875917673111,0.772076427936554
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,17,3915,0.7799653838040119,0.04844284962310198,0.7794198989868164,0.7484817504882812,0.8135656118392944
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,18,3915,0.6754167870086728,0.06378408258396229,0.67347252368927,0.6334683895111084,0.7169682383537292
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,19,3915,0.7279851007050482,0.06232965420475312,0.7279468774795532,0.6856319010257721,0.7699868083000183
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,20,3915,0.6956760319637308,0.07118708806193118,0.6938104629516602,0.646437257528305,0.7423827946186066
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,21,3915,0.6505265812155235,0.07106196499479363,0.6492003202438354,0.6010996401309967,0.6966119706630707
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,22,3915,0.6142127390908099,0.07818027056038279,0.6113921999931335,0.5618145763874054,0.6629517376422882
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,23,3915,0.6977827752078021,0.060571655895848134,0.6965367197990417,0.6574163138866425,0.7385291755199432
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,24,3915,0.6177979766218751,0.07937390370724978,0.617740273475647,0.5634828805923462,0.6722910702228546
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,25,3915,0.6550031003900263,0.07015326320488854,0.6549882888793945,0.6053746938705444,0.7032909691333771
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,26,3915,0.6393254736221917,0.06662039189149754,0.6401051878929138,0.5948642790317535,0.6848532557487488
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,27,3915,0.6556797605060222,0.06726725695828274,0.6562435626983643,0.6082845628261566,0.7029658257961273
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,28,3915,0.6504682391463263,0.056778599036146085,0.6514476537704468,0.612469881772995,0.6902748644351959
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,29,3915,0.5929120138915562,0.06573399122624772,0.5922490954399109,0.5480834543704987,0.6374601721763611
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,30,3915,0.6429764761321846,0.05720883276138247,0.6453208923339844,0.6060004234313965,0.6822526752948761
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,31,3915,0.6575157397551555,0.059320692318465894,0.6606912612915039,0.6208951771259308,0.6990849673748016
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,32,3915,0.6127327856052271,0.05522725274200976,0.6146029829978943,0.5767775774002075,0.6492162346839905
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,33,3915,0.5984089235883411,0.06555149287564371,0.6004298329353333,0.5561999082565308,0.6413881778717041
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,34,3915,0.6360711459455819,0.05763373852098418,0.6376566886901855,0.5983206033706665,0.6761729121208191
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,35,3915,0.644938808595845,0.05044336234088953,0.645034909248352,0.6115481555461884,0.6785286962985992
qwen3_vl_8b,attention_evidence,REAL,normalized_entropy,36,3915,0.8022466779516422,0.036202763512866096,0.8060989379882812,0.7820701897144318,0.8269549608230591
qwen3_vl_8b,attention_evidence,REAL,top32_mass,1,3915,0.4734827426353786,0.06974051973455217,0.4675760269165039,0.4275297671556473,0.5126806795597076
qwen3_vl_8b,attention_evidence,REAL,top32_mass,2,3915,0.5800733707645387,0.06997781054796384,0.580650269985199,0.5371133089065552,0.6243867874145508
qwen3_vl_8b,attention_evidence,REAL,top32_mass,3,3915,0.48191927804648493,0.06976378868805397,0.47408705949783325,0.43389953672885895,0.5241025686264038
qwen3_vl_8b,attention_evidence,REAL,top32_mass,4,3915,0.5446016971559512,0.07649291323822772,0.5371164083480835,0.4922793358564377,0.5881007015705109
qwen3_vl_8b,attention_evidence,REAL,top32_mass,5,3915,0.5703518962494715,0.06700732300244983,0.5663823485374451,0.5251645743846893,0.6104602813720703
qwen3_vl_8b,attention_evidence,REAL,top32_mass,6,3915,0.5724576949692625,0.07588730239315865,0.5676761865615845,0.5198502540588379,0.6191734671592712
qwen3_vl_8b,attention_evidence,REAL,top32_mass,7,3915,0.6289963337272825,0.07930674779312723,0.6251009106636047,0.575684130191803,0.6801535487174988
qwen3_vl_8b,attention_evidence,REAL,top32_mass,8,3915,0.5918376841383723,0.06989739319567471,0.5893278121948242,0.5453153252601624,0.6343391239643097
qwen3_vl_8b,attention_evidence,REAL,top32_mass,9,3915,0.6503215960311403,0.07097107407802415,0.6514592170715332,0.607624351978302,0.6964960098266602
qwen3_vl_8b,attention_evidence,REAL,top32_mass,10,3915,0.6652895588527694,0.08476702814855616,0.6649886965751648,0.6106604635715485,0.7209851443767548
qwen3_vl_8b,attention_evidence,REAL,top32_mass,11,3915,0.6128362853408317,0.07324301714530991,0.6135724782943726,0.5679647326469421,0.6597461700439453
qwen3_vl_8b,attention_evidence,REAL,top32_mass,12,3915,0.6524045414014186,0.07680607150120564,0.6542232036590576,0.6038261651992798,0.7028091251850128
qwen3_vl_8b,attention_evidence,REAL,top32_mass,13,3915,0.6158811251474675,0.07037927356639515,0.6166006326675415,0.5702095627784729,0.6626316010951996
qwen3_vl_8b,attention_evidence,REAL,top32_mass,14,3915,0.7077130070743585,0.07694784685807698,0.7135374546051025,0.6626797318458557,0.7591508626937866
qwen3_vl_8b,attention_evidence,REAL,top32_mass,15,3915,0.7336652645891197,0.07301453709410262,0.7399023175239563,0.6907858550548553,0.7830484807491302
qwen3_vl_8b,attention_evidence,REAL,top32_mass,16,3915,0.7294889357735523,0.07985450971090371,0.7377294898033142,0.6814544200897217,0.7849996387958527
qwen3_vl_8b,attention_evidence,REAL,top32_mass,17,3915,0.6673533720760053,0.08050339170721825,0.6745753884315491,0.6159118115901947,0.7218632698059082
qwen3_vl_8b,attention_evidence,REAL,top32_mass,18,3915,0.8007542002018384,0.06877160356102655,0.8100357055664062,0.7653489112854004,0.8491151630878448
qwen3_vl_8b,attention_evidence,REAL,top32_mass,19,3915,0.7361840501675052,0.08305027119334452,0.7458057999610901,0.687644362449646,0.7941595017910004
qwen3_vl_8b,attention_evidence,REAL,top32_mass,20,3915,0.7742801814319835,0.08579800079595964,0.7881397008895874,0.7283628582954407,0.8351056277751923
qwen3_vl_8b,attention_evidence,REAL,top32_mass,21,3915,0.8252375924115285,0.07204480094308664,0.8387858867645264,0.7903448045253754,0.8753773272037506
qwen3_vl_8b,attention_evidence,REAL,top32_mass,22,3915,0.8539418290934191,0.06757919801159785,0.86723792552948,0.8231078684329987,0.9014361202716827
qwen3_vl_8b,attention_evidence,REAL,top32_mass,23,3915,0.7718698341727713,0.06876165299048452,0.7812246680259705,0.7341390252113342,0.8198791742324829
qwen3_vl_8b,attention_evidence,REAL,top32_mass,24,3915,0.8486936003921285,0.06529368929330684,0.8600828051567078,0.8135311603546143,0.8964115083217621
qwen3_vl_8b,attention_evidence,REAL,top32_mass,25,3915,0.81930184780714,0.06804566755684273,0.8307204842567444,0.7812142372131348,0.8684065639972687
qwen3_vl_8b,attention_evidence,REAL,top32_mass,26,3915,0.8390955682610796,0.05845865401111442,0.8493278622627258,0.8088291883468628,0.8807143568992615
qwen3_vl_8b,attention_evidence,REAL,top32_mass,27,3915,0.8225881515867713,0.06416721655912862,0.8330128192901611,0.7857434451580048,0.8695966303348541
qwen3_vl_8b,attention_evidence,REAL,top32_mass,28,3915,0.8268169678490738,0.052348546962266235,0.8338148593902588,0.7972549200057983,0.8632536828517914
qwen3_vl_8b,attention_evidence,REAL,top32_mass,29,3915,0.8765505853131661,0.047824260038440494,0.8847274780273438,0.8528470993041992,0.9100713133811951
qwen3_vl_8b,attention_evidence,REAL,top32_mass,30,3915,0.8396058491515626,0.052050186361899106,0.8440475463867188,0.8085760474205017,0.8763291835784912
qwen3_vl_8b,attention_evidence,REAL,top32_mass,31,3915,0.8195944336030067,0.053847276127122506,0.8257148861885071,0.7886082231998444,0.8583948314189911
qwen3_vl_8b,attention_evidence,REAL,top32_mass,32,3915,0.8684976382426071,0.04221183215540503,0.8734114170074463,0.8450658321380615,0.8977879881858826
qwen3_vl_8b,attention_evidence,REAL,top32_mass,33,3915,0.8760867712293701,0.04764557684501467,0.8833436965942383,0.8502334952354431,0.9097197949886322
qwen3_vl_8b,attention_evidence,REAL,top32_mass,34,3915,0.8474775905353357,0.05078600319627985,0.8527204394340515,0.8184181153774261,0.8840392231941223
qwen3_vl_8b,attention_evidence,REAL,top32_mass,35,3915,0.8404169817841677,0.04712000747328444,0.8464006185531616,0.8149293959140778,0.8726957142353058
qwen3_vl_8b,attention_evidence,REAL,top32_mass,36,3915,0.6426599281120422,0.06712382920552389,0.6397560834884644,0.5979208648204803,0.6863332092761993
