source,layer,metric,count,mean,std
new_jffn_entropy_matched,29,centered_cosine,16510,0.4997294366994319,0.2389758683354718
new_jffn_entropy_matched,29,js,16510,0.0126454275247436,0.006612784749960195
new_jffn_entropy_matched,29,raw_cosine,16510,0.942310961014137,0.029731268433718004
new_jffn_entropy_matched,29,top32_overlap,16510,0.3534448818897638,0.20403955781883887
new_jffn_entropy_matched,29,tv,16510,0.11935388042266029,0.03454746267670156
new_jffn_entropy_matched,30,centered_cosine,16510,0.478099849761196,0.245722034000444
new_jffn_entropy_matched,30,js,16510,0.01924241900644003,0.009642933879385477
new_jffn_entropy_matched,30,raw_cosine,16510,0.9112900715102433,0.044152553337382855
new_jffn_entropy_matched,30,top32_overlap,16510,0.3448156420351302,0.2109583794645761
new_jffn_entropy_matched,30,tv,16510,0.14842581433361945,0.04062606563230735
new_jffn_entropy_matched,31,centered_cosine,16510,0.3919112800890742,0.26492091659245265
new_jffn_entropy_matched,31,js,16510,0.037354881990398325,0.01879087881658718
new_jffn_entropy_matched,31,raw_cosine,16510,0.8254338347879343,0.08360015214907211
new_jffn_entropy_matched,31,top32_overlap,16510,0.336591459721381,0.20744103411089965
new_jffn_entropy_matched,31,tv,16510,0.20728201278316694,0.05820345822594301
new_jffn_entropy_matched,32,centered_cosine,16510,0.416714951407764,0.2338582448811616
new_jffn_entropy_matched,32,js,16510,0.07796140102276704,0.03787363043381952
new_jffn_entropy_matched,32,raw_cosine,16510,0.6632697192928345,0.15328114778236035
new_jffn_entropy_matched,32,top32_overlap,16510,0.4189714566929134,0.177728911390528
new_jffn_entropy_matched,32,tv,16510,0.2997004330823867,0.08195824191548003
old_hmid_cos,1,centered_cosine,16510,0.49903454577570316,0.29009476622833424
old_hmid_cos,1,js,16510,0.015156966209866833,0.010373655639166477
old_hmid_cos,1,raw_cosine,16510,0.9376508713743312,0.04556706700681347
old_hmid_cos,1,top32_overlap,16510,0.3632779376135675,0.2469261322686806
old_hmid_cos,1,tv,16510,0.12835386232529367,0.0484648793312733
