model,signal,label,support,layer_from,layer_to,n_images,mean,std,se
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,19,20,1759,0.034112775012122225,0.013599151211504389,0.0003242491774735954
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,20,21,1759,0.03977296890869881,0.017115016970655858,0.0004080791579467906
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,21,22,1759,0.03726728752492638,0.017528541778532625,0.00041793897027872035
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,22,23,1759,0.050977204661051816,0.022848660341541514,0.0005447883626627328
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,23,24,1759,0.05229932823837346,0.025173750933496445,0.0006002262867116398
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,24,25,1759,0.03429488958542051,0.017576180579379232,0.00041907483837446395
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,25,26,1759,0.060578939277782504,0.02963352092749178,0.0007065620961885636
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,26,27,1759,0.07816551828829994,0.04208153858145895,0.0010033644055901327
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,27,28,1759,0.04495519688517075,0.020333811355448844,0.0004848259648241807
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,28,29,1759,0.04192484724650402,0.017384631862588512,0.0004145076773142228
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,29,30,1759,0.034758126821671786,0.016540552457358863,0.0003943820056004925
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,30,31,1759,0.04287175579613891,0.018071514721767504,0.00043088525843274774
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,31,32,1759,0.037296402529136165,0.01497760832810738,0.0003571161983111186
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,32,33,1759,0.026566921521535204,0.01224744515026295,0.00029201999112755104
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,33,34,1759,0.023167227759677757,0.009970510963214118,0.0002377302765836372
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,34,35,1759,0.034943562765532156,0.014727306237131553,0.0003511481606110764
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,35,36,1759,0.17370738821012044,0.07030203545909332,0.0016762352898206238
qwen3_vl_8b,attention_evidence,HALL,union_top32,1,2,1759,0.15750849694691307,0.054949690709874856,0.0013101841238468265
qwen3_vl_8b,attention_evidence,HALL,union_top32,2,3,1759,0.13604014564248362,0.041938564530350164,0.000999955426768508
qwen3_vl_8b,attention_evidence,HALL,union_top32,3,4,1759,0.09147254546184036,0.05021821517873109,0.0011973699470390895
qwen3_vl_8b,attention_evidence,HALL,union_top32,4,5,1759,0.0775667221961525,0.05742462863436197,0.0013691949086989189
qwen3_vl_8b,attention_evidence,HALL,union_top32,5,6,1759,0.07983163055276044,0.037174850333206756,0.0008863725725065201
qwen3_vl_8b,attention_evidence,HALL,union_top32,6,7,1759,0.07844170136138957,0.0354928486028177,0.0008462680344286996
qwen3_vl_8b,attention_evidence,HALL,union_top32,7,8,1759,0.12167612655112661,0.04813748164067592,0.0011477583111536556
qwen3_vl_8b,attention_evidence,HALL,union_top32,8,9,1759,0.13546241609344706,0.06632724499332926,0.0015814630118225978
qwen3_vl_8b,attention_evidence,HALL,union_top32,9,10,1759,0.07175163214262777,0.03434982239152532,0.0008190144725645755
qwen3_vl_8b,attention_evidence,HALL,union_top32,10,11,1759,0.07583424094969099,0.03692895931027902,0.0008805097093989307
qwen3_vl_8b,attention_evidence,HALL,union_top32,11,12,1759,0.06733318048064989,0.036897400394971754,0.0008797572394711249
qwen3_vl_8b,attention_evidence,HALL,union_top32,12,13,1759,0.07158564645934674,0.03720856934842513,0.0008871765464295785
qwen3_vl_8b,attention_evidence,HALL,union_top32,13,14,1759,0.09232897715745764,0.040152338349161806,0.0009573658297396758
qwen3_vl_8b,attention_evidence,HALL,union_top32,14,15,1759,0.04805649544634963,0.020913204718287913,0.0004986406374028119
qwen3_vl_8b,attention_evidence,HALL,union_top32,15,16,1759,0.04784891678252262,0.025479255051541413,0.000607510525076978
qwen3_vl_8b,attention_evidence,HALL,union_top32,16,17,1759,0.051245963945349485,0.02138304486287149,0.000509843195419552
qwen3_vl_8b,attention_evidence,HALL,union_top32,17,18,1759,0.06457151607898842,0.02836224945243783,0.0006762507389780361
qwen3_vl_8b,attention_evidence,HALL,union_top32,18,19,1759,0.03865749554972272,0.017867362154713098,0.0004260175794933067
qwen3_vl_8b,attention_evidence,HALL,union_top32,19,20,1759,0.030618815556287156,0.014484441311379558,0.00034535744976541336
qwen3_vl_8b,attention_evidence,HALL,union_top32,20,21,1759,0.03560018086421551,0.01814767149975241,0.00043270109033553264
qwen3_vl_8b,attention_evidence,HALL,union_top32,21,22,1759,0.03459151606581101,0.01822772114730209,0.0004346097412484717
qwen3_vl_8b,attention_evidence,HALL,union_top32,22,23,1759,0.04171657967505603,0.022573824939703693,0.0005382353689059496
qwen3_vl_8b,attention_evidence,HALL,union_top32,23,24,1759,0.04337023395299488,0.02351678645286968,0.0005607187202767816
qwen3_vl_8b,attention_evidence,HALL,union_top32,24,25,1759,0.030671451839069334,0.01826431015153291,0.0004354821452935407
qwen3_vl_8b,attention_evidence,HALL,union_top32,25,26,1759,0.05665331777458404,0.032367348756489146,0.0007717456808932416
qwen3_vl_8b,attention_evidence,HALL,union_top32,26,27,1759,0.07576608370127598,0.04598831297764216,0.00109651495335856
qwen3_vl_8b,attention_evidence,HALL,union_top32,27,28,1759,0.04208763655976113,0.021750775611561055,0.0005186111244571725
qwen3_vl_8b,attention_evidence,HALL,union_top32,28,29,1759,0.03739309487223727,0.018030951765121477,0.0004299181020916046
qwen3_vl_8b,attention_evidence,HALL,union_top32,29,30,1759,0.031367390982027316,0.017360484215528712,0.00041393191677040013
qwen3_vl_8b,attention_evidence,HALL,union_top32,30,31,1759,0.03584672806963469,0.01779969765807467,0.00042440423193668755
qwen3_vl_8b,attention_evidence,HALL,union_top32,31,32,1759,0.032859076275646416,0.015319657164589516,0.0003652717848003186
qwen3_vl_8b,attention_evidence,HALL,union_top32,32,33,1759,0.023268444680160354,0.012276522284148316,0.0002927132870986734
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,34,1759,0.01966033529356808,0.010081339928900628,0.0002403728092244758
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,35,1759,0.03131666085817822,0.0150903231627146,0.00035980369636464017
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,36,1759,0.1502812114618867,0.07171470970093487,0.00170991816118746
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,2,3915,0.12767634627291527,0.03201741479140995,0.0005117058466972129
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,3,3915,0.11292564629709127,0.026564855792599425,0.0004245624487267617
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,4,3915,0.08258717709326804,0.030229037236886636,0.0004831237998107427
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,4,5,3915,0.07340212204418649,0.03338786479872702,0.0005336085295315099
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,5,6,3915,0.07210203757554788,0.023250423527229093,0.000371590827509957
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,6,7,3915,0.07140624178085823,0.0219016172630759,0.00035003405736078847
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,7,8,3915,0.092414940448328,0.02497102291200009,0.00039908963622849116
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,8,9,3915,0.08363518922912054,0.03285993060783693,0.000525171027193804
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,9,10,3915,0.056986047680540865,0.019331494457452882,0.0003089580718405588
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,10,11,3915,0.06047229390225039,0.022070542533572386,0.000352733839624007
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,11,12,3915,0.05203678252824878,0.01898820765920327,0.0003034716244523886
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,12,13,3915,0.05067825353446287,0.019112092366486713,0.00030545156347764425
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,13,14,3915,0.06895825758595424,0.02079295030058742,0.0003323152199580385
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,14,15,3915,0.04663582472451802,0.01260945974008532,0.0002015257732309447
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,15,16,3915,0.04462293126783304,0.015578599708473142,0.00024897889495812585
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,16,17,3915,0.04919175381556934,0.013442019466219217,0.0002148318343968089
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,17,18,3915,0.06333781727524249,0.01603440258646264,0.00025626358671503865
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,18,19,3915,0.042525789878149145,0.011737071847727008,0.00018758317392941165
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,19,20,3915,0.0342571258609151,0.009398290987366973,0.00015020452083744332
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,20,21,3915,0.04439861458032791,0.013080095125420682,0.00020904751975256935
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,21,22,3915,0.04147880295241587,0.013690804918517506,0.00021880795087415798
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,22,23,3915,0.04593760638877198,0.01459884270599418,0.0002333203107227263
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,23,24,3915,0.04308524431177863,0.013821812435638162,0.00022090172743009372
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,24,25,3915,0.03193719608359524,0.010755699434285443,0.00017189877201823257
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,25,26,3915,0.05133032114607773,0.018901728694495377,0.00030208950812145915
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,26,27,3915,0.07297418425157,0.025902829948167113,0.00041398187882542287
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,27,28,3915,0.048261816929526254,0.016292131427533333,0.0002603826374159639
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,28,29,3915,0.04145207716292425,0.011470438361507383,0.00018332180820976432
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,29,30,3915,0.03784415804867848,0.011589688962845632,0.00018522768444382282
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,30,31,3915,0.042967219826305046,0.014309377420693891,0.00022869404467754345
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,31,32,3915,0.037127642314952455,0.012908718829755647,0.00020630856493537291
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,32,33,3915,0.02655348527110818,0.008988480110936854,0.00014365487831084986
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,33,34,3915,0.02215039814378719,0.006622412227774998,0.00010584012101753928
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,34,35,3915,0.034767199767751104,0.010403651489540512,0.0001662723030226143
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,35,36,3915,0.12219121879677967,0.04762453449575383,0.0007611405513679565
qwen3_vl_8b,attention_evidence,REAL,union_top32,1,2,3915,0.15347257779856446,0.042566844603263175,0.0006803079949098623
qwen3_vl_8b,attention_evidence,REAL,union_top32,2,3,3915,0.13941786274941945,0.034827064389841574,0.0005566099757799165
qwen3_vl_8b,attention_evidence,REAL,union_top32,3,4,3915,0.09257302368071649,0.03781639935535246,0.0006043858561735682
qwen3_vl_8b,attention_evidence,REAL,union_top32,4,5,3915,0.08252412433692018,0.04385933495697862,0.0007009647179808762
qwen3_vl_8b,attention_evidence,REAL,union_top32,5,6,3915,0.08111056985659465,0.03085898762094883,0.0004931917361745575
qwen3_vl_8b,attention_evidence,REAL,union_top32,6,7,3915,0.07590333994330498,0.028511030410423743,0.0004556664256443985
qwen3_vl_8b,attention_evidence,REAL,union_top32,7,8,3915,0.09738289958025456,0.03237621780812332,0.0005174402759964231
qwen3_vl_8b,attention_evidence,REAL,union_top32,8,9,3915,0.09217776951937916,0.04072080823548688,0.0006508044385246586
qwen3_vl_8b,attention_evidence,REAL,union_top32,9,10,3915,0.05580333121844102,0.023092095487682093,0.0003690604113579933
qwen3_vl_8b,attention_evidence,REAL,union_top32,10,11,3915,0.0594591960044504,0.02617081676183281,0.00041826487357324635
qwen3_vl_8b,attention_evidence,REAL,union_top32,11,12,3915,0.05347216169458087,0.02355671092878739,0.000376485946468441
qwen3_vl_8b,attention_evidence,REAL,union_top32,12,13,3915,0.0517810545162337,0.023333896969165425,0.0003729249092451951
qwen3_vl_8b,attention_evidence,REAL,union_top32,13,14,3915,0.06486052188494196,0.022997267168076214,0.00036754485471824174
qwen3_vl_8b,attention_evidence,REAL,union_top32,14,15,3915,0.04442282442460229,0.015001405665548626,0.00023975411624418302
qwen3_vl_8b,attention_evidence,REAL,union_top32,15,16,3915,0.04328242118040987,0.018191655713536887,0.00029074104359659494
qwen3_vl_8b,attention_evidence,REAL,union_top32,16,17,3915,0.045180876878486285,0.015094258498280595,0.00024123810043531435
qwen3_vl_8b,attention_evidence,REAL,union_top32,17,18,3915,0.053727003125566636,0.01695299886326818,0.00027094469350201754
qwen3_vl_8b,attention_evidence,REAL,union_top32,18,19,3915,0.037431097042058166,0.012949273536950232,0.0002069567147287825
qwen3_vl_8b,attention_evidence,REAL,union_top32,19,20,3915,0.030612079489923835,0.010152283147480476,0.0001622549065168472
qwen3_vl_8b,attention_evidence,REAL,union_top32,20,21,3915,0.03917510459796641,0.013793996223954203,0.00022045716567380017
qwen3_vl_8b,attention_evidence,REAL,union_top32,21,22,3915,0.03843994420331024,0.014780271210349378,0.0002362199210454496
qwen3_vl_8b,attention_evidence,REAL,union_top32,22,23,3915,0.03870006458474606,0.015222774806024587,0.0002432920622088359
qwen3_vl_8b,attention_evidence,REAL,union_top32,23,24,3915,0.03749865855959792,0.013733984652881847,0.0002194980541406776
qwen3_vl_8b,attention_evidence,REAL,union_top32,24,25,3915,0.027600811538435185,0.01139166560550463,0.00018206285335442492
qwen3_vl_8b,attention_evidence,REAL,union_top32,25,26,3915,0.04555962897651611,0.020643480782974708,0.00032992638167850453
qwen3_vl_8b,attention_evidence,REAL,union_top32,26,27,3915,0.0689683092667663,0.02850263856401763,0.0004555323062316174
qwen3_vl_8b,attention_evidence,REAL,union_top32,27,28,3915,0.04521571427612241,0.018213242333703233,0.0002910860433356905
qwen3_vl_8b,attention_evidence,REAL,union_top32,28,29,3915,0.03588767693893054,0.012044903158494087,0.00019250296781477688
qwen3_vl_8b,attention_evidence,REAL,union_top32,29,30,3915,0.033373263588895974,0.01208454915055593,0.00019313659442293137
qwen3_vl_8b,attention_evidence,REAL,union_top32,30,31,3915,0.03661754328619551,0.015187247980082995,0.00024272426856692747
qwen3_vl_8b,attention_evidence,REAL,union_top32,31,32,3915,0.03272014578868603,0.013705494658961979,0.00021904272392254032
qwen3_vl_8b,attention_evidence,REAL,union_top32,32,33,3915,0.02385051330470624,0.009486572036129412,0.00015161543827405102
qwen3_vl_8b,attention_evidence,REAL,union_top32,33,34,3915,0.018416701251638537,0.006581374139729649,0.00010518424577817692
qwen3_vl_8b,attention_evidence,REAL,union_top32,34,35,3915,0.03191424780174386,0.011243927670875377,0.00017970168942469246
qwen3_vl_8b,attention_evidence,REAL,union_top32,35,36,3915,0.10138660428491285,0.04632886124535698,0.0007404329588919041
