model,signal,label,support,layer_left,layer_right,n_images,mean,std,se
llava_1_5_7b,attention_distribution,HALL,union_top32,10,9,2005,0.02736331257374581,0.016773537861792896,0.00037459975142288164
llava_1_5_7b,attention_distribution,HALL,union_top32,10,10,2005,0.0,0.0,0.0
llava_1_5_7b,attention_distribution,HALL,union_top32,10,11,2005,0.041253131667519004,0.022195100366395035,0.0004956783207313659
llava_1_5_7b,attention_distribution,HALL,union_top32,10,12,2005,0.09087584279198896,0.03488147245041271,0.0007790002930122476
llava_1_5_7b,attention_distribution,HALL,union_top32,10,13,2005,0.08380218002378495,0.04146878409673,0.0009261132828649293
llava_1_5_7b,attention_distribution,HALL,union_top32,10,14,2005,0.08623360511184928,0.035436024270746,0.0007913849774932204
llava_1_5_7b,attention_distribution,HALL,union_top32,10,15,2005,0.16082461703187806,0.05287847543214558,0.001180923423294161
llava_1_5_7b,attention_distribution,HALL,union_top32,10,16,2005,0.12182623509345507,0.04801565375084488,0.0010723230905534844
llava_1_5_7b,attention_distribution,HALL,union_top32,10,17,2005,0.08494835552246197,0.030440797305894975,0.0006798276665220894
llava_1_5_7b,attention_distribution,HALL,union_top32,10,18,2005,0.18753786922393,0.054317200367058865,0.0012130541525073486
llava_1_5_7b,attention_distribution,HALL,union_top32,10,19,2005,0.18301632514321,0.04959129653144869,0.0011075115760601645
llava_1_5_7b,attention_distribution,HALL,union_top32,10,20,2005,0.24300941488614997,0.07040371665024074,0.0015723108013188211
llava_1_5_7b,attention_distribution,HALL,union_top32,10,21,2005,0.2573501791888639,0.06307698060442733,0.0014086844081203738
llava_1_5_7b,attention_distribution,HALL,union_top32,10,22,2005,0.2757619717100315,0.07602655436690854,0.0016978844059042178
llava_1_5_7b,attention_distribution,HALL,union_top32,10,23,2005,0.29979577472530994,0.07790412438733073,0.0017398157664033813
llava_1_5_7b,attention_distribution,HALL,union_top32,10,24,2005,0.23303765266613471,0.06920766514230015,0.0015455996446591361
llava_1_5_7b,attention_distribution,HALL,union_top32,10,25,2005,0.2942308533072769,0.07225775473256392,0.0016137166281926386
llava_1_5_7b,attention_distribution,HALL,union_top32,10,26,2005,0.18307488191491944,0.057621923532800635,0.0012868578119743315
llava_1_5_7b,attention_distribution,HALL,union_top32,10,27,2005,0.256833478756379,0.06403436472672738,0.0014300654582712021
llava_1_5_7b,attention_distribution,HALL,union_top32,10,28,2005,0.0983824660281588,0.048398253082355555,0.0010808675977206292
llava_1_5_7b,attention_distribution,HALL,union_top32,10,29,2005,0.1597469447315334,0.053906387847646384,0.0012038795663871565
llava_1_5_7b,attention_distribution,HALL,union_top32,10,30,2005,0.2034819608280189,0.043185542778177134,0.0009644532789123958
llava_1_5_7b,attention_distribution,HALL,union_top32,10,31,2005,0.11968376399424308,0.03744737322006644,0.0008363039935438735
llava_1_5_7b,attention_distribution,HALL,union_top32,10,32,2005,0.11518818647821348,0.04060281921348553,0.00090677387857961
llava_1_5_7b,attention_distribution,HALL,union_top32,11,1,2005,0.19244333430567287,0.03200177862347224,0.0007146887207825711
llava_1_5_7b,attention_distribution,HALL,union_top32,11,2,2005,0.14040086574462288,0.030820321574058385,0.0006883034989722491
llava_1_5_7b,attention_distribution,HALL,union_top32,11,3,2005,0.14967294596600117,0.06023307199722894,0.001345172019374256
llava_1_5_7b,attention_distribution,HALL,union_top32,11,4,2005,0.15873893674398004,0.05919680010586764,0.0013220291859357195
llava_1_5_7b,attention_distribution,HALL,union_top32,11,5,2005,0.13729862851506458,0.05635733747435671,0.001258616088191958
llava_1_5_7b,attention_distribution,HALL,union_top32,11,6,2005,0.11264738137845387,0.05127844829206,0.001145190367221883
llava_1_5_7b,attention_distribution,HALL,union_top32,11,7,2005,0.08945737859127378,0.04249680119620552,0.0009490717638422297
llava_1_5_7b,attention_distribution,HALL,union_top32,11,8,2005,0.0750292307290799,0.03728268838600192,0.0008326261231737705
llava_1_5_7b,attention_distribution,HALL,union_top32,11,9,2005,0.05694169461021102,0.031518834277532985,0.0007039032303612562
llava_1_5_7b,attention_distribution,HALL,union_top32,11,10,2005,0.041253131667519004,0.022195100366395035,0.0004956783207313659
llava_1_5_7b,attention_distribution,HALL,union_top32,11,11,2005,0.0,0.0,0.0
llava_1_5_7b,attention_distribution,HALL,union_top32,11,12,2005,0.05422741869589932,0.023829242166857872,0.0005321732520503862
llava_1_5_7b,attention_distribution,HALL,union_top32,11,13,2005,0.05266718354373427,0.026298939914467707,0.0005873284715376011
llava_1_5_7b,attention_distribution,HALL,union_top32,11,14,2005,0.06458973608297898,0.0286964668924258,0.000640871917015403
llava_1_5_7b,attention_distribution,HALL,union_top32,11,15,2005,0.11451190665661545,0.04457917606878961,0.0009955769862983752
llava_1_5_7b,attention_distribution,HALL,union_top32,11,16,2005,0.09368782810996892,0.04273032337196664,0.0009542869635044967
llava_1_5_7b,attention_distribution,HALL,union_top32,11,17,2005,0.07274341818660572,0.02915742917450181,0.0006511664868136042
llava_1_5_7b,attention_distribution,HALL,union_top32,11,18,2005,0.14908867444926663,0.05095897671103282,0.0011380556782954608
llava_1_5_7b,attention_distribution,HALL,union_top32,11,19,2005,0.14474770717527208,0.046765024903041824,0.0010443930701028537
llava_1_5_7b,attention_distribution,HALL,union_top32,11,20,2005,0.18904824016471752,0.06260986282440192,0.0013982523689331427
llava_1_5_7b,attention_distribution,HALL,union_top32,11,21,2005,0.2059025690293966,0.058223815771101535,0.001300299739652836
llava_1_5_7b,attention_distribution,HALL,union_top32,11,22,2005,0.21797520474825713,0.06982319532074188,0.0015593461454711543
llava_1_5_7b,attention_distribution,HALL,union_top32,11,23,2005,0.24426243114947083,0.07198597884203797,0.0016076471166875167
llava_1_5_7b,attention_distribution,HALL,union_top32,11,24,2005,0.18945848430481338,0.060558531295410264,0.001352440430677914
llava_1_5_7b,attention_distribution,HALL,union_top32,11,25,2005,0.2345240268921317,0.06674434051830629,0.0014905867547473513
llava_1_5_7b,attention_distribution,HALL,union_top32,11,26,2005,0.15398582754809959,0.049851082327893696,0.0011133133154173195
llava_1_5_7b,attention_distribution,HALL,union_top32,11,27,2005,0.20625796176474587,0.05825262845402707,0.0013009432069970934
llava_1_5_7b,attention_distribution,HALL,union_top32,11,28,2005,0.12933969385829056,0.053016746099512624,0.0011840113918581902
llava_1_5_7b,attention_distribution,HALL,union_top32,11,29,2005,0.15139753810708362,0.052076486473299814,0.0011630127793320524
llava_1_5_7b,attention_distribution,HALL,union_top32,11,30,2005,0.1730803657313832,0.041198726693532944,0.0009200821499613599
llava_1_5_7b,attention_distribution,HALL,union_top32,11,31,2005,0.13140103089021626,0.03897766243564006,0.0008704796078049976
llava_1_5_7b,attention_distribution,HALL,union_top32,11,32,2005,0.12434690367253938,0.04097068529868997,0.0009149893513802754
llava_1_5_7b,attention_distribution,HALL,union_top32,12,1,2005,0.19315086341186652,0.03648050447909314,0.0008147111254792205
llava_1_5_7b,attention_distribution,HALL,union_top32,12,2,2005,0.17167984015700824,0.04093227850747551,0.0009141316209145602
llava_1_5_7b,attention_distribution,HALL,union_top32,12,3,2005,0.23302949867640946,0.06294760562639996,0.0014057951050402057
llava_1_5_7b,attention_distribution,HALL,union_top32,12,4,2005,0.24288376092985087,0.06192599661251838,0.0013829797344365403
llava_1_5_7b,attention_distribution,HALL,union_top32,12,5,2005,0.22110283070817552,0.06039143144883646,0.0013487086263617879
llava_1_5_7b,attention_distribution,HALL,union_top32,12,6,2005,0.19412977991630312,0.05717425893885039,0.0012768602165358302
llava_1_5_7b,attention_distribution,HALL,union_top32,12,7,2005,0.16994836397301824,0.05640337832090371,0.0012596443083452682
llava_1_5_7b,attention_distribution,HALL,union_top32,12,8,2005,0.14782366676260705,0.049243002418875796,0.0010997331998424049
llava_1_5_7b,attention_distribution,HALL,union_top32,12,9,2005,0.11673530168329688,0.04357309734535055,0.0009731084502735106
llava_1_5_7b,attention_distribution,HALL,union_top32,12,10,2005,0.09087584279198896,0.03488147245041271,0.0007790002930122476
llava_1_5_7b,attention_distribution,HALL,union_top32,12,11,2005,0.05422741869589932,0.023829242166857872,0.0005321732520503862
llava_1_5_7b,attention_distribution,HALL,union_top32,12,12,2005,0.0,0.0,0.0
llava_1_5_7b,attention_distribution,HALL,union_top32,12,13,2005,0.050003472081109175,0.0202245128346456,0.0004516696205017135
llava_1_5_7b,attention_distribution,HALL,union_top32,12,14,2005,0.05586747985676934,0.025213421119003276,0.0005630858177637611
llava_1_5_7b,attention_distribution,HALL,union_top32,12,15,2005,0.07829234387326121,0.03286421265469868,0.0007339492713222368
llava_1_5_7b,attention_distribution,HALL,union_top32,12,16,2005,0.08108874970670799,0.0367783807989825,0.0008213635321631728
llava_1_5_7b,attention_distribution,HALL,union_top32,12,17,2005,0.0842507028724636,0.031581115700486245,0.0007052941477544018
llava_1_5_7b,attention_distribution,HALL,union_top32,12,18,2005,0.113043911946459,0.04174877577561695,0.0009323662757741017
llava_1_5_7b,attention_distribution,HALL,union_top32,12,19,2005,0.12520826258452752,0.044361406833558395,0.0009907135936105997
llava_1_5_7b,attention_distribution,HALL,union_top32,12,20,2005,0.1555977264693253,0.05502889403166211,0.0012289482514175661
llava_1_5_7b,attention_distribution,HALL,union_top32,12,21,2005,0.1608693414198193,0.048404453955217315,0.0010810060804576497
llava_1_5_7b,attention_distribution,HALL,union_top32,12,22,2005,0.17926887934864905,0.059746163677546094,0.0013342980023945473
llava_1_5_7b,attention_distribution,HALL,union_top32,12,23,2005,0.2040692937344387,0.06096164669913814,0.0013614431187974646
llava_1_5_7b,attention_distribution,HALL,union_top32,12,24,2005,0.17163133314274195,0.05507787853293937,0.0012300422115679667
llava_1_5_7b,attention_distribution,HALL,union_top32,12,25,2005,0.1946604138114803,0.05791316300083629,0.0012933619992978177
llava_1_5_7b,attention_distribution,HALL,union_top32,12,26,2005,0.1497169188839242,0.04763745923276484,0.0010638769551210199
llava_1_5_7b,attention_distribution,HALL,union_top32,12,27,2005,0.17205370294482927,0.0500640284529114,0.0011180689946398764
llava_1_5_7b,attention_distribution,HALL,union_top32,12,28,2005,0.1819631713101097,0.054991959421094534,0.0012281233988401604
llava_1_5_7b,attention_distribution,HALL,union_top32,12,29,2005,0.1568977899236275,0.0511461494210645,0.0011422357654797348
llava_1_5_7b,attention_distribution,HALL,union_top32,12,30,2005,0.16144766362007718,0.041335217216920475,0.0009231303629593471
llava_1_5_7b,attention_distribution,HALL,union_top32,12,31,2005,0.16414269974775741,0.04557065474309861,0.0010177194626201558
llava_1_5_7b,attention_distribution,HALL,union_top32,12,32,2005,0.15640451360744728,0.044445153529981525,0.0009925838902600653
llava_1_5_7b,attention_distribution,HALL,union_top32,13,1,2005,0.204273896205455,0.036289407170094656,0.0008104433910848284
llava_1_5_7b,attention_distribution,HALL,union_top32,13,2,2005,0.16562209121901494,0.04170117598946649,0.0009313032401636858
llava_1_5_7b,attention_distribution,HALL,union_top32,13,3,2005,0.1914906422619213,0.06986593808982099,0.0015603007103819136
llava_1_5_7b,attention_distribution,HALL,union_top32,13,4,2005,0.19864261397845728,0.06823031531478557,0.0015237727047817653
llava_1_5_7b,attention_distribution,HALL,union_top32,13,5,2005,0.1809712502241432,0.06691617950307571,0.001494424397199992
llava_1_5_7b,attention_distribution,HALL,union_top32,13,6,2005,0.15771832694659507,0.06342829300506574,0.0014165301911051719
llava_1_5_7b,attention_distribution,HALL,union_top32,13,7,2005,0.13920193775336345,0.06076436635604178,0.0013570373000552631
llava_1_5_7b,attention_distribution,HALL,union_top32,13,8,2005,0.12158383530125653,0.054794861375465125,0.0012237216513074057
llava_1_5_7b,attention_distribution,HALL,union_top32,13,9,2005,0.1032044530416516,0.05031372315845974,0.0011236453718717228
llava_1_5_7b,attention_distribution,HALL,union_top32,13,10,2005,0.08380218002378495,0.04146878409673,0.0009261132828649293
llava_1_5_7b,attention_distribution,HALL,union_top32,13,11,2005,0.05266718354373427,0.026298939914467707,0.0005873284715376011
llava_1_5_7b,attention_distribution,HALL,union_top32,13,12,2005,0.050003472081109175,0.0202245128346456,0.0004516696205017135
llava_1_5_7b,attention_distribution,HALL,union_top32,13,13,2005,0.0,0.0,0.0
llava_1_5_7b,attention_distribution,HALL,union_top32,13,14,2005,0.054226141622722,0.02913175769403282,0.0006505931712565895
llava_1_5_7b,attention_distribution,HALL,union_top32,13,15,2005,0.08985307087977777,0.03964239477759305,0.0008853249297704689
llava_1_5_7b,attention_distribution,HALL,union_top32,13,16,2005,0.07955892023786047,0.04236698836596138,0.0009461726823042961
llava_1_5_7b,attention_distribution,HALL,union_top32,13,17,2005,0.07791175026065691,0.03775467827878585,0.0008431669701893371
llava_1_5_7b,attention_distribution,HALL,union_top32,13,18,2005,0.1301321029830306,0.05000617697249585,0.001116777010184261
llava_1_5_7b,attention_distribution,HALL,union_top32,13,19,2005,0.13132095389123866,0.04971554576003967,0.0011102864068995597
llava_1_5_7b,attention_distribution,HALL,union_top32,13,20,2005,0.17265226275211856,0.06475859159472994,0.0014462394584709745
llava_1_5_7b,attention_distribution,HALL,union_top32,13,21,2005,0.18709968448502762,0.05806561054400269,0.0012967665769275162
llava_1_5_7b,attention_distribution,HALL,union_top32,13,22,2005,0.20112064590031964,0.06887375983162211,0.0015381426104061724
llava_1_5_7b,attention_distribution,HALL,union_top32,13,23,2005,0.2253841293534436,0.07050948591922092,0.0015746729232631966
llava_1_5_7b,attention_distribution,HALL,union_top32,13,24,2005,0.17950068655008092,0.06267822538839561,0.0013997790951187376
llava_1_5_7b,attention_distribution,HALL,union_top32,13,25,2005,0.21246559009364716,0.06471682710774916,0.0014453067413202928
llava_1_5_7b,attention_distribution,HALL,union_top32,13,26,2005,0.15129807709421303,0.052475923074696555,0.001171933309563975
llava_1_5_7b,attention_distribution,HALL,union_top32,13,27,2005,0.1830238164325902,0.05555020846358249,0.0012405906525746503
llava_1_5_7b,attention_distribution,HALL,union_top32,13,28,2005,0.1442026510686054,0.0606595668832459,0.0013546968363569035
llava_1_5_7b,attention_distribution,HALL,union_top32,13,29,2005,0.1413226993694121,0.053245353709803774,0.0011891168356050045
llava_1_5_7b,attention_distribution,HALL,union_top32,13,30,2005,0.1569345124939136,0.04017022633249857,0.0008971128764093914
llava_1_5_7b,attention_distribution,HALL,union_top32,13,31,2005,0.14097125528384918,0.04866325069943477,0.0010867857315277876
llava_1_5_7b,attention_distribution,HALL,union_top32,13,32,2005,0.14348745545618552,0.047806758422974244,0.0010676578768973968
llava_1_5_7b,attention_distribution,HALL,union_top32,14,1,2005,0.18072579303881772,0.03399279874921512,0.0007591537376637215
llava_1_5_7b,attention_distribution,HALL,union_top32,14,2,2005,0.15070333495698962,0.03610351742689811,0.0008062919561182013
llava_1_5_7b,attention_distribution,HALL,union_top32,14,3,2005,0.21345633881124773,0.061253267268377175,0.0013679558171707502
llava_1_5_7b,attention_distribution,HALL,union_top32,14,4,2005,0.2250368492636003,0.061538093574211486,0.0013743167807458386
llava_1_5_7b,attention_distribution,HALL,union_top32,14,5,2005,0.2022342375240421,0.06004263259218673,0.0013409189778049858
llava_1_5_7b,attention_distribution,HALL,union_top32,14,6,2005,0.1751854816874364,0.057193409813546064,0.0012772879088306605
llava_1_5_7b,attention_distribution,HALL,union_top32,14,7,2005,0.1571012919253096,0.05995242805726084,0.0013389044596610572
llava_1_5_7b,attention_distribution,HALL,union_top32,14,8,2005,0.13669264411874246,0.051921188620488355,0.0011595445463606295
llava_1_5_7b,attention_distribution,HALL,union_top32,14,9,2005,0.10896671081793279,0.042548166966955896,0.0009502189043628091
llava_1_5_7b,attention_distribution,HALL,union_top32,14,10,2005,0.08623360511184928,0.035436024270746,0.0007913849774932204
llava_1_5_7b,attention_distribution,HALL,union_top32,14,11,2005,0.06458973608297898,0.0286964668924258,0.000640871917015403
