model,scope,signal,layer,paired_images,hall_minus_real,ci95_low,ci95_high
qwen3_vl_8b,all,kVP,7,1731,0.046023398637771606,0.040978883393108845,0.05098860003054141
qwen3_vl_8b,all,kVP,8,1731,0.07809747010469437,0.07276010736823083,0.08340248633176088
qwen3_vl_8b,all,kVP,9,1731,0.04636416956782341,0.042873623035848143,0.050004962179809806
qwen3_vl_8b,all,kVP,10,1731,0.013994228094816208,0.009440871584229172,0.018803745973855257
qwen3_vl_8b,all,kVP,11,1731,0.04763735830783844,0.0432069200091064,0.052374963834881785
qwen3_vl_8b,all,kVP,12,1731,0.04487742856144905,0.04075161572545767,0.049054780136793846
qwen3_vl_8b,all,kVP,13,1731,0.059989914298057556,0.05637450991198421,0.06382058281451464
qwen3_vl_8b,all,kVP,14,1731,0.01565423049032688,0.012460397882387042,0.01887171249836683
qwen3_vl_8b,all,kVP,15,1731,0.03154550865292549,0.02825989597477019,0.034928139112889764
qwen3_vl_8b,all,kVP,16,1731,0.018588030710816383,0.015711464220657945,0.02154710707254708
qwen3_vl_8b,all,kVP,17,1731,0.053395021706819534,0.04935637852177024,0.05754918931052089
qwen3_vl_8b,all,kVP,18,1731,0.02388220839202404,0.02049535410478711,0.027342774858698245
qwen3_vl_8b,all,kVP,19,1731,0.03602435812354088,0.03306488106027246,0.03910975717008114
qwen3_vl_8b,all,kVP,20,1731,0.04086606949567795,0.03628652198240161,0.045231057517230513
qwen3_vl_8b,all,kVP,21,1731,0.04079020768404007,0.036539162416011094,0.044873218610882754
qwen3_vl_8b,all,kVP,22,1731,0.038888346403837204,0.035224894806742665,0.042438671085983516
qwen3_vl_8b,all,kVP,23,1731,0.029214652255177498,0.02618870963342488,0.032355457358062265
qwen3_vl_8b,all,kVP,24,1731,0.026368875056505203,0.022901319339871405,0.02985685667954385
qwen3_vl_8b,all,kVP,25,1731,0.01270559523254633,0.010158863523975015,0.015296552539803087
qwen3_vl_8b,all,kVP,26,1731,0.02829364314675331,0.024637939780950545,0.03197813797742128
qwen3_vl_8b,all,kVP,27,1731,0.01655087247490883,0.013056600303389131,0.020092685008421537
qwen3_vl_8b,all,kVP,28,1731,0.03783446177840233,0.03453220669180155,0.04128852970898151
qwen3_vl_8b,all,kVP,29,1731,0.022369589656591415,0.018483266653493046,0.026340579893440002
qwen3_vl_8b,all,kVP,30,1731,-0.017912810668349266,-0.02151109608821571,-0.014274526224471631
qwen3_vl_8b,all,kVP,31,1731,0.0359203927218914,0.030867164116352798,0.04074388463050127
qwen3_vl_8b,all,kVP,32,1731,0.046782221645116806,0.0419559289701283,0.051229586824774735
qwen3_vl_8b,all,kVP,33,1731,0.03974528610706329,0.03530663819983602,0.043970993254333735
qwen3_vl_8b,all,kVP,34,1731,0.04156871140003204,0.0357022232376039,0.04733210010454058
qwen3_vl_8b,all,kVP,35,1731,0.038567591458559036,0.0337543978355825,0.043426053039729594
qwen3_vl_8b,all,kVP,36,1731,-0.005921763833612204,-0.007500970654655248,-0.004428861488122493
qwen3_vl_8b,test,kP,1,170,0.005441084038466215,-0.006760443456005305,0.01627876195125281
qwen3_vl_8b,test,kP,2,170,-0.0035026404075324535,-0.01830864567309618,0.010764806461520487
qwen3_vl_8b,test,kP,3,170,0.014529222622513771,0.004488337168004364,0.024783698469400386
qwen3_vl_8b,test,kP,4,170,0.01632085070014,0.0057098932797089216,0.02704415936022997
qwen3_vl_8b,test,kP,5,170,0.010558913461863995,0.0010662347514880822,0.020099858380854128
qwen3_vl_8b,test,kP,6,170,0.05860314145684242,0.046208185330033305,0.07065415252000092
qwen3_vl_8b,test,kP,7,170,0.02673277072608471,0.018219101848080753,0.035499290190637106
qwen3_vl_8b,test,kP,8,170,0.06609947234392166,0.051646657101809976,0.08050233982503414
qwen3_vl_8b,test,kP,9,170,0.07120625674724579,0.05746847102418542,0.08452664352953433
qwen3_vl_8b,test,kP,10,170,0.05564230680465698,0.04126712866127491,0.07056927531957626
qwen3_vl_8b,test,kP,11,170,0.061842482537031174,0.04695096341893077,0.07637703679502009
qwen3_vl_8b,test,kP,12,170,0.06947038322687149,0.057219561841338876,0.08328080289065837
qwen3_vl_8b,test,kP,13,170,0.03357532620429993,0.02529560001567006,0.042096314206719394
qwen3_vl_8b,test,kP,14,170,0.06250439584255219,0.05093549890443683,0.0744438912719488
qwen3_vl_8b,test,kP,15,170,0.066641665995121,0.05302912471815944,0.08089478723704813
qwen3_vl_8b,test,kP,16,170,0.0844884067773819,0.07062533609569073,0.09905434809625148
qwen3_vl_8b,test,kP,17,170,0.06337574124336243,0.05092032654210925,0.07602917961776257
qwen3_vl_8b,test,kP,18,170,0.05470694229006767,0.04512809561565519,0.06434612069278955
qwen3_vl_8b,test,kP,19,170,0.09529102593660355,0.0814303731545806,0.11012829765677451
qwen3_vl_8b,test,kP,20,170,0.042365215718746185,0.03435760047286749,0.050491550285369155
qwen3_vl_8b,test,kP,21,170,0.06934814155101776,0.05917798765003681,0.08037902265787124
qwen3_vl_8b,test,kP,22,170,0.07513132691383362,0.0623859048821032,0.08827245272696017
qwen3_vl_8b,test,kP,23,170,0.06788797676563263,0.05631835479289293,0.08010826893150805
qwen3_vl_8b,test,kP,24,170,0.09009722620248795,0.07642215471714735,0.10389046128839254
qwen3_vl_8b,test,kP,25,170,0.08411767333745956,0.0690381845459342,0.10023708920925856
qwen3_vl_8b,test,kP,26,170,0.07964903116226196,0.06667770650237799,0.0925727967172861
qwen3_vl_8b,test,kP,27,170,0.028500258922576904,0.01940150451846421,0.03738732645288109
qwen3_vl_8b,test,kP,28,170,0.03682265430688858,0.028634932776913046,0.044789784867316475
qwen3_vl_8b,test,kP,29,170,0.07129044830799103,0.0593262885697186,0.08376983981579542
qwen3_vl_8b,test,kP,30,170,0.02866866998374462,0.021471934439614416,0.035495121777057645
qwen3_vl_8b,test,kP,31,170,0.046389322727918625,0.03821396166458726,0.054741248022764914
qwen3_vl_8b,test,kP,32,170,0.036886684596538544,0.029202977707609535,0.04475436154752969
qwen3_vl_8b,test,kP,33,170,0.0694357231259346,0.05644228477030992,0.08198864143341779
qwen3_vl_8b,test,kP,34,170,0.023211395367980003,0.017832996137440205,0.028250816883519287
qwen3_vl_8b,test,kP,35,170,0.02247287519276142,0.018328717909753323,0.026707554422318935
qwen3_vl_8b,test,kP,36,170,-0.008546881377696991,-0.01210777556989342,-0.004848392331041396
qwen3_vl_8b,test,kVP,1,170,0.014378944411873817,-0.0002617318328702821,0.02784034684300421
qwen3_vl_8b,test,kVP,2,170,0.005768835078924894,-0.00959905053023249,0.02045094952918587
qwen3_vl_8b,test,kVP,3,170,-0.013752618804574013,-0.025838155392557384,-0.002012410649331288
qwen3_vl_8b,test,kVP,4,170,0.0172781553119421,0.00726066337665543,0.027193841896951183
qwen3_vl_8b,test,kVP,5,170,0.014201069250702858,0.005686969496309757,0.023094645468518134
qwen3_vl_8b,test,kVP,6,170,0.06857109814882278,0.055925806239247325,0.0807932149618864
qwen3_vl_8b,test,kVP,7,170,0.06426633894443512,0.04919380629435181,0.08035956304520364
qwen3_vl_8b,test,kVP,8,170,0.08212396502494812,0.06554306279867887,0.09885804243385792
qwen3_vl_8b,test,kVP,9,170,0.05023902282118797,0.03865890288725495,0.06233820375055074
qwen3_vl_8b,test,kVP,10,170,0.009097491391003132,-0.005537641828414053,0.02347043287009
qwen3_vl_8b,test,kVP,11,170,0.04669691622257233,0.03218931648880243,0.06152294073253867
qwen3_vl_8b,test,kVP,12,170,0.04724813252687454,0.034913462772965434,0.05985846845433114
qwen3_vl_8b,test,kVP,13,170,0.0733257308602333,0.06111027924343944,0.0855210030451417
qwen3_vl_8b,test,kVP,14,170,0.013108901679515839,0.003056536993244663,0.023373366659507153
qwen3_vl_8b,test,kVP,15,170,0.0330113060772419,0.023813608149066568,0.042316193971782906
qwen3_vl_8b,test,kVP,16,170,0.018226182088255882,0.009456838201731443,0.026404118025675404
qwen3_vl_8b,test,kVP,17,170,0.057871609926223755,0.045588665548712014,0.07075272537767884
qwen3_vl_8b,test,kVP,18,170,0.026806825771927834,0.01647996585816145,0.03726623291149734
qwen3_vl_8b,test,kVP,19,170,0.033667463809251785,0.02455198266543448,0.043179418146610256
qwen3_vl_8b,test,kVP,20,170,0.04854895547032356,0.034048353880643846,0.06281302701681851
qwen3_vl_8b,test,kVP,21,170,0.044558003544807434,0.03239870499819517,0.05759604647755623
qwen3_vl_8b,test,kVP,22,170,0.03863885998725891,0.02820710469968617,0.049728190340101716
qwen3_vl_8b,test,kVP,23,170,0.028951101005077362,0.019920562906190754,0.038899037614464754
qwen3_vl_8b,test,kVP,24,170,0.023662932217121124,0.01251618575770408,0.034830921236425616
qwen3_vl_8b,test,kVP,25,170,0.011184117756783962,0.0024822256236802787,0.020476170536130666
qwen3_vl_8b,test,kVP,26,170,0.027638474479317665,0.014843435678631067,0.04079437814652919
qwen3_vl_8b,test,kVP,27,170,0.014354653656482697,0.0039148798328824345,0.02511114645749329
qwen3_vl_8b,test,kVP,28,170,0.040139470249414444,0.0281633366830647,0.05255117956548929
qwen3_vl_8b,test,kVP,29,170,0.0263889878988266,0.0148829699261114,0.039418591465801
qwen3_vl_8b,test,kVP,30,170,-0.013660228811204433,-0.02591079967096448,-0.0007839806450647455
qwen3_vl_8b,test,kVP,31,170,0.052237700670957565,0.035935326386243104,0.06895390152931213
qwen3_vl_8b,test,kVP,32,170,0.05182076245546341,0.036406012065708634,0.06787587199360132
qwen3_vl_8b,test,kVP,33,170,0.0476042702794075,0.03273876756429672,0.06270060390233993
qwen3_vl_8b,test,kVP,34,170,0.054615478962659836,0.03599385572597384,0.07442903295159338
qwen3_vl_8b,test,kVP,35,170,0.054478708654642105,0.03995178584009409,0.06940123606473207
qwen3_vl_8b,test,kVP,36,170,-0.0036956958938390017,-0.007917608530260623,0.0006373349780915283
internvl_2_5_8b,all,kP,1,1265,-0.0250819344073534,-0.030808834033086895,-0.019544449960812928
internvl_2_5_8b,all,kP,2,1265,0.08285916596651077,0.07779327612370253,0.08800161369144917
internvl_2_5_8b,all,kP,3,1265,0.026722557842731476,0.024634258868172765,0.028808822762221097
internvl_2_5_8b,all,kP,4,1265,0.045672256499528885,0.04218922145664692,0.048985378351062536
internvl_2_5_8b,all,kP,5,1265,0.060168709605932236,0.0564371800981462,0.06409314218908548
internvl_2_5_8b,all,kP,6,1265,0.05988515168428421,0.055926688481122255,0.06380287427455186
internvl_2_5_8b,all,kP,7,1265,0.04937775060534477,0.04601928675547242,0.05269961459562182
internvl_2_5_8b,all,kP,8,1265,0.06635982543230057,0.06226743888109922,0.07041632551699877
internvl_2_5_8b,all,kP,9,1265,0.06222352012991905,0.05857490049675107,0.06608557235449553
internvl_2_5_8b,all,kP,10,1265,0.06963362544775009,0.06537299863994121,0.07414434906095266
internvl_2_5_8b,all,kP,11,1265,0.03881203755736351,0.036183176841586825,0.0415172453969717
internvl_2_5_8b,all,kP,12,1265,0.09876599162817001,0.09369963556528091,0.10393848679959775
internvl_2_5_8b,all,kP,13,1265,0.08854027837514877,0.0833205871284008,0.09341846611350775
internvl_2_5_8b,all,kP,14,1265,0.052223507314920425,0.04760825764387846,0.056661450583487746
internvl_2_5_8b,all,kP,15,1265,0.06753814220428467,0.06295288894325494,0.07199036218225956
internvl_2_5_8b,all,kP,16,1265,0.10420683026313782,0.0987004267051816,0.10987883806228638
internvl_2_5_8b,all,kP,17,1265,0.11105987429618835,0.10507780760526657,0.1166953507810831
internvl_2_5_8b,all,kP,18,1265,0.12607009708881378,0.12008190397173166,0.13251665532588958
internvl_2_5_8b,all,kP,19,1265,0.08789372444152832,0.08257472552359105,0.09305444974452257
internvl_2_5_8b,all,kP,20,1265,0.10920760035514832,0.10401610229164363,0.11441584788262844
internvl_2_5_8b,all,kP,21,1265,0.1453673392534256,0.1383625365793705,0.15262823253870011
internvl_2_5_8b,all,kP,22,1265,0.08089318871498108,0.07590964902192354,0.08588190618902444
internvl_2_5_8b,all,kP,23,1265,0.08386152237653732,0.07862920686602592,0.08881238326430321
internvl_2_5_8b,all,kP,24,1265,0.09198528528213501,0.08657865207642317,0.09756702203303576
internvl_2_5_8b,all,kP,25,1265,0.11727741360664368,0.1105659356340766,0.123797407746315
internvl_2_5_8b,all,kP,26,1265,0.0960317999124527,0.09089248850941659,0.10122315809130668
internvl_2_5_8b,all,kP,27,1265,0.03759327903389931,0.03404430812224746,0.04142036326229572
internvl_2_5_8b,all,kP,28,1265,0.06758897006511688,0.06366009879857301,0.07182315327227115
internvl_2_5_8b,all,kP,29,1265,0.061470333486795425,0.05738308420404792,0.06545644532889128
internvl_2_5_8b,all,kP,30,1265,0.09591762721538544,0.0909114059060812,0.10093448143452406
internvl_2_5_8b,all,kP,31,1265,0.08446656167507172,0.08010753206908702,0.08874378111213445
internvl_2_5_8b,all,kP,32,1265,0.046754609793424606,0.043015653267502785,0.050501805450767275
internvl_2_5_8b,all,kVP,1,1265,-0.01183618139475584,-0.018322967831045388,-0.005428339936770501
internvl_2_5_8b,all,kVP,2,1265,0.05463853478431702,0.05047269966453314,0.05879220962524414
internvl_2_5_8b,all,kVP,3,1265,0.056894704699516296,0.052746395021677016,0.061062293779104944
internvl_2_5_8b,all,kVP,4,1265,0.08405797928571701,0.07878695745021105,0.08955471012741327
internvl_2_5_8b,all,kVP,5,1265,0.09585189074277878,0.08912650849670171,0.10272894408553838
internvl_2_5_8b,all,kVP,6,1265,0.07253693044185638,0.06685638893395662,0.07825269494205712
internvl_2_5_8b,all,kVP,7,1265,0.11031590402126312,0.10332657191902399,0.1173708587884903
internvl_2_5_8b,all,kVP,8,1265,0.07083281129598618,0.06511267255991697,0.07657946478575467
internvl_2_5_8b,all,kVP,9,1265,0.09567927569150925,0.08993347603827714,0.10143579114228486
internvl_2_5_8b,all,kVP,10,1265,0.045010339468717575,0.03936846265569329,0.0508092644624412
internvl_2_5_8b,all,kVP,11,1265,0.05198022723197937,0.046513134334236386,0.05760023407638073
internvl_2_5_8b,all,kVP,12,1265,0.07818123698234558,0.07213160842657089,0.08437929954379797
internvl_2_5_8b,all,kVP,13,1265,0.04672457277774811,0.04171073604375124,0.05219124769791961
internvl_2_5_8b,all,kVP,14,1265,0.051820043474435806,0.04652274549007416,0.05724424440413713
internvl_2_5_8b,all,kVP,15,1265,0.03294139727950096,0.028180272364988924,0.037825999595224855
internvl_2_5_8b,all,kVP,16,1265,0.040584929287433624,0.03580306340008974,0.04554381798952817
internvl_2_5_8b,all,kVP,17,1265,0.03999902680516243,0.03456756370142102,0.045460496470332144
internvl_2_5_8b,all,kVP,18,1265,0.07840665429830551,0.07230920903384686,0.08460617866367101
internvl_2_5_8b,all,kVP,19,1265,0.021112678572535515,0.016432663751766087,0.025803512847051024
internvl_2_5_8b,all,kVP,20,1265,0.017260875552892685,0.01335294039454311,0.021108866808936
internvl_2_5_8b,all,kVP,21,1265,0.035722516477108,0.031246464094147088,0.040419277455657716
internvl_2_5_8b,all,kVP,22,1265,0.01860436238348484,0.013222335348837077,0.02409178097732365
internvl_2_5_8b,all,kVP,23,1265,0.07175590842962265,0.0659451523795724,0.07770324144512415
internvl_2_5_8b,all,kVP,24,1265,0.046230562031269073,0.04084547599777579,0.05155458254739642
internvl_2_5_8b,all,kVP,25,1265,0.007702733855694532,0.0010521844029426574,0.014211114193312821
internvl_2_5_8b,all,kVP,26,1265,0.031002337113022804,0.025121711427345872,0.036872658878564835
internvl_2_5_8b,all,kVP,27,1265,0.0352717824280262,0.02884616977535188,0.04195375721901655
internvl_2_5_8b,all,kVP,28,1265,0.06954760104417801,0.06420634649693965,0.07506044413894415
internvl_2_5_8b,all,kVP,29,1265,0.022260332480072975,0.01798765594139695,0.026515643345192064
internvl_2_5_8b,all,kVP,30,1265,0.09092315286397934,0.08320252206176519,0.09883992671966552
internvl_2_5_8b,all,kVP,31,1265,0.07604045420885086,0.069769836217165,0.08264118563383818
internvl_2_5_8b,all,kVP,32,1265,0.05176590755581856,0.04647972993552685,0.05686948774382471
internvl_2_5_8b,test,kP,1,123,-0.03572014346718788,-0.05263020992279053,-0.01825780472718182
internvl_2_5_8b,test,kP,2,123,0.09192198514938354,0.07654018215835094,0.10825405158102508
internvl_2_5_8b,test,kP,3,123,0.026663493365049362,0.0209296016022563,0.03260822119191289
internvl_2_5_8b,test,kP,4,123,0.04755629599094391,0.03636432848870754,0.05873160315677523
internvl_2_5_8b,test,kP,5,123,0.0687447190284729,0.05575809050351381,0.0816692704334855
internvl_2_5_8b,test,kP,6,123,0.06612641364336014,0.053930666949599984,0.0780931232497096
internvl_2_5_8b,test,kP,7,123,0.05044269934296608,0.03969605453312397,0.061142743844538924
internvl_2_5_8b,test,kP,8,123,0.07075417786836624,0.05742935333400965,0.08353487532585857
internvl_2_5_8b,test,kP,9,123,0.06580907106399536,0.05356466611847281,0.07849546130746603
internvl_2_5_8b,test,kP,10,123,0.07000160962343216,0.05668201204389334,0.08411424029618501
internvl_2_5_8b,test,kP,11,123,0.03932236135005951,0.030565064400434494,0.048379960004240274
internvl_2_5_8b,test,kP,12,123,0.1016264408826828,0.08510693293064833,0.11824173666536808
internvl_2_5_8b,test,kP,13,123,0.08746092021465302,0.07117780186235904,0.10269554015249013
internvl_2_5_8b,test,kP,14,123,0.06324726343154907,0.0479641973040998,0.07926477938890455
internvl_2_5_8b,test,kP,15,123,0.07651730626821518,0.06347182095050811,0.08930635564029217
internvl_2_5_8b,test,kP,16,123,0.10917983204126358,0.09129548985511064,0.12756821922957898
internvl_2_5_8b,test,kP,17,123,0.12627840042114258,0.10729167032986879,0.14558513090014455
internvl_2_5_8b,test,kP,18,123,0.13940466940402985,0.11976232677698136,0.15898909382522097
internvl_2_5_8b,test,kP,19,123,0.09883221238851547,0.08226308356970549,0.11487656179815528
internvl_2_5_8b,test,kP,20,123,0.1176532432436943,0.10132256280630828,0.13415933623909945
internvl_2_5_8b,test,kP,21,123,0.16427509486675262,0.14411707147955893,0.18448059670627115
internvl_2_5_8b,test,kP,22,123,0.0882364884018898,0.0728581553325057,0.10398922115564344
internvl_2_5_8b,test,kP,23,123,0.0953170657157898,0.07957468032836915,0.1111051319167018
internvl_2_5_8b,test,kP,24,123,0.10426678508520126,0.08409070093184709,0.12391805499792098
internvl_2_5_8b,test,kP,25,123,0.12398573756217957,0.10349325872957707,0.14460015296936035
internvl_2_5_8b,test,kP,26,123,0.10257595032453537,0.08479890357702971,0.12067331243306398
internvl_2_5_8b,test,kP,27,123,0.03561015799641609,0.02408938845619559,0.047989597078412764
internvl_2_5_8b,test,kP,28,123,0.08016366511583328,0.0669014610350132,0.09337504394352436
internvl_2_5_8b,test,kP,29,123,0.06023167073726654,0.04794856300577521,0.07322780564427375
internvl_2_5_8b,test,kP,30,123,0.0960465669631958,0.08044191244989633,0.11218072362244129
internvl_2_5_8b,test,kP,31,123,0.08390625566244125,0.07069632727652789,0.09664656314998865
internvl_2_5_8b,test,kP,32,123,0.05090367794036865,0.0385829639621079,0.06353164426982402
internvl_2_5_8b,test,kVP,1,123,-0.013539199717342854,-0.03289442220702767,0.005907923122867926
internvl_2_5_8b,test,kVP,2,123,0.062208447605371475,0.050007530674338344,0.07498743534088133
internvl_2_5_8b,test,kVP,3,123,0.05726730450987816,0.04309767372906208,0.07101857233792543
internvl_2_5_8b,test,kVP,4,123,0.08418277651071548,0.06626628879457712,0.10165438838303088
internvl_2_5_8b,test,kVP,5,123,0.11354468017816544,0.09078430216759444,0.13575973361730576
internvl_2_5_8b,test,kVP,6,123,0.0888342335820198,0.06899713948369027,0.10894934348762034
internvl_2_5_8b,test,kVP,7,123,0.11717343330383301,0.09225419089198113,0.1411038216203451
internvl_2_5_8b,test,kVP,8,123,0.08337453752756119,0.0636083148419857,0.10446643847972154
internvl_2_5_8b,test,kVP,9,123,0.09922008961439133,0.08006181418895722,0.11716812327504159
internvl_2_5_8b,test,kVP,10,123,0.05557732284069061,0.037923562526702884,0.07487872838973998
internvl_2_5_8b,test,kVP,11,123,0.05983075127005577,0.04184937747195363,0.07821078989654778
internvl_2_5_8b,test,kVP,12,123,0.08899842947721481,0.06905221194028854,0.10917338337749243
internvl_2_5_8b,test,kVP,13,123,0.055716950446367264,0.03889794116839766,0.07371631413698196
internvl_2_5_8b,test,kVP,14,123,0.05930130183696747,0.04041346441954374,0.07838166151195763
internvl_2_5_8b,test,kVP,15,123,0.04152603819966316,0.025475337589159607,0.057740867324173446
internvl_2_5_8b,test,kVP,16,123,0.04651236906647682,0.02719313371926546,0.06553391888737677
internvl_2_5_8b,test,kVP,17,123,0.052069880068302155,0.0319466051645577,0.07114346288144588
internvl_2_5_8b,test,kVP,18,123,0.08486434817314148,0.06486248522996903,0.1041171722114086
internvl_2_5_8b,test,kVP,19,123,0.02736472710967064,0.010207573766820133,0.044683244545012706
internvl_2_5_8b,test,kVP,20,123,0.02202497236430645,0.007981576304882766,0.03616165993735193
internvl_2_5_8b,test,kVP,21,123,0.037299592047929764,0.021758713573217393,0.053034175001084795
internvl_2_5_8b,test,kVP,22,123,0.024354074150323868,0.004392681352328509,0.04367813393473624
internvl_2_5_8b,test,kVP,23,123,0.0770513191819191,0.05772248962894082,0.09673605747520923
internvl_2_5_8b,test,kVP,24,123,0.049932170659303665,0.03299401504918933,0.06759622767567633
internvl_2_5_8b,test,kVP,25,123,0.004088347312062979,-0.014120131847448647,0.02257801434025168
internvl_2_5_8b,test,kVP,26,123,0.02244587242603302,0.0041298694326542314,0.041817248240113236
internvl_2_5_8b,test,kVP,27,123,0.023558733984827995,0.004038280434906483,0.04412000719457865
internvl_2_5_8b,test,kVP,28,123,0.06686575710773468,0.04787529828026891,0.0859041828662157
internvl_2_5_8b,test,kVP,29,123,0.023921629413962364,0.010344944940879942,0.03768904721364378
internvl_2_5_8b,test,kVP,30,123,0.08800970762968063,0.06188338175415993,0.11454194206744432
internvl_2_5_8b,test,kVP,31,123,0.07341007888317108,0.05208637360483408,0.09471091609448194
internvl_2_5_8b,test,kVP,32,123,0.0445273257791996,0.02765703429467976,0.06098544560372829
