model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
internvl_2_5_8b,all,parallel_gain_median,HALL,2,220,220,0,-0.1512515271864461,-0.17621550195956542,-0.15242008418039402,-0.12428892725390843
internvl_2_5_8b,all,parallel_gain_median,HALL,3,220,220,0,-0.07739266026933705,-0.09516673950658813,-0.07847242243634042,-0.06270747594829355
internvl_2_5_8b,all,parallel_gain_median,HALL,4,220,220,0,-0.17981536610182422,-0.1949279330936956,-0.18068951000795158,-0.16429094444840325
internvl_2_5_8b,all,parallel_gain_median,HALL,5,220,220,0,-0.2373480552130609,-0.2611552923687018,-0.2405894568412157,-0.21079527061263362
internvl_2_5_8b,all,parallel_gain_median,HALL,6,220,220,0,-0.27371364683733956,-0.29597719013338847,-0.2745609636776673,-0.2519313907790822
internvl_2_5_8b,all,parallel_gain_median,HALL,7,220,220,0,-0.19178265453577345,-0.21408383090610567,-0.1854135689659951,-0.16867005800319937
internvl_2_5_8b,all,parallel_gain_median,HALL,8,220,220,0,-0.30987023551621073,-0.3449210838728433,-0.3165297304297958,-0.28481451959464066
internvl_2_5_8b,all,parallel_gain_median,HALL,9,220,220,0,-0.2287623600147104,-0.24737654311447171,-0.22915759685883488,-0.21002525793388194
internvl_2_5_8b,all,parallel_gain_median,HALL,10,220,220,0,-0.19813253380439552,-0.21934760081764176,-0.19964545280961238,-0.17690771558842217
internvl_2_5_8b,all,parallel_gain_median,HALL,11,220,220,0,-0.19900996009585312,-0.21734324416961048,-0.20123667571725473,-0.1782294058356994
internvl_2_5_8b,all,parallel_gain_median,HALL,12,220,220,0,-0.20395955943044913,-0.22380863286516822,-0.20531304754199195,-0.18774264546753683
internvl_2_5_8b,all,parallel_gain_median,HALL,13,220,220,0,-0.20007435202443527,-0.22406876677734835,-0.20222876253523508,-0.17596255405272168
internvl_2_5_8b,all,parallel_gain_median,HALL,14,220,220,0,-0.2034399268059521,-0.2182987623331032,-0.20405267308863143,-0.18933373254717972
internvl_2_5_8b,all,parallel_gain_median,HALL,15,220,220,0,-0.1964416370078189,-0.21110397095424382,-0.19780064752285303,-0.18404196035022852
internvl_2_5_8b,all,parallel_gain_median,HALL,16,220,220,0,-0.1636315669030536,-0.1743652745448051,-0.16415714632150233,-0.15305838112863723
internvl_2_5_8b,all,parallel_gain_median,HALL,17,220,220,0,-0.14331599428781558,-0.15407228449974725,-0.14343877880217043,-0.13268071658277247
internvl_2_5_8b,all,parallel_gain_median,HALL,18,220,220,0,-0.14393939960082905,-0.1545788000230531,-0.14392716136490516,-0.134955972579883
internvl_2_5_8b,all,parallel_gain_median,HALL,19,220,220,0,-0.10541469299253835,-0.11219330558475368,-0.10461715889550716,-0.09676139655034666
internvl_2_5_8b,all,parallel_gain_median,HALL,20,220,220,0,-0.08963966492182504,-0.09825880006638524,-0.08859950946547282,-0.08137547104102855
internvl_2_5_8b,all,parallel_gain_median,HALL,21,220,220,0,-0.06767510973605566,-0.07387384180975702,-0.06769719578149444,-0.061981099524539014
internvl_2_5_8b,all,parallel_gain_median,HALL,22,220,220,0,-0.05688116171433178,-0.061433872152489556,-0.05720052034650899,-0.05306810659931492
internvl_2_5_8b,all,parallel_gain_median,HALL,23,220,220,0,-0.02909965781590001,-0.032143204877735795,-0.02931324239559964,-0.026035789491979662
internvl_2_5_8b,all,parallel_gain_median,HALL,24,220,220,0,-0.021935699717208157,-0.02514946997800825,-0.02230645584825959,-0.019883257992745228
internvl_2_5_8b,all,parallel_gain_median,HALL,25,220,220,0,-0.01597744040002475,-0.01761997100851331,-0.01592123425660855,-0.014446348236571326
