model,split,metric,source,label,layer,n,mean,median,q25,q75
qwen3_vl_8b,train,fraction,visual,1,22,9769,0.17538492088422497,0.17736764348724188,0.14051439372676344,0.21382727956206626
qwen3_vl_8b,train,fraction,visual,1,23,9769,0.07829091454826966,0.07660662085930897,0.059270619356240235,0.09674007791572194
qwen3_vl_8b,train,fraction,visual,1,24,9769,0.1777902293657205,0.18095490911811657,0.14254412710891234,0.2171087620078013
qwen3_vl_8b,train,fraction,visual,1,25,9769,0.19160555601142087,0.19149331776114312,0.15121987956705282,0.234772345403918
qwen3_vl_8b,train,fraction,visual,1,26,9769,0.08272792080596729,0.07873421481678505,0.05516280661879645,0.1079356972289779
qwen3_vl_8b,train,fraction,visual,1,27,9769,0.14805518315127866,0.14909366151611073,0.10951037640603474,0.18625302779614938
qwen3_vl_8b,train,fraction,visual,1,28,9769,0.10333347096649179,0.09860264608507688,0.06875814371243773,0.13436475134729114
qwen3_vl_8b,train,fraction,visual,1,29,9769,0.08856875948518012,0.08233992363550632,0.0572444437010896,0.11502767929963564
qwen3_vl_8b,train,fraction,visual,1,30,9769,0.1195539020341464,0.11064441458358576,0.07664197917336826,0.15420803161288177
qwen3_vl_8b,train,fraction,visual,1,31,9769,0.05255530487095467,0.048235279352726736,0.03354696867230308,0.06742662868027872
qwen3_vl_8b,train,fraction,visual,1,32,9769,0.0654201013691089,0.061798049926881406,0.04324602942347539,0.08481921861076201
qwen3_vl_8b,train,fraction,visual,1,33,9769,0.05516097715693118,0.05135314924880588,0.034463967083998126,0.07279732631951161
qwen3_vl_8b,train,fraction,visual,1,34,9769,0.06302600098454299,0.05854710513656658,0.04157810709755969,0.07950804083747379
qwen3_vl_8b,train,fraction,visual,1,35,9769,0.047717378256674214,0.04450029412971193,0.03215388078345192,0.0600019575748819
qwen3_vl_8b,train,fraction,visual,1,36,9769,0.017658297690666805,0.016598781915208027,0.013244857740126568,0.021028377379421787
internvl_2_5_8b,train,fraction,prompt,0,1,1393,0.06501215375288594,0.04839654082767979,0.032772217006688316,0.0805293918927663
internvl_2_5_8b,train,fraction,prompt,0,2,1393,0.06127991681312921,0.057372416814226015,0.05048453590938448,0.06773671143068263
internvl_2_5_8b,train,fraction,prompt,0,3,1393,0.1319408241834468,0.12825338708344325,0.10797528827276615,0.15091668438490005
internvl_2_5_8b,train,fraction,prompt,0,4,1393,0.1434152135745142,0.1432600688328896,0.12854747416474424,0.15748191004691897
internvl_2_5_8b,train,fraction,prompt,0,5,1393,0.15042437576091636,0.14608185020276834,0.1298941894577485,0.16693952691434724
internvl_2_5_8b,train,fraction,prompt,0,6,1393,0.1112714686996655,0.10900514740872065,0.09956724881548538,0.12025158044806207
internvl_2_5_8b,train,fraction,prompt,0,7,1393,0.14053379946919833,0.13946708167807842,0.12368580615093032,0.1549340350093119
internvl_2_5_8b,train,fraction,prompt,0,8,1393,0.13472308614228445,0.13138601343852432,0.11817095472929472,0.14880486438832546
internvl_2_5_8b,train,fraction,prompt,0,9,1393,0.1481279591360626,0.14632058958136018,0.13256044170414646,0.16064895982064245
internvl_2_5_8b,train,fraction,prompt,0,10,1393,0.12740933004987992,0.12446655467301239,0.10895796658390085,0.14273403905704274
internvl_2_5_8b,train,fraction,prompt,0,11,1393,0.15580505184129542,0.1529415795865286,0.13582415599792214,0.17239904168048778
internvl_2_5_8b,train,fraction,prompt,0,12,1393,0.12476926386500309,0.12207198497595978,0.10803439434257339,0.1388426755177249
internvl_2_5_8b,train,fraction,prompt,0,13,1393,0.09837682077953451,0.09531577864100635,0.08015492004320354,0.11247465159201402
internvl_2_5_8b,train,fraction,prompt,0,14,1393,0.10970789697401316,0.10647055813913571,0.0941742174337955,0.12167476163046315
internvl_2_5_8b,train,fraction,prompt,0,15,1393,0.09099602561580984,0.08785830661769657,0.07666318058890972,0.1011444652169242
internvl_2_5_8b,train,fraction,prompt,0,16,1393,0.07787354814627644,0.07313271486456423,0.06361851630105092,0.0865087863381713
internvl_2_5_8b,train,fraction,prompt,0,17,1393,0.07954784786318753,0.07823828110714226,0.06676124859837533,0.09077123546837498
internvl_2_5_8b,train,fraction,prompt,0,18,1393,0.06219420939191137,0.061150889013101006,0.053243494435569576,0.06965642970453037
internvl_2_5_8b,train,fraction,prompt,0,19,1393,0.06146484893281848,0.06051088989955765,0.050671611060695926,0.07073771767411231
internvl_2_5_8b,train,fraction,prompt,0,20,1393,0.05680257730829928,0.055414256379526926,0.04989986461491832,0.06226789767060348
internvl_2_5_8b,train,fraction,prompt,0,21,1393,0.03711204698677896,0.03557813026920483,0.03158934221516456,0.040617160077491776
internvl_2_5_8b,train,fraction,prompt,0,22,1393,0.02678156329885381,0.025659633683246186,0.022221483170258256,0.029941172458936842
internvl_2_5_8b,train,fraction,prompt,0,23,1393,0.03224984090402906,0.03191752842196939,0.028618882618935113,0.035574614720132625
internvl_2_5_8b,train,fraction,prompt,0,24,1393,0.027798432039828926,0.026661607352302406,0.023503870008762567,0.030775851226843617
internvl_2_5_8b,train,fraction,prompt,0,25,1393,0.01507185664058012,0.014146046328651563,0.012129953670117351,0.016618512420122196
internvl_2_5_8b,train,fraction,prompt,0,26,1393,0.01925342109401987,0.01879447342339706,0.01658978030205843,0.021240840284230074
internvl_2_5_8b,train,fraction,prompt,0,27,1393,0.022428572730416752,0.02191330809710411,0.01841105941567264,0.025811836622386303
internvl_2_5_8b,train,fraction,prompt,0,28,1393,0.04442901926027856,0.044298158224855895,0.03883413102980697,0.049488509250035936
internvl_2_5_8b,train,fraction,prompt,0,29,1393,0.034670858730279114,0.033980947243253706,0.029948465868985415,0.03848569254098045
internvl_2_5_8b,train,fraction,prompt,0,30,1393,0.07032172439650486,0.06929346360947285,0.06330567769043573,0.07629722725939198
internvl_2_5_8b,train,fraction,prompt,0,31,1393,0.041438680580894935,0.0407190224188674,0.036495443991929374,0.0455013372505055
internvl_2_5_8b,train,fraction,prompt,0,32,1393,0.039764579711109825,0.03847875791131654,0.03329574775333773,0.04459085628990056
internvl_2_5_8b,train,fraction,prompt,1,1,7985,0.0944138245325338,0.08192883904472426,0.04399709024862708,0.1379446230461554
internvl_2_5_8b,train,fraction,prompt,1,2,7985,0.0809303561102254,0.07347094209019295,0.0592356495743305,0.09753251597872215
internvl_2_5_8b,train,fraction,prompt,1,3,7985,0.1375146669540867,0.13258341186615674,0.11126632099183871,0.16347118386123297
internvl_2_5_8b,train,fraction,prompt,1,4,7985,0.15865016041705993,0.15571266097907865,0.13771878322473055,0.17646885395018697
internvl_2_5_8b,train,fraction,prompt,1,5,7985,0.17179392504227553,0.16321089701809977,0.13989128406197987,0.19439626484160066
internvl_2_5_8b,train,fraction,prompt,1,6,7985,0.12106730834637794,0.11633035280805198,0.1047831905916476,0.13479864376110004
internvl_2_5_8b,train,fraction,prompt,1,7,7985,0.15252776023975662,0.14713224913445916,0.12801732741093097,0.17020647891054605
internvl_2_5_8b,train,fraction,prompt,1,8,7985,0.15246401061057696,0.14236180050026256,0.12316670752667938,0.17078263109176098
internvl_2_5_8b,train,fraction,prompt,1,9,7985,0.1701471994197575,0.16079690734995408,0.14245395897910057,0.188610214833113
internvl_2_5_8b,train,fraction,prompt,1,10,7985,0.13835547207936436,0.1310498263675312,0.11143822422274147,0.1587999722432887
internvl_2_5_8b,train,fraction,prompt,1,11,7985,0.18325971952585896,0.17140974041705323,0.1476813323982296,0.2050971339089382
internvl_2_5_8b,train,fraction,prompt,1,12,7985,0.14316990565085025,0.13457096169810456,0.11527463443927782,0.16204809760720745
internvl_2_5_8b,train,fraction,prompt,1,13,7985,0.11291811011673043,0.10448237557992719,0.08590950311439204,0.13310700524327262
internvl_2_5_8b,train,fraction,prompt,1,14,7985,0.13259503288572513,0.1259655129850666,0.10651575184930599,0.15145239483669523
internvl_2_5_8b,train,fraction,prompt,1,15,7985,0.11296859544616483,0.10804521511849513,0.08589696995376525,0.13742911986150042
internvl_2_5_8b,train,fraction,prompt,1,16,7985,0.09353664720178753,0.08644704828385194,0.06978388322341131,0.11174703170807587
internvl_2_5_8b,train,fraction,prompt,1,17,7985,0.08966600628048114,0.08569544353665433,0.0704984683812524,0.10524092152904864
internvl_2_5_8b,train,fraction,prompt,1,18,7985,0.07301092077500422,0.06835189225471153,0.05710126548544675,0.08375490000830897
internvl_2_5_8b,train,fraction,prompt,1,19,7985,0.06894966102642036,0.06608570134074108,0.05403826252403076,0.08111967400382775
internvl_2_5_8b,train,fraction,prompt,1,20,7985,0.0638028188958131,0.06193855342972861,0.054626924976839006,0.07105753553003923
internvl_2_5_8b,train,fraction,prompt,1,21,7985,0.04481737968166985,0.04165994117082278,0.03478078964272574,0.051689494117483414
internvl_2_5_8b,train,fraction,prompt,1,22,7985,0.03213092029434054,0.03048519824414646,0.025333970577208372,0.037369472879923586
internvl_2_5_8b,train,fraction,prompt,1,23,7985,0.03678767687419856,0.0355142005483947,0.030789584454183387,0.04126294760314059
internvl_2_5_8b,train,fraction,prompt,1,24,7985,0.0340042677984756,0.032349135704860844,0.02649632703813313,0.0402334884481816
internvl_2_5_8b,train,fraction,prompt,1,25,7985,0.020543088736667273,0.017725597521192557,0.013938390718929354,0.024958606288604593
internvl_2_5_8b,train,fraction,prompt,1,26,7985,0.022733362940458655,0.021061473360076195,0.01801890018472198,0.025607931415645692
internvl_2_5_8b,train,fraction,prompt,1,27,7985,0.026172058771333728,0.023930553264724888,0.019974376070571766,0.029351792237823384
internvl_2_5_8b,train,fraction,prompt,1,28,7985,0.04952385055739507,0.04909175941604736,0.04259770599168891,0.05556774529447894
internvl_2_5_8b,train,fraction,prompt,1,29,7985,0.04012813681414898,0.0384951380825545,0.03298348494733764,0.04523144624919583
internvl_2_5_8b,train,fraction,prompt,1,30,7985,0.07849340350073683,0.07531241696324224,0.06724119812976152,0.08721511253051784
internvl_2_5_8b,train,fraction,prompt,1,31,7985,0.0479964279624714,0.0455978823241084,0.040300527214428436,0.05332821672197244
internvl_2_5_8b,train,fraction,prompt,1,32,7985,0.046022187061879015,0.04457746294272491,0.03699270301997369,0.053703145270621984
internvl_2_5_8b,train,fraction,generation,0,1,1393,0.4933977510630882,0.494000469632724,0.4383887929840653,0.5488134334955698
internvl_2_5_8b,train,fraction,generation,0,2,1393,0.6407994319594924,0.6517104141385637,0.6008611370076694,0.6892231260863341
internvl_2_5_8b,train,fraction,generation,0,3,1393,0.1675324162364466,0.15563405521332188,0.11321300687935916,0.20667788237823054
internvl_2_5_8b,train,fraction,generation,0,4,1393,0.32991575277301455,0.3315540075267199,0.2828405018906165,0.3804167916274883
internvl_2_5_8b,train,fraction,generation,0,5,1393,0.3011067946670604,0.30258095502988563,0.25795413595566824,0.3455111357983585
internvl_2_5_8b,train,fraction,generation,0,6,1393,0.363753384469317,0.3713683243940428,0.31122528822234524,0.4343927649764254
internvl_2_5_8b,train,fraction,generation,0,7,1393,0.31194063060933186,0.3119190973005234,0.2678665100940268,0.3601005177979092
internvl_2_5_8b,train,fraction,generation,0,8,1393,0.2976739351597812,0.30089833784868025,0.23806206946153008,0.3620972056669113
internvl_2_5_8b,train,fraction,generation,0,9,1393,0.31069919946128394,0.3148636291040132,0.2680793194814073,0.36075769553433606
internvl_2_5_8b,train,fraction,generation,0,10,1393,0.25267198459158785,0.253992380570323,0.20367488210616883,0.30314921179197374
internvl_2_5_8b,train,fraction,generation,0,11,1393,0.3481460446470862,0.3516001739416854,0.30928607581586076,0.39379464488881016
internvl_2_5_8b,train,fraction,generation,0,12,1393,0.2959798122441639,0.29756331893001886,0.2487840627930095,0.3430875098421617
internvl_2_5_8b,train,fraction,generation,0,13,1393,0.2978468654660581,0.29723312023222004,0.24419789321302285,0.3530030404618682
internvl_2_5_8b,train,fraction,generation,0,14,1393,0.35244104586884956,0.3534193506513892,0.3096324778273489,0.40234519989267326
internvl_2_5_8b,train,fraction,generation,0,15,1393,0.35145992731335113,0.35547340172315955,0.3036875962466626,0.4008942988498329
internvl_2_5_8b,train,fraction,generation,0,16,1393,0.22764125663646378,0.22055759978667258,0.1645289551864694,0.2860167310299931
internvl_2_5_8b,train,fraction,generation,0,17,1393,0.24853171926943224,0.2503371613319408,0.20408660683517144,0.29151028653950006
internvl_2_5_8b,train,fraction,generation,0,18,1393,0.2580918642678714,0.2566857561426071,0.22535262290924646,0.288442940664745
internvl_2_5_8b,train,fraction,generation,0,19,1393,0.24556884559439654,0.24790604859251716,0.20547555192504083,0.28700171635365473
internvl_2_5_8b,train,fraction,generation,0,20,1393,0.190780098807535,0.18539587202644225,0.14971220545679068,0.22634242261068488
internvl_2_5_8b,train,fraction,generation,0,21,1393,0.16039097621818135,0.16077008213786068,0.13205729739379268,0.18883427999236616
internvl_2_5_8b,train,fraction,generation,0,22,1393,0.1730928757544156,0.17208649807593718,0.14271772929667853,0.2041917212949095
internvl_2_5_8b,train,fraction,generation,0,23,1393,0.08151688535001703,0.07982869243326697,0.0598521784633529,0.09980834944190334
internvl_2_5_8b,train,fraction,generation,0,24,1393,0.09412081595132449,0.09022655391644463,0.07111990216022934,0.11130098469772731
internvl_2_5_8b,train,fraction,generation,0,25,1393,0.06426065120799303,0.06121258496341204,0.0433610481420692,0.07940027547952476
internvl_2_5_8b,train,fraction,generation,0,26,1393,0.06226570158889814,0.05935195520841196,0.04527362402704545,0.07694127779022453
internvl_2_5_8b,train,fraction,generation,0,27,1393,0.05965318459923008,0.05269161044864488,0.03673397776609654,0.07524677339245683
internvl_2_5_8b,train,fraction,generation,0,28,1393,0.10141355981580934,0.09761691470421048,0.0775276136788952,0.12150548030325403
internvl_2_5_8b,train,fraction,generation,0,29,1393,0.11004164941596277,0.10698081335175372,0.08908550966953536,0.12770452149485428
internvl_2_5_8b,train,fraction,generation,0,30,1393,0.1299100296015229,0.12805020903201902,0.10589994110919491,0.15100542217607305
internvl_2_5_8b,train,fraction,generation,0,31,1393,0.09192452822417749,0.08986117395581801,0.07526956286856377,0.10656019790272424
internvl_2_5_8b,train,fraction,generation,0,32,1393,0.11642939822118205,0.11378097193232022,0.10047253239436396,0.13035271308616853
internvl_2_5_8b,train,fraction,generation,1,1,7985,0.4342117919590543,0.4436821440429848,0.3597174993263075,0.5036011262131024
internvl_2_5_8b,train,fraction,generation,1,2,7985,0.6009697926895987,0.6077623076922755,0.5545814508090072,0.653875618876002
internvl_2_5_8b,train,fraction,generation,1,3,7985,0.14676786174964818,0.12957929127685996,0.09142667388242173,0.1958806069010093
internvl_2_5_8b,train,fraction,generation,1,4,7985,0.2805179272816003,0.2803492680142671,0.22188034701335618,0.3341048088486955
internvl_2_5_8b,train,fraction,generation,1,5,7985,0.23859402607357907,0.2454403317681842,0.16832141426920896,0.3063768276779208
internvl_2_5_8b,train,fraction,generation,1,6,7985,0.27271213049739534,0.28008447316193313,0.16159996952971728,0.37193537699070595
internvl_2_5_8b,train,fraction,generation,1,7,7985,0.2560667437724386,0.25702396908417713,0.18622508452742775,0.3189814961475138
internvl_2_5_8b,train,fraction,generation,1,8,7985,0.22689483748166944,0.22408289785659946,0.134320974664379,0.3083066373492289
internvl_2_5_8b,train,fraction,generation,1,9,7985,0.25735758707597184,0.2603764317963522,0.1849777687161417,0.3234944672167829
internvl_2_5_8b,train,fraction,generation,1,10,7985,0.19020018190072238,0.1835490858120223,0.12271588319907382,0.25152911097342506
internvl_2_5_8b,train,fraction,generation,1,11,7985,0.28429594768384725,0.2956411280770402,0.22116991452745616,0.35439143722464556
internvl_2_5_8b,train,fraction,generation,1,12,7985,0.2269534599148566,0.22695925118361265,0.14896682425297006,0.2951509428281288
internvl_2_5_8b,train,fraction,generation,1,13,7985,0.22978901147036218,0.22684544143738056,0.15925277117648906,0.29216368083924515
internvl_2_5_8b,train,fraction,generation,1,14,7985,0.29955895173232877,0.2993435853951219,0.22716568904425033,0.368916061957039
internvl_2_5_8b,train,fraction,generation,1,15,7985,0.2955899790055439,0.2903438921719673,0.22657976516965622,0.35797977609123177
internvl_2_5_8b,train,fraction,generation,1,16,7985,0.15444239807320553,0.1419320650438518,0.08342227854986253,0.2071874596278914
internvl_2_5_8b,train,fraction,generation,1,17,7985,0.20407081360263843,0.19994846689150317,0.14079697650561837,0.26064655339571063
internvl_2_5_8b,train,fraction,generation,1,18,7985,0.22997544048965715,0.22844211933395117,0.18946362926941093,0.2684918162821364
internvl_2_5_8b,train,fraction,generation,1,19,7985,0.21159356219757608,0.2069411246916018,0.15751372647374207,0.2608535293767409
internvl_2_5_8b,train,fraction,generation,1,20,7985,0.15111825940720566,0.1396879264574567,0.10528280239471076,0.18655331462624516
internvl_2_5_8b,train,fraction,generation,1,21,7985,0.13047563406208612,0.12628558150408614,0.0903882638388129,0.16499873864699258
internvl_2_5_8b,train,fraction,generation,1,22,7985,0.14219846715425397,0.14471575224632885,0.09570148562138943,0.18321002152643417
internvl_2_5_8b,train,fraction,generation,1,23,7985,0.06750911675428548,0.06225430593494195,0.045694344480096565,0.0866931518774754
