model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,train,amp_median,16,572,572,-0.012271248417483225,-0.01194065064222355,0.4020979020979021
qwen2_5_vl_7b,train,amp_median,17,572,572,-0.009979227429718695,-0.010634472116732852,0.42482517482517484
qwen2_5_vl_7b,train,amp_median,18,572,572,-0.0037510376476535628,-0.0016723608867780237,0.4825174825174825
qwen2_5_vl_7b,train,amp_median,19,572,572,0.005779295859703552,0.004471813332784402,0.5367132867132867
qwen2_5_vl_7b,train,amp_median,20,572,572,0.00040985200137845425,-0.000248815960715576,0.4982517482517482
qwen2_5_vl_7b,train,amp_median,21,572,572,-0.0027614789006752322,-0.0011732805509208077,0.48951048951048953
qwen2_5_vl_7b,train,amp_median,22,572,572,0.012791909955384963,0.01541440322573151,0.6503496503496503
qwen2_5_vl_7b,train,amp_median,23,572,572,-0.0031018758957549134,-0.0034848608477823784,0.46503496503496505
qwen2_5_vl_7b,train,amp_median,24,572,572,0.033237067815026215,0.027927199724197743,0.6853146853146853
qwen2_5_vl_7b,train,amp_median,25,572,572,0.011921668585553548,0.010609808487384853,0.5874125874125874
qwen2_5_vl_7b,train,amp_median,26,572,572,0.015193956933852922,0.015337307048351845,0.6258741258741258
qwen2_5_vl_7b,train,amp_median,27,572,572,0.017800632568053292,0.015231169966503977,0.6433566433566433
qwen2_5_vl_7b,train,amp_median,28,572,572,0.011705204642372395,-0.010720532127511118,0.47027972027972026
qwen2_5_vl_7b,train,amp_fraction_gt1,1,572,572,-0.09737991581790709,-0.08257772822990214,0.42132867132867136
qwen2_5_vl_7b,train,amp_fraction_gt1,2,572,572,-0.006870793611842141,-0.0023148148148148147,0.28146853146853146
qwen2_5_vl_7b,train,amp_fraction_gt1,3,572,572,0.000356610878124867,0.0,0.11538461538461539
qwen2_5_vl_7b,train,amp_fraction_gt1,4,572,572,-0.0008087685400030473,0.0,0.2097902097902098
qwen2_5_vl_7b,train,amp_fraction_gt1,5,572,572,-0.002166411617636302,-0.0025575447570332483,0.21853146853146854
qwen2_5_vl_7b,train,amp_fraction_gt1,6,572,572,-0.006815439770521325,-0.000966183574879227,0.2762237762237762
qwen2_5_vl_7b,train,amp_fraction_gt1,7,572,572,0.000936015149256308,0.0,0.16433566433566432
qwen2_5_vl_7b,train,amp_fraction_gt1,8,572,572,0.016329169623137952,0.0,0.3374125874125874
qwen2_5_vl_7b,train,amp_fraction_gt1,9,572,572,-0.008994804710871019,0.0,0.2674825174825175
qwen2_5_vl_7b,train,amp_fraction_gt1,10,572,572,0.002106271042229101,-0.0006301197227473222,0.48951048951048953
qwen2_5_vl_7b,train,amp_fraction_gt1,11,572,572,-0.0029482559551787233,-0.002580855711849958,0.28321678321678323
qwen2_5_vl_7b,train,amp_fraction_gt1,12,572,572,-0.0011053698229580508,0.0,0.08916083916083917
qwen2_5_vl_7b,train,amp_fraction_gt1,13,572,572,-0.004073411298250638,0.0,0.0979020979020979
qwen2_5_vl_7b,train,amp_fraction_gt1,14,572,572,0.000347902082724452,0.0,0.1048951048951049
qwen2_5_vl_7b,train,amp_fraction_gt1,15,572,572,-0.0004997235226374854,0.0,0.01048951048951049
qwen2_5_vl_7b,train,amp_fraction_gt1,16,572,572,-0.0003160663485293175,0.0,0.038461538461538464
qwen2_5_vl_7b,train,amp_fraction_gt1,17,572,572,-0.0001489538946692763,0.0,0.012237762237762238
qwen2_5_vl_7b,train,amp_fraction_gt1,18,572,572,-0.00016133402359548335,0.0,0.0
qwen2_5_vl_7b,train,amp_fraction_gt1,19,572,572,-0.0005196209126740009,0.0,0.013986013986013986
qwen2_5_vl_7b,train,amp_fraction_gt1,20,572,572,-8.422134301950835e-05,0.0,0.0017482517482517483
qwen2_5_vl_7b,train,amp_fraction_gt1,21,572,572,-0.0004606298424293644,0.0,0.008741258741258742
qwen2_5_vl_7b,train,amp_fraction_gt1,22,572,572,0.0008017705269335962,0.0,0.08566433566433566
