model,run,group,seed,threshold_rule,threshold,train_images,epochs,config,auc,real_aupr,real_precision,real_recall,real_f1,hallucination_aupr,hallucination_precision,hallucination_recall,hallucination_f1
qwen3_vl_8b,refit3200,fixed_arch1,ensemble,train_f1,0.5140262246131897,3200,58,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8929261636396755,0.9745371753024845,0.9134466769706336,0.9414575866188769,0.9272406354187096,0.6528232521486895,0.6651480637813212,0.5658914728682171,0.6115183246073298
qwen3_vl_8b,refit3200,fixed_arch2,43,fixed_0.5,0.5,3200,38,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8856612301223454,0.9722362269758299,0.9064553536915346,0.9338908801274393,0.9199686151431934,0.6274965929248619,0.6227272727272727,0.5310077519379846,0.5732217573221757
qwen3_vl_8b,refit3200,fixed_arch2,43,train_f1,0.5166251063346863,3200,38,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8856612301223454,0.9722362269758299,0.9089139743090697,0.9299084030266827,0.9192913385826772,0.6274965929248619,0.6157205240174672,0.5465116279069767,0.5790554414784395
qwen3_vl_8b,refit3200,fixed_arch2,44,fixed_0.5,0.5,3200,38,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8915037401325641,0.9747708085067882,0.907798693814829,0.9410593389088012,0.9241298396558467,0.6477194553668082,0.6509433962264151,0.5348837209302325,0.5872340425531914
qwen3_vl_8b,refit3200,fixed_arch2,44,train_f1,0.5160209536552429,3200,38,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8915037401325641,0.9747708085067882,0.9089506172839507,0.9382716049382716,0.9233784048598863,0.6477194553668082,0.6436781609195402,0.5426356589147286,0.5888538380651945
qwen3_vl_8b,refit3200,fixed_arch2,45,fixed_0.5,0.5,3200,38,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8945500263954876,0.9751402775313915,0.9015777610818934,0.955794504181601,0.9278948385849604,0.6524718031103025,0.6958904109589041,0.49224806201550386,0.5766174801362088
qwen3_vl_8b,refit3200,fixed_arch2,45,train_f1,0.5716307163238525,3200,38,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8945500263954876,0.9751402775313915,0.907698199923401,0.9438470728793309,0.9254197579070675,0.6524718031103025,0.6610576923076923,0.5329457364341085,0.5901287553648069
qwen3_vl_8b,refit3200,fixed_arch2,ensemble,fixed_0.5,0.5,3200,38,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8956374896193183,0.975572661461795,0.9045990117825922,0.9478295499800876,0.9257098405289771,0.6546158342542258,0.6691919191919192,0.5135658914728682,0.581140350877193
qwen3_vl_8b,refit3200,fixed_arch2,ensemble,train_f1,0.5560947060585022,3200,38,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8956374896193183,0.975572661461795,0.9127230411171451,0.9370768618080446,0.9247396345057968,0.6546158342542258,0.6481069042316259,0.563953488372093,0.6031088082901555
qwen3_vl_8b,refit3200,fixed_arch3,43,fixed_0.5,0.5,3200,22,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8878863234327101,0.9738573287540713,0.9054726368159204,0.9422540820390283,0.9234972677595629,0.6321171052936009,0.6497584541062802,0.5213178294573644,0.578494623655914
qwen3_vl_8b,refit3200,fixed_arch3,43,train_f1,0.5148230195045471,3200,22,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8878863234327101,0.9738573287540713,0.9073433294886583,0.9398645957785743,0.9233176838810642,0.6321171052936009,0.6455399061032864,0.5329457364341085,0.583864118895966
qwen3_vl_8b,refit3200,fixed_arch3,44,fixed_0.5,0.5,3200,22,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8860787727796147,0.9731959046481562,0.9042916824914546,0.9482277976901633,0.9257387247278382,0.6378878509744363,0.6700507614213198,0.5116279069767442,0.5802197802197803
qwen3_vl_8b,refit3200,fixed_arch3,44,train_f1,0.5733233094215393,3200,22,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8860787727796147,0.9731959046481562,0.9131281651733542,0.9334926324173636,0.9231981094919259,0.6378878509744363,0.6369565217391304,0.5678294573643411,0.6004098360655737
qwen3_vl_8b,refit3200,fixed_arch3,45,fixed_0.5,0.5,3200,22,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8870697612674774,0.9740973074908407,0.9115009746588694,0.9311031461569096,0.9211977935382191,0.6318737161010127,0.6255411255411255,0.560077519379845,0.591002044989775
qwen3_vl_8b,refit3200,fixed_arch3,45,train_f1,0.5349143147468567,3200,22,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8870697612674774,0.9740973074908407,0.9182215164747916,0.921146953405018,0.9196819085487078,0.6318737161010127,0.610236220472441,0.6007751937984496,0.60546875
qwen3_vl_8b,refit3200,fixed_arch3,ensemble,fixed_0.5,0.5,3200,22,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8958481904426724,0.9759761063241195,0.9090214067278287,0.9470330545599362,0.9276379949288083,0.6553640986386734,0.6763990267639902,0.5387596899224806,0.5997842502696872
qwen3_vl_8b,refit3200,fixed_arch3,ensemble,train_f1,0.541915237903595,3200,22,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8958481904426724,0.9759761063241195,0.9165692007797271,0.9362803663878932,0.9263199369582348,0.6553640986386734,0.6536796536796536,0.5852713178294574,0.6175869120654397
qwen3_vl_8b,refit3200,fixed_arch4,43,fixed_0.5,0.5,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8892933109820665,0.9739584085631126,0.8955613577023499,0.9561927518916766,0.924884437596302,0.6494713418943823,0.6820809248554913,0.4573643410852713,0.5475638051044084
qwen3_vl_8b,refit3200,fixed_arch4,43,train_f1,0.6799338459968567,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8892933109820665,0.9739584085631126,0.9141732283464566,0.9247311827956989,0.9194218966541279,0.6494713418943823,0.6119096509240246,0.5775193798449613,0.5942173479561316
qwen3_vl_8b,refit3200,fixed_arch4,44,fixed_0.5,0.5,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8856716493938298,0.9724079707954144,0.896307348004476,0.956989247311828,0.9256548536209553,0.6510188326001495,0.6878612716763006,0.46124031007751937,0.5522041763341067
qwen3_vl_8b,refit3200,fixed_arch4,44,train_f1,0.6522683501243591,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8856716493938298,0.9724079707954144,0.912788423934298,0.929510155316607,0.9210734017363852,0.6510188326001495,0.6234042553191489,0.5678294573643411,0.5943204868154158
qwen3_vl_8b,refit3200,fixed_arch4,45,fixed_0.5,0.5,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8881433321293286,0.9740118245526336,0.9073569482288828,0.9283154121863799,0.9177165354330709,0.6275277404159469,0.6069868995633187,0.5387596899224806,0.5708418891170431
qwen3_vl_8b,refit3200,fixed_arch4,45,train_f1,0.5400070548057556,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8881433321293286,0.9740118245526336,0.9128892392589673,0.9223416965352449,0.9175911251980983,0.6275277404159469,0.6020408163265306,0.5717054263565892,0.5864811133200796
qwen3_vl_8b,refit3200,fixed_arch4,ensemble,fixed_0.5,0.5,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8978510059613669,0.9762955267451731,0.9025583145221971,0.9553962564715253,0.9282259624685626,0.6709238608870325,0.6964769647696477,0.49806201550387597,0.5807909604519774
qwen3_vl_8b,refit3200,fixed_arch4,ensemble,train_f1,0.6146913170814514,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8978510059613669,0.9762955267451731,0.9190887666928516,0.931899641577061,0.9254498714652957,0.6709238608870325,0.6444906444906445,0.6007751937984496,0.6218655967903711
qwen3_vl_8b,refit3200,fixed_arch5,43,fixed_0.5,0.5,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8902379915966646,0.974842437918316,0.9120750293083235,0.929510155316607,0.9207100591715977,0.6458287825731758,0.6217948717948718,0.563953488372093,0.5914634146341463
qwen3_vl_8b,refit3200,fixed_arch5,43,train_f1,0.5634652376174927,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8902379915966646,0.974842437918316,0.9175340272217775,0.9127837514934289,0.9151527250948293,0.6458287825731758,0.5860113421550095,0.6007751937984496,0.5933014354066986
qwen3_vl_8b,refit3200,fixed_arch5,44,fixed_0.5,0.5,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.887170094992884,0.9734622835000769,0.9071017274472168,0.9410593389088012,0.9237685691946833,0.6447832034750806,0.6492890995260664,0.5310077519379846,0.5842217484008528
qwen3_vl_8b,refit3200,fixed_arch5,44,train_f1,0.5442255139350891,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.887170094992884,0.9734622835000769,0.9128225175918686,0.9299084030266827,0.921286249753403,0.6447832034750806,0.6247334754797441,0.5678294573643411,0.5949238578680203
qwen3_vl_8b,refit3200,fixed_arch5,45,fixed_0.5,0.5,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8842102500933877,0.9727827393751203,0.8990963855421686,0.951015531660693,0.9243274627443391,0.6332891818881763,0.6684636118598383,0.4806201550387597,0.5591882750845547
qwen3_vl_8b,refit3200,fixed_arch5,45,train_f1,0.6047283411026001,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8842102500933877,0.9727827393751203,0.9133858267716536,0.9239346873755476,0.9186299742625222,0.6332891818881763,0.6078028747433265,0.5736434108527132,0.5902293120638086
qwen3_vl_8b,refit3200,fixed_arch5,ensemble,fixed_0.5,0.5,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8987192785850785,0.9767887306842686,0.905595736581652,0.9474313022700119,0.926041261191125,0.6711735369716578,0.67,0.5193798449612403,0.5851528384279476
qwen3_vl_8b,refit3200,fixed_arch5,ensemble,train_f1,0.5836696624755859,3200,23,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8987192785850785,0.9767887306842686,0.918769716088328,0.9279171644763042,0.9233207846245294,0.6711735369716578,0.6313645621181263,0.6007751937984496,0.6156901688182721
qwen3_vl_8b,refit3200,matched_BN_on,43,fixed_0.5,0.5,3200,103,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8942405354425025,0.9750402314709438,0.9031650339110776,0.954599761051374,0.9281703775411423,0.6532613268651649,0.6943699731903485,0.501937984496124,0.5826771653543307
qwen3_vl_8b,refit3200,matched_BN_on,43,train_f1,0.5574886202812195,3200,103,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8942405354425025,0.9750402314709438,0.9121048573631457,0.9422540820390283,0.9269343780607248,0.6532613268651649,0.6651270207852193,0.5581395348837209,0.60695468914647
qwen3_vl_8b,refit3200,matched_BN_on,44,fixed_0.5,0.5,3200,103,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8928026759776364,0.9750564425071881,0.9030049448459491,0.9454400637196336,0.9237354085603113,0.6487012965103787,0.6557788944723618,0.5058139534883721,0.5711159737417943
qwen3_vl_8b,refit3200,matched_BN_on,44,train_f1,0.5161499381065369,3200,103,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8928026759776364,0.9750564425071881,0.9034351145038167,0.942652329749104,0.9226271681933347,0.6487012965103787,0.6461916461916462,0.5096899224806202,0.5698808234019501
qwen3_vl_8b,refit3200,matched_BN_on,45,fixed_0.5,0.5,3200,103,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8931013617601931,0.9748825931748614,0.90315229775921,0.9470330545599362,0.9245723172628305,0.652130594039194,0.6624365482233503,0.5058139534883721,0.5736263736263736
qwen3_vl_8b,refit3200,matched_BN_on,45,train_f1,0.5667597055435181,3200,103,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8931013617601931,0.9748825931748614,0.9132633216647219,0.9350856232576663,0.9240456513183786,0.652130594039194,0.6425438596491229,0.5678294573643411,0.602880658436214
qwen3_vl_8b,refit3200,matched_BN_on,ensemble,fixed_0.5,0.5,3200,103,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8963124268721501,0.9758192569720776,0.9033724895793861,0.9494225408203902,0.9258252427184466,0.6580956999046275,0.6726804123711341,0.5058139534883721,0.577433628318584
qwen3_vl_8b,refit3200,matched_BN_on,ensemble,train_f1,0.5239235758781433,3200,103,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8963124268721501,0.9758192569720776,0.9068702290076336,0.946236559139785,0.9261352562853244,0.6580956999046275,0.6683046683046683,0.5271317829457365,0.5893824485373781
qwen3_vl_8b,refit3200,matched_scaler_off,43,fixed_0.5,0.5,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8608787999469003,0.9659478969564255,0.8761699064074874,0.9693349263241736,0.9204008319152959,0.5693369453916144,0.6907630522088354,0.3333333333333333,0.4496732026143791
qwen3_vl_8b,refit3200,matched_scaler_off,43,train_f1,0.47232258319854736,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8608787999469003,0.9659478969564255,0.8696732954545454,0.9753086419753086,0.919466866904449,0.5693369453916144,0.7061611374407583,0.28875968992248063,0.40990371389270974
qwen3_vl_8b,refit3200,matched_scaler_off,44,fixed_0.5,0.5,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8620334095869646,0.9667542258197109,0.8927231807951987,0.9478295499800876,0.9194514197411628,0.5790402559947097,0.6371191135734072,0.44573643410852715,0.5245153933865451
qwen3_vl_8b,refit3200,matched_scaler_off,44,train_f1,0.39288392663002014,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8620334095869646,0.9667542258197109,0.8759884974838246,0.9705296694544007,0.9208388437559041,0.5790402559947097,0.6979591836734694,0.3313953488372093,0.44940867279894875
qwen3_vl_8b,refit3200,matched_scaler_off,45,fixed_0.5,0.5,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8655998876262276,0.9675595408148701,0.868346344925479,0.9745121465551573,0.918371176580972,0.5776394165104674,0.69377990430622,0.2810077519379845,0.4
qwen3_vl_8b,refit3200,matched_scaler_off,45,train_f1,0.5569069385528564,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8655998876262276,0.9675595408148701,0.8829748450601531,0.9645559538032656,0.9219642177388656,0.5776394165104674,0.6866197183098591,0.37790697674418605,0.4875
qwen3_vl_8b,refit3200,matched_scaler_off,ensemble,fixed_0.5,0.5,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8651611205270453,0.9674046126646401,0.8826308139534884,0.9673436877737953,0.923047691430743,0.5812284831267147,0.7018181818181818,0.374031007751938,0.4879898862199747
qwen3_vl_8b,refit3200,matched_scaler_off,ensemble,train_f1,0.5026021599769592,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8651611205270453,0.9674046126646401,0.8825454545454545,0.966547192353644,0.9226382816954951,0.5812284831267147,0.6967509025270758,0.374031007751938,0.48675914249684743
qwen3_vl_8b,refit3200,tuned_arch2,43,fixed_0.5,0.5,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8934664221610958,0.9749502461626626,0.9050705299275639,0.9454400637196336,0.9248149590962212,0.6455411817197964,0.6608910891089109,0.5174418604651163,0.5804347826086956
qwen3_vl_8b,refit3200,tuned_arch2,43,train_f1,0.5374951958656311,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8934664221610958,0.9749502461626626,0.9097570381797146,0.9394663480684986,0.924373040752351,0.6455411817197964,0.6497695852534562,0.5465116279069767,0.5936842105263158
qwen3_vl_8b,refit3200,tuned_arch2,44,fixed_0.5,0.5,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8940823168755152,0.9753215271082725,0.9020872865275142,0.9466348068498606,0.92382432957637,0.6529129390615028,0.6581632653061225,0.5,0.5682819383259912
qwen3_vl_8b,refit3200,tuned_arch2,44,train_f1,0.5075814127922058,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8940823168755152,0.9753215271082725,0.9036557501904037,0.945041816009558,0.9238855363052365,0.6529129390615028,0.655860349127182,0.5096899224806202,0.5736095965103599
qwen3_vl_8b,refit3200,tuned_arch2,45,fixed_0.5,0.5,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8940252038318222,0.9750023945280697,0.9023097311624385,0.9490242931103147,0.9250776397515528,0.6530628456594227,0.6683937823834197,0.5,0.5720620842572062
qwen3_vl_8b,refit3200,tuned_arch2,45,train_f1,0.6054377555847168,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8940252038318222,0.9750023945280697,0.9161770466118292,0.9315013938669853,0.9237756714060031,0.6530628456594227,0.6371308016877637,0.5852713178294574,0.6101010101010101
qwen3_vl_8b,refit3200,tuned_arch2,ensemble,fixed_0.5,0.5,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8971888033736829,0.9759928263597385,0.9032867397053268,0.9522102747909199,0.9271035284994184,0.659159038213563,0.6842105263157895,0.5038759689922481,0.5803571428571429
qwen3_vl_8b,refit3200,tuned_arch2,ensemble,train_f1,0.6088181138038635,3200,139,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8971888033736829,0.9759928263597385,0.9186413902053713,0.9263241736360016,0.9224667856434662,0.659159038213563,0.6262626262626263,0.6007751937984496,0.6132542037586548
qwen3_vl_8b,refit3200,tuned_arch3,43,fixed_0.5,0.5,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8910468357830198,0.9741451388790516,0.9092307692307692,0.9414575866188769,0.9250635883388769,0.6561026808373054,0.6557377049180327,0.5426356589147286,0.5938494167550371
qwen3_vl_8b,refit3200,tuned_arch3,43,train_f1,0.5109308362007141,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8910468357830198,0.9741451388790516,0.91112828438949,0.9390681003584229,0.9248872327907433,0.6561026808373054,0.6514806378132119,0.5542635658914729,0.5989528795811518
qwen3_vl_8b,refit3200,tuned_arch3,44,fixed_0.5,0.5,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8925873443669559,0.9752874292550954,0.9052150742291587,0.9470330545599362,0.9256520046710782,0.6541492041954187,0.6675,0.5174418604651163,0.5829694323144105
qwen3_vl_8b,refit3200,tuned_arch3,44,train_f1,0.5295016169548035,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8925873443669559,0.9752874292550954,0.9097918272937549,0.9398645957785743,0.9245837414299706,0.6541492041954187,0.651270207852194,0.5465116279069767,0.5943097997892518
qwen3_vl_8b,refit3200,tuned_arch3,45,fixed_0.5,0.5,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8893951883032487,0.9744982445619037,0.9085979860573199,0.9342891278375149,0.921264480659729,0.646895741864133,0.6292134831460674,0.5426356589147286,0.5827263267429761
qwen3_vl_8b,refit3200,tuned_arch3,45,train_f1,0.508134663105011,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8893951883032487,0.9744982445619037,0.9098328799067237,0.9322978892871366,0.9209284028324154,0.646895741864133,0.6255506607929515,0.5503875968992248,0.5855670103092784
qwen3_vl_8b,refit3200,tuned_arch3,ensemble,fixed_0.5,0.5,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8970510374507208,0.9761940233242261,0.9095092024539877,0.9446435682994823,0.9267435045907404,0.669571791721053,0.6682577565632458,0.5426356589147286,0.5989304812834224
