model,feature,feature_dim,group,seed,threshold_rule,threshold,optimization_images,config,auc,accuracy,real_aupr,real_precision,real_recall,real_f1,hallucination_aupr,hallucination_precision,hallucination_recall,hallucination_f1
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch5,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.848619596680303,0.8567828643427131,0.9660152673139222,0.8948365703458077,0.9407370517928287,0.9172129157562515,0.49914119182753686,0.5592592592592592,0.40482573726541554,0.46967340590979784
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch5,44,train_f1,0.6009505987167358,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.848619596680303,0.8513229735405292,0.9660152673139222,0.9057899901864573,0.9193227091633466,0.9125061789421651,0.49914119182753686,0.5276967930029155,0.48525469168900803,0.505586592178771
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch5,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8472450679854309,0.8454430911381773,0.9658786377841964,0.8957528957528957,0.9243027888446215,0.9098039215686274,0.47219242155080526,0.5080906148867314,0.42091152815013405,0.4604105571847507
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch5,45,train_f1,0.509658694267273,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8472450679854309,0.8471230575388492,0.9658786377841964,0.8994169096209913,0.921812749003984,0.9104771273979341,0.47219242155080526,0.5139318885448917,0.4450402144772118,0.47701149425287354
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch5,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8568507471454664,0.8588828223435532,0.9690511359124026,0.8958333333333334,0.9422310756972112,0.9184466019417475,0.5066868334568534,0.5687732342007435,0.4101876675603217,0.4766355140186916
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch5,ensemble,train_f1,0.5717751383781433,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8568507471454664,0.8546829063418732,0.9690511359124026,0.9085545722713865,0.9203187250996016,0.9143988124690747,0.5066868334568534,0.5389048991354467,0.5013404825737265,0.5194444444444445
internvl_2_5_8b,AE+log1p(raw_S),64,matched_BN_on,43,fixed_0.5,0.5,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8500829123185543,0.8504829903401931,0.9669550003666663,0.9013605442176871,0.923804780876494,0.912444663059518,0.5105363657399146,0.5263157894736842,0.45576407506702415,0.4885057471264368
internvl_2_5_8b,AE+log1p(raw_S),64,matched_BN_on,43,train_f1,0.5008702278137207,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8500829123185543,0.8496430071398572,0.9669550003666663,0.9012645914396887,0.922808764940239,0.9119094488188977,0.5105363657399146,0.5230769230769231,0.45576407506702415,0.4871060171919771
internvl_2_5_8b,AE+log1p(raw_S),64,matched_BN_on,44,fixed_0.5,0.5,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8519861572476849,0.8517429651406971,0.9672852191571556,0.8976453628063431,0.9302788844621513,0.9136708241623869,0.5197075434703076,0.5333333333333333,0.4289544235924933,0.475482912332838
internvl_2_5_8b,AE+log1p(raw_S),64,matched_BN_on,44,train_f1,0.490669310092926,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8519861572476849,0.8521629567408652,0.9672852191571556,0.896551724137931,0.9322709163346613,0.9140625,0.5197075434703076,0.5358361774744027,0.42091152815013405,0.47147147147147145
internvl_2_5_8b,AE+log1p(raw_S),64,matched_BN_on,45,fixed_0.5,0.5,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8580497046665884,0.8479630407391853,0.9684517564410732,0.9026418786692759,0.9188247011952191,0.9106614017769002,0.5214496170672485,0.516320474777448,0.46648793565683644,0.49014084507042255
internvl_2_5_8b,AE+log1p(raw_S),64,matched_BN_on,45,train_f1,0.478197306394577,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8580497046665884,0.8534229315413692,0.9684517564410732,0.9009183180280329,0.9282868525896414,0.9143978415501595,0.5214496170672485,0.5384615384615384,0.450402144772118,0.4905109489051095
internvl_2_5_8b,AE+log1p(raw_S),64,matched_BN_on,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.86037685718253,0.8593028139437211,0.9691202572832163,0.9015842534805569,0.9352589641434262,0.9181129308237594,0.5337299733670858,0.5637583892617449,0.450402144772118,0.5007451564828614
internvl_2_5_8b,AE+log1p(raw_S),64,matched_BN_on,ensemble,train_f1,0.5446107387542725,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.86037685718253,0.8538429231415372,0.9691202572832163,0.9076620825147348,0.9203187250996016,0.913946587537092,0.5337299733670858,0.5362318840579711,0.4959785522788204,0.5153203342618384
internvl_2_5_8b,AE+log1p(raw_S),64,matched_scaler_off,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": false, ""weight_decay"": 0.0}",0.8385759909423967,0.8576228475430492,0.9620523599371917,0.8730442556995976,0.9726095617529881,0.9201413427561838,0.49786106945440783,0.6180555555555556,0.2386058981233244,0.344294003868472
internvl_2_5_8b,AE+log1p(raw_S),64,matched_scaler_off,43,train_f1,0.5445596575737,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": false, ""weight_decay"": 0.0}",0.8385759909423967,0.8605627887442251,0.9620523599371917,0.8802177858439202,0.9661354581673307,0.9211775878442545,0.49786106945440783,0.615819209039548,0.29222520107238603,0.39636363636363636
internvl_2_5_8b,AE+log1p(raw_S),64,matched_scaler_off,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": false, ""weight_decay"": 0.0}",0.8210222114224068,0.8555228895422091,0.9544594195219338,0.8611111111111112,0.9880478087649402,0.9202226345083488,0.49825453703392164,0.6883116883116883,0.14209115281501342,0.23555555555555555
internvl_2_5_8b,AE+log1p(raw_S),64,matched_scaler_off,44,train_f1,0.5500786900520325,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": false, ""weight_decay"": 0.0}",0.8210222114224068,0.8618227635447291,0.9544594195219338,0.8736092567868269,0.977589641434263,0.9226792009400705,0.49825453703392164,0.664179104477612,0.2386058981233244,0.3510848126232742
internvl_2_5_8b,AE+log1p(raw_S),64,matched_scaler_off,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": false, ""weight_decay"": 0.0}",0.8339770943037501,0.8534229315413692,0.9594265807602333,0.8636562911003945,0.9810756972111554,0.9186290510608534,0.48037180381507777,0.62,0.16621983914209115,0.26215644820295986
internvl_2_5_8b,AE+log1p(raw_S),64,matched_scaler_off,45,train_f1,0.5381425023078918,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": false, ""weight_decay"": 0.0}",0.8339770943037501,0.8546829063418732,0.9594265807602333,0.8706512042818911,0.9721115537848606,0.9185882352941176,0.48037180381507777,0.5971223021582733,0.2225201072386059,0.32421875
internvl_2_5_8b,AE+log1p(raw_S),64,matched_scaler_off,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": false, ""weight_decay"": 0.0}",0.8369130715742927,0.8567828643427131,0.9600067723014309,0.8654099079351162,0.9830677290836654,0.9204942877127535,0.5048935025433352,0.66,0.1769436997319035,0.27906976744186046
internvl_2_5_8b,AE+log1p(raw_S),64,matched_scaler_off,ensemble,train_f1,0.5454792380332947,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": false, ""weight_decay"": 0.0}",0.8369130715742927,0.8593028139437211,0.9600067723014309,0.8742729306487695,0.9731075697211156,0.9210464294131511,0.5048935025433352,0.6301369863013698,0.24664879356568364,0.35452793834296725
internvl_2_5_8b,AE+log1p(raw_S),64,old_three_hidden_direct_reference,43,fixed_0.5,0.5,3200,null,0.8539895378272433,0.8383032339353212,0.968414300170433,0.921996879875195,0.8829681274900398,0.9020605443907402,0.5194382948645027,0.4868995633187773,0.5978552278820375,0.5367027677496992
internvl_2_5_8b,AE+log1p(raw_S),64,old_three_hidden_direct_reference,43,train_f1,0.44075047969818115,3200,null,0.8539895378272433,0.8521629567408652,0.968414300170433,0.9078817733990148,0.9178286852589641,0.9128281327389797,0.5194382948645027,0.5299145299145299,0.49865951742627346,0.5138121546961326
internvl_2_5_8b,AE+log1p(raw_S),64,old_three_hidden_direct_reference,44,fixed_0.5,0.5,3200,null,0.8542198498232271,0.8471230575388492,0.9673418561938574,0.9037328094302554,0.9163346613545816,0.9099901088031652,0.5245200494363071,0.5130434782608696,0.4745308310991957,0.49303621169916434
internvl_2_5_8b,AE+log1p(raw_S),64,old_three_hidden_direct_reference,44,train_f1,0.5196002721786499,3200,null,0.8542198498232271,0.8454430911381773,0.9673418561938574,0.909181636726547,0.9073705179282868,0.9082751744765702,0.5245200494363071,0.506631299734748,0.5120643431635389,0.5093333333333333
internvl_2_5_8b,AE+log1p(raw_S),64,old_three_hidden_direct_reference,45,fixed_0.5,0.5,3200,null,0.8665525565299126,0.862662746745065,0.9708497599420193,0.8989084005695301,0.9432270916334662,0.9205346294046173,0.5470626850451397,0.583941605839416,0.4289544235924933,0.4945904173106646
internvl_2_5_8b,AE+log1p(raw_S),64,old_three_hidden_direct_reference,45,train_f1,0.551875114440918,3200,null,0.8665525565299126,0.8555228895422091,0.9708497599420193,0.907843137254902,0.9223107569721115,0.9150197628458498,0.5470626850451397,0.5425219941348973,0.4959785522788204,0.5182072829131653
internvl_2_5_8b,AE+log1p(raw_S),64,old_three_hidden_direct_reference,ensemble,fixed_0.5,0.5,3200,null,0.8638121775632057,0.8597228055438891,0.9706390809669777,0.9074975657254138,0.9282868525896414,0.9177744953225012,0.5461541422582843,0.5596330275229358,0.4906166219839142,0.5228571428571429
internvl_2_5_8b,AE+log1p(raw_S),64,old_three_hidden_direct_reference,ensemble,train_f1,0.5003346800804138,3200,null,0.8638121775632057,0.8593028139437211,0.9706390809669777,0.9074525085241111,0.9277888446215139,0.9175080029549372,0.5461541422582843,0.5579268292682927,0.4906166219839142,0.5221112696148359
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch2,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0}",0.8519053811563397,0.8588828223435532,0.9661681849222901,0.9034749034749034,0.9322709163346613,0.9176470588235294,0.512706363941141,0.5598705501618123,0.46380697050938335,0.5073313782991202
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch2,43,train_f1,0.4774741530418396,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0}",0.8519053811563397,0.8588828223435532,0.9661681849222901,0.8984747378455672,0.9387450199203188,0.9181685338528982,0.512706363941141,0.5653710247349824,0.4289544235924933,0.4878048780487805
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch2,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0}",0.8499026681477843,0.862662746745065,0.9651567697287271,0.8925735637552545,0.9516932270916335,0.9211858279103399,0.5000237867308228,0.5958333333333333,0.38337801608579086,0.466557911908646
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch2,44,train_f1,0.5195674896240234,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0}",0.8499026681477843,0.8614027719445612,0.9651567697287271,0.8946378174976481,0.9472111553784861,0.9201741654571843,0.5000237867308228,0.5843137254901961,0.39946380697050937,0.4745222929936306
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch2,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0}",0.8490909018083164,0.8576228475430492,0.9653360311635706,0.896437054631829,0.9397410358565738,0.9175784099197666,0.5082977369736758,0.5615942028985508,0.4155495978552279,0.4776579352850539
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch2,45,train_f1,0.5426053404808044,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0}",0.8490909018083164,0.8542629147417051,0.9653360311635706,0.902569074163839,0.9272908366533864,0.9147629575042987,0.5082977369736758,0.5408805031446541,0.46112600536193027,0.49782923299565845
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch2,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0}",0.8533940644926994,0.8593028139437211,0.9661438728259378,0.896257697773567,0.9422310756972112,0.9186695799951444,0.5137807835326649,0.5703703703703704,0.4128686327077748,0.47900466562986005
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch2,ensemble,train_f1,0.5449267029762268,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0}",0.8533940644926994,0.8593028139437211,0.9661438728259378,0.9039111540318686,0.9322709163346613,0.9178720274577102,0.5137807835326649,0.5612903225806452,0.46648793565683644,0.5095168374816984
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch3,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8479520256774511,0.8525829483410332,0.9664237970445424,0.8895157498824635,0.9422310756972112,0.9151148730350666,0.4975332271898874,0.5433070866141733,0.3699731903485255,0.44019138755980863
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch3,43,train_f1,0.5799763202667236,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8479520256774511,0.8509029819403612,0.9664237970445424,0.8990825688073395,0.9272908366533864,0.912968864917872,0.4975332271898874,0.5290322580645161,0.43967828418230565,0.4802342606149341
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch3,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8574054986488363,0.8567828643427131,0.969000498037593,0.8989947343226424,0.9352589641434262,0.9167683670978765,0.5180760700722313,0.5547945205479452,0.4343163538873995,0.48721804511278194
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch3,44,train_f1,0.5431272387504578,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8574054986488363,0.8521629567408652,0.969000498037593,0.906679764243615,0.9193227091633466,0.9129574678536103,0.5180760700722313,0.5304347826086957,0.4906166219839142,0.5097493036211699
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch3,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8471322484859489,0.8605627887442251,0.965594093463964,0.8836996336996337,0.9611553784860558,0.9208015267175572,0.5058909633845796,0.6040609137055838,0.3190348525469169,0.41754385964912283
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch3,45,train_f1,0.5889956951141357,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.8471322484859489,0.8483830323393532,0.965594093463964,0.8930787589498806,0.9317729083665338,0.9120155983426761,0.5058909633845796,0.5209790209790209,0.39946380697050937,0.45220030349013657
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch3,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.85712311611463,0.8567828643427131,0.9684811606961861,0.888216115510014,0.9497011952191236,0.9179302045728038,0.5249284549676553,0.5683760683760684,0.35656836461126007,0.4382207578253707
internvl_2_5_8b,AE+log1p(raw_S),64,tuned_arch3,ensemble,train_f1,0.5667411684989929,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.003, ""standardize"": true, ""weight_decay"": 0.0}",0.85712311611463,0.8567828643427131,0.9684811606961861,0.9020742884708153,0.9312749003984063,0.9164420485175202,0.5249284549676553,0.551948051948052,0.45576407506702415,0.49926578560939794
